,game_id,team,week,total_yards,total_tds,passing_tds,rushing_tds,num_plays,avg_epa,success_rate,total_rush_yards,rush_attempts,longest_rush,rushes_for_loss,total_pass_yards,pass_attempts,complete_passes,incomplete_passes,sacks,longest_pass,total_penalty_yards,fumbles_lost,interceptions,third_down_converted,fourth_down_converted,wp,home_wp,away_wp
146,2024_05_MIA_NE,MIA,5,372.0,1.0,0.0,1.0,76,-0.07375417,0.3684210526315789,193.0,41.0,18.0,1,194.0,35.0,18.0,12.0,3.0,21.0,35.0,0.0,1.0,2.0,0.0,0.43326703,0.56673294,0.43326703
147,2024_05_MIA_NE,NE,5,299.0,1.0,0.0,1.0,54,-0.08153476,0.42592592592592593,151.0,19.0,33.0,0,160.0,35.0,18.0,15.0,2.0,25.0,25.0,0.0,0.0,4.0,0.0,0.61151975,0.61151975,0.38848022
148,2024_05_NO_KC,KC,5,463.0,2.0,0.0,2.0,77,0.14729314,0.5844155844155844,142.0,36.0,9.0,2,331.0,41.0,28.0,10.0,2.0,50.0,4.0,0.0,1.0,6.0,1.0,0.8241781,0.8241781,0.17582193
149,2024_05_NO_KC,NO,5,220.0,2.0,2.0,0.0,51,-0.099703595,0.35294117647058826,46.0,15.0,9.0,1,182.0,36.0,20.0,14.0,1.0,43.0,0.0,0.0,1.0,4.0,0.0,0.19517519,0.8048248,0.19517519
150,2024_05_NYG_SEA,NYG,5,422.0,3.0,2.0,0.0,70,0.013006963,0.4857142857142857,177.0,33.0,27.0,0,257.0,37.0,23.0,11.0,3.0,41.0,25.0,1.0,0.0,7.0,0.0,0.61460745,0.38539252,0.61460745
151,2024_05_NYG_SEA,SEA,5,333.0,1.0,1.0,0.0,58,-0.09542316,0.4827586206896552,102.0,11.0,32.0,1,284.0,47.0,28.0,12.0,7.0,33.0,0.0,1.0,0.0,3.0,0.0,0.31655985,0.31655985,0.68344015
152,2024_05_NYJ_MIN,MIN,5,255.0,1.0,0.0,1.0,64,-0.27647755,0.359375,84.0,28.0,10.0,2,203.0,36.0,15.0,16.0,4.0,27.0,10.0,1.0,1.0,4.0,0.0,0.82183546,0.82183546,0.17816453
153,2024_05_NYJ_MIN,NYJ,5,254.0,3.0,2.0,0.0,71,-0.33559868,0.352112676056338,36.0,14.0,10.0,1,244.0,57.0,29.0,22.0,3.0,25.0,0.0,0.0,3.0,5.0,0.0,0.19753009,0.8024699,0.19753009
154,2024_05_TB_ATL,ATL,5,550.0,4.0,4.0,0.0,79,0.23220593,0.46835443037974683,73.0,18.0,28.0,2,509.0,61.0,42.0,14.0,4.0,45.0,10.0,0.0,1.0,6.0,2.0,0.416203,0.416203,0.58379704
155,2024_05_TB_ATL,TB,5,334.0,3.0,3.0,0.0,50,0.1732601,0.5,161.0,25.0,56.0,2,180.0,25.0,19.0,5.0,1.0,23.0,14.0,1.0,0.0,6.0,0.0,0.6098558,0.39014423,0.6098558
156,2024_06_ARI_GB,ARI,6,303.0,1.0,1.0,0.0,55,-0.12452219,0.45454545454545453,89.0,23.0,20.0,2,214.0,32.0,22.0,10.0,0.0,27.0,40.0,3.0,0.0,4.0,0.0,0.1076505,0.89234954,0.1076505
157,2024_06_ARI_GB,GB,6,439.0,4.0,4.0,0.0,68,0.2862532,0.5294117647058824,181.0,36.0,16.0,3,258.0,32.0,22.0,9.0,0.0,44.0,20.0,0.0,1.0,7.0,1.0,0.8726521,0.8726521,0.12734787
158,2024_06_ATL_CAR,ATL,6,430.0,4.0,1.0,3.0,65,0.27975172,0.5230769230769231,203.0,35.0,20.0,0,225.0,30.0,19.0,11.0,0.0,52.0,11.0,1.0,0.0,6.0,0.0,0.66888815,0.33111185,0.66888815
159,2024_06_ATL_CAR,CAR,6,335.0,2.0,2.0,0.0,62,-0.09854121,0.4032258064516129,114.0,24.0,19.0,3,221.0,38.0,26.0,10.0,0.0,21.0,10.0,0.0,2.0,5.0,0.0,0.36148047,0.36148047,0.6385195
160,2024_06_BUF_NYJ,BUF,6,362.0,3.0,2.0,1.0,57,0.28208354,0.543859649122807,152.0,30.0,15.0,1,215.0,27.0,19.0,6.0,2.0,42.0,0.0,0.0,0.0,5.0,0.0,0.5681856,0.43181437,0.5681856
161,2024_06_BUF_NYJ,NYJ,6,393.0,2.0,2.0,0.0,59,0.1887088,0.3728813559322034,121.0,21.0,42.0,2,294.0,38.0,23.0,11.0,3.0,52.0,48.0,0.0,1.0,4.0,0.0,0.52171314,0.52171314,0.47828686
162,2024_06_CIN_NYG,CIN,6,306.0,2.0,0.0,2.0,50,0.033413973,0.44,123.0,18.0,47.0,3,208.0,32.0,19.0,9.0,4.0,33.0,14.0,1.0,0.0,4.0,0.0,0.65390486,0.34609517,0.65390486
163,2024_06_CIN_NYG,NYG,6,310.0,1.0,0.0,1.0,71,-0.1374357,0.4647887323943662,120.0,30.0,13.0,1,205.0,41.0,22.0,16.0,2.0,15.0,0.0,0.0,1.0,5.0,3.0,0.3576363,0.3576363,0.64236367
164,2024_06_CLE_PHI,CLE,6,244.0,0.0,0.0,0.0,53,-0.02047589,0.3584905660377358,100.0,25.0,14.0,2,168.0,28.0,16.0,7.0,5.0,35.0,0.0,0.0,0.0,3.0,1.0,0.39521444,0.60478556,0.39521444
165,2024_06_CLE_PHI,PHI,6,376.0,2.0,2.0,0.0,58,0.17127573,0.5,120.0,32.0,19.0,4,264.0,26.0,16.0,9.0,1.0,45.0,0.0,0.0,0.0,5.0,2.0,0.64510965,0.64510965,0.35489038
166,2024_06_DET_DAL,DAL,6,251.0,0.0,0.0,0.0,65,-0.5458672,0.2923076923076923,53.0,17.0,12.0,1,224.0,48.0,25.0,16.0,4.0,27.0,0.0,2.0,3.0,3.0,1.0,0.17419885,0.17419885,0.82580113
167,2024_06_DET_DAL,DET,6,494.0,5.0,3.0,2.0,64,0.37391555,0.46875,186.0,34.0,19.0,2,334.0,30.0,19.0,8.0,3.0,52.0,30.0,0.0,0.0,4.0,1.0,0.86768925,0.13231076,0.86768925
168,2024_06_HOU_NE,HOU,6,369.0,5.0,3.0,2.0,61,0.11557763,0.39344262295081966,193.0,27.0,59.0,3,192.0,34.0,20.0,11.0,2.0,26.0,15.0,0.0,1.0,4.0,0.0,0.825041,0.17495899,0.825041
169,2024_06_HOU_NE,NE,6,291.0,3.0,3.0,0.0,63,-0.30611792,0.38095238095238093,82.0,26.0,15.0,4,243.0,37.0,20.0,11.0,4.0,40.0,0.0,2.0,2.0,3.0,2.0,0.10645559,0.10645559,0.8935444
170,2024_06_IND_TEN,IND,6,269.0,2.0,2.0,0.0,66,-0.09491335,0.3333333333333333,80.0,28.0,33.0,5,189.0,38.0,22.0,15.0,0.0,22.0,30.0,0.0,1.0,7.0,1.0,0.45769903,0.54230094,0.45769903
171,2024_06_IND_TEN,TEN,6,241.0,2.0,1.0,1.0,55,-0.025934514,0.38181818181818183,146.0,28.0,23.0,0,95.0,27.0,16.0,10.0,0.0,23.0,5.0,0.0,1.0,4.0,1.0,0.55324906,0.55324906,0.4467509
172,2024_06_JAX_CHI,CHI,6,376.0,5.0,4.0,1.0,58,0.29274774,0.5,155.0,26.0,23.0,1,226.0,32.0,23.0,5.0,3.0,31.0,0.0,0.0,1.0,5.0,1.0,0.76293796,0.76293796,0.23706204
173,2024_06_JAX_CHI,JAX,6,279.0,2.0,2.0,0.0,60,-0.0065479777,0.4,69.0,19.0,13.0,1,240.0,41.0,24.0,11.0,4.0,24.0,0.0,1.0,1.0,7.0,2.0,0.2277578,0.77224225,0.2277578
174,2024_06_LAC_DEN,DEN,6,316.0,2.0,2.0,0.0,54,-0.06120743,0.42592592592592593,110.0,18.0,21.0,0,216.0,36.0,19.0,13.0,2.0,37.0,5.0,1.0,1.0,3.0,2.0,0.11928157,0.11928157,0.88071847
175,2024_06_LAC_DEN,LAC,6,353.0,2.0,1.0,1.0,72,0.08554288,0.4305555555555556,131.0,35.0,20.0,4,237.0,37.0,21.0,13.0,3.0,38.0,0.0,0.0,0.0,11.0,0.0,0.8557573,0.1442427,0.8557573
176,2024_06_PIT_LV,LV,6,275.0,2.0,1.0,1.0,61,-0.24397138,0.4426229508196721,57.0,19.0,10.0,3,227.0,42.0,27.0,12.0,1.0,30.0,0.0,2.0,1.0,2.0,1.0,0.30311078,0.30311078,0.6968892
177,2024_06_PIT_LV,PIT,6,295.0,3.0,0.0,3.0,61,0.09707485,0.4098360655737705,185.0,33.0,36.0,5,145.0,28.0,14.0,10.0,3.0,31.0,20.0,0.0,0.0,4.0,1.0,0.6416487,0.3583513,0.6416487
178,2024_06_SF_SEA,SEA,6,358.0,2.0,1.0,1.0,72,0.013638104,0.4027777777777778,52.0,20.0,9.0,2,312.0,52.0,30.0,19.0,1.0,37.0,0.0,0.0,2.0,7.0,2.0,0.1933772,0.1933772,0.8066228
179,2024_06_SF_SEA,SF,6,484.0,4.0,3.0,1.0,61,0.34049717,0.5245901639344263,229.0,33.0,76.0,3,255.0,28.0,18.0,10.0,0.0,76.0,13.0,0.0,0.0,5.0,0.0,0.8019377,0.19806224,0.8019377
180,2024_06_TB_NO,NO,6,303.0,3.0,1.0,1.0,66,-0.41090915,0.36363636363636365,81.0,21.0,16.0,2,243.0,45.0,22.0,16.0,5.0,41.0,15.0,1.0,2.0,4.0,1.0,0.35340837,0.35340837,0.6465916
