player_id,player_name,player_abbr,game_id,week,recent_team,opponent_team,season,season_type,position,headshot_url,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,receiving_broken_tackles,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,avg_yac,avg_expected_yac,avg_yac_above_expectation
00-0039146,Jayden Reed,J.Reed,2024_09_DET_GB,9,GB,DET,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blh2tfg9qjthqo2g6ot4",5,6,113.0,0,0.0,0.0,93.0,19.0,4.0,6.4990454,0,1.2150538,0.16216215,0.25,0.41824323,0.0,11.3,16.3,0.0,0.0,0.0,0.0,118.7,7.719999999999999,2.7928653787750384,14.581666666666663,23.65233846985672,4.902000000000003,3.673334915862051,1.2286650841379516
00-0039146,Jayden Reed,J.Reed,2024_13_MIA_GB,13,GB,MIA,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blh2tfg9qjthqo2g6ot4",3,6,24.0,2,0.0,0.0,64.0,12.0,2.0,1.231645,0,0.375,0.21428572,0.31840795,0.54431415,0.0,16.7,19.7,0.0,0.0,0.0,0.0,100.0,4.676,2.860225349355296,9.316666666666668,29.827650605624033,4.433333333333333,0.9712277894925817,3.462105543840751
00-0039146,Jayden Reed,J.Reed,2024_15_GB_SEA,15,GB,SEA,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blh2tfg9qjthqo2g6ot4",5,6,34.0,0,0.0,0.0,2.0,44.0,1.0,-0.65608096,0,17.0,0.23076923,0.011363637,0.3541084,0.0,6.1,11.1,0.0,0.0,0.0,0.0,90.3,9.0,5.816544411028595,-0.18500000000000227,-0.612380006620332,9.076000000000002,7.4434105970013436,1.6325894029986587
00-0036613,Jaylen Waddle,J.Waddle,2024_01_JAX_MIA,1,MIA,JAX,2024,REG,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",5,5,109.0,0,0.0,0.0,72.0,37.0,4.0,7.694522,0,1.5138888,0.1388889,0.32876712,0.43847033,0.0,11.2,16.2,0.0,0.0,0.0,0.0,118.7,3.7560000000000002,2.873320552964898,13.536000000000001,32.44020514786944,8.264,7.2552784601547256,1.0087215398452738
00-0036613,Jaylen Waddle,J.Waddle,2024_03_MIA_SEA,3,MIA,SEA,2024,REG,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",4,5,26.0,0,0.0,0.0,11.0,20.0,1.0,1.4196461,0,2.3636363,0.16129032,0.054455444,0.2800543,0.0,2.6,6.6,0.0,0.0,0.0,0.0,88.3,5.604,3.5612839043618267,1.9839999999999975,4.840677304445414,5.365000000000003,4.456109751664883,0.90889024833512
00-0036613,Jaylen Waddle,J.Waddle,2024_04_TEN_MIA,4,MIA,TEN,2024,REG,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",4,6,36.0,0,0.0,0.0,37.0,23.0,2.0,1.0774995,0,0.972973,0.2857143,0.21893491,0.58182585,0.0,3.6,7.6,0.0,1.0,0.167,0.0,82.6,4.656666666666667,4.87916064737968,5.316666666666666,20.34438775510204,6.0175,5.861218375353445,0.15628162464655482
00-0036613,Jaylen Waddle,J.Waddle,2024_05_MIA_NE,5,MIA,NE,2024,REG,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",4,8,46.0,0,0.0,0.0,83.0,4.0,2.0,0.3036534,0,0.55421686,0.2580645,0.2902098,0.59024364,0.0,4.6,8.6,0.0,3.0,0.375,0.0,67.7,5.4399999999999995,2.9819074792254088,9.820000000000004,26.154409561540774,1.0749999999999975,3.079529399775083,-2.0045293997750857
00-0036613,Jaylen Waddle,J.Waddle,2024_08_ARI_MIA,8,MIA,ARI,2024,REG,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",4,6,45.0,0,0.0,0.0,49.0,23.0,3.0,2.8221998,0,0.9183673,0.15789473,0.25520834,0.41548795,0.0,4.5,8.5,0.0,1.0,0.167,0.0,88.9,4.423333333333333,3.5917067301467562,8.716666666666667,26.903292181069954,5.857499999999998,6.221028919028996,-0.3635289190289974
00-0036613,Jaylen Waddle,J.Waddle,2024_10_MIA_LA,10,MIA,LA,2024,REG,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",3,6,57.0,0,0.0,0.0,77.0,16.0,2.0,-1.1486595,0,0.74025977,0.21428572,0.503268,0.6737161,0.0,5.6,8.6,0.0,1.0,0.167,1.0,43.7,5.308333333333334,5.124243195278464,12.04166666666667,49.88951802237261,5.633333333333333,5.277461206513483,0.3558721268198495
00-0036613,Jaylen Waddle,J.Waddle,2024_12_NE_MIA,12,MIA,NE,2024,REG,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",8,9,144.0,1,0.0,0.0,103.0,44.0,7.0,11.34097,0,1.3980583,0.225,0.4537445,0.65512115,0.0,20.4,28.4,0.0,0.0,0.0,0.0,155.8,3.636666666666667,2.7413470551333154,10.733333333333333,43.21180943860434,6.566250000000001,5.622753611466463,0.9434963885335383
00-0036613,Jaylen Waddle,J.Waddle,2024_14_NYJ_MIA,14,MIA,NYJ,2024,REG,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",9,12,99.0,0,0.0,0.0,109.0,50.0,6.0,7.931797,1,0.9082569,0.26666668,0.40221402,0.6815498,0.0,11.9,20.9,0.0,0.0,0.0,0.0,99.0,5.192,2.852793970741533,8.243333333333332,39.993531171666525,5.852222222222223,3.666505263498468,2.1857169587237553
00-0036613,Jaylen Waddle,J.Waddle,2024_18_MIA_NYJ,18,MIA,NYJ,2024,REG,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",4,9,44.0,0,0.0,0.0,119.0,4.0,2.0,-8.779631,0,0.3697479,0.24324325,0.4311594,0.66667646,0.0,5.0,9.0,0.0,1.0,0.111,2.0,19.9,5.433749999999999,2.6459559383467064,12.402222222222223,42.46366887316442,0.8549999999999995,3.0705653325234916,-2.215565332523492
00-0039810,Jermaine Burton,J.Burton,2024_10_CIN_BAL,10,CIN,BAL,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifbhq7ghxf2mcvhzuxsz",1,5,11.0,0,0.0,0.0,89.0,2.0,1.0,-4.7599883,0,0.123595506,0.09259259,0.18163265,0.26603174,0.0,1.1,2.1,0.0,0.0,0.0,0.0,39.6,4.49,1.029177521596244,18.073999999999998,18.363407299032755,2.5299999999999994,1.719566422513708,0.8104335774862914
00-0036407,Jerry Jeudy,J.Jeudy,2024_01_DAL_CLE,1,CLE,DAL,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",3,8,25.0,1,0.0,0.0,116.0,4.0,2.0,0.9209248,0,0.21551724,0.18604651,0.31182796,0.49734935,0.0,8.5,11.5,0.0,0.0,0.0,0.0,85.9,7.714285714285714,2.179658751291914,14.742500000000001,31.32952583344401,1.5133333333333308,1.4860918568311046,0.027241476502226192
00-0036407,Jerry Jeudy,J.Jeudy,2024_02_CLE_JAX,2,CLE,JAX,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",5,6,73.0,0,0.0,0.0,70.0,7.0,3.0,6.3156705,0,1.0428572,0.18181819,0.33816424,0.50944227,0.0,7.3,12.3,0.0,1.0,0.167,0.0,117.4,4.5633333333333335,1.9911997985919248,11.183333333333332,32.21160770006241,1.9300000000000026,3.2368129735686137,-1.3068129735686111
00-0036407,Jerry Jeudy,J.Jeudy,2024_03_NYG_CLE,3,CLE,NYG,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",4,7,27.0,0,0.0,0.0,70.0,3.0,1.0,-2.7003198,1,0.3857143,0.2,0.25270757,0.4768953,0.0,4.7,8.7,0.0,0.0,0.0,0.0,65.8,6.465,2.8304921101159244,9.319999999999999,26.041832987386233,1.2475000000000005,1.9684606972169831,-0.7209606972169826
00-0036407,Jerry Jeudy,J.Jeudy,2024_04_CLE_LV,4,CLE,LV,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",6,9,72.0,0,0.0,0.0,99.0,11.0,4.0,0.3706792,0,0.72727275,0.28125,0.5755814,0.82478195,0.0,7.2,13.2,0.0,1.0,0.111,0.0,91.0,5.417777777777777,2.2108089586151567,10.595555555555556,54.24345847554039,1.9183333333333306,4.694749986200521,-2.7764166528671907
00-0036407,Jerry Jeudy,J.Jeudy,2024_07_CIN_CLE,7,CLE,CIN,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",1,6,18.0,0,0.0,0.0,87.0,2.0,1.0,-5.0860295,0,0.20689656,0.125,0.26363635,0.37204546,0.0,1.8,2.8,0.0,1.0,0.2,0.0,42.1,6.453333333333333,3.2020128288975145,15.584999999999999,27.86020736503396,3.469999999999999,2.808392389984874,0.6616076100151247
00-0036407,Jerry Jeudy,J.Jeudy,2024_08_BAL_CLE,8,CLE,BAL,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",5,8,79.0,0,0.0,0.0,98.0,16.0,4.0,3.8539155,0,0.8061224,0.19512194,0.23844282,0.4595929,0.0,7.9,12.9,0.0,0.0,0.0,0.0,95.3,5.242500000000001,2.039530543697101,12.047500000000001,22.4056165147852,3.389999999999998,4.378608374326541,-0.9886083743265432
00-0036407,Jerry Jeudy,J.Jeudy,2024_09_LAC_CLE,9,CLE,LAC,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",7,11,73.0,0,0.0,0.0,115.0,5.0,5.0,-3.6777961,0,0.6347826,0.23913044,0.2804878,0.55503714,0.0,7.3,14.3,0.0,1.0,0.091,1.0,44.9,7.097272727272728,2.4009529153695826,11.797272727272725,32.375321208492366,0.5014285714285732,1.1130035629717538,-0.6115749915431806
00-0036407,Jerry Jeudy,J.Jeudy,2024_11_CLE_NO,11,CLE,NO,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",6,11,142.0,1,0.0,0.0,146.0,73.0,4.0,7.88948,0,0.9726027,0.24444444,0.32444444,0.5937778,0.0,20.2,26.2,0.0,0.0,0.0,0.0,129.9,5.390000000000001,2.3001956605237592,14.887272727272727,32.888156969855196,12.218333333333332,6.7443883214159825,5.473945011917349
00-0036407,Jerry Jeudy,J.Jeudy,2024_12_PIT_CLE,12,CLE,PIT,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",6,6,85.0,0,0.0,0.0,71.0,14.0,5.0,9.124229,0,1.1971831,0.22222222,0.29831934,0.5421569,0.0,8.5,14.5,0.0,0.0,0.0,0.0,118.7,4.785,2.4467433276329054,11.166666666666666,31.011339967600094,3.0000000000000004,2.4675905739064774,0.532409426093523
00-0036407,Jerry Jeudy,J.Jeudy,2024_13_CLE_DEN,13,CLE,DEN,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",9,13,235.0,1,0.0,0.0,206.0,97.0,9.0,15.909895,1,1.1407768,0.22807017,0.41869918,0.6351947,0.0,31.5,40.5,0.0,0.0,0.0,0.0,137.5,5.966923076923077,3.4730934313534494,15.087692307692306,39.92671755725191,10.969999999999999,11.316252328225877,-0.34625232822587826
00-0036407,Jerry Jeudy,J.Jeudy,2024_14_CLE_PIT,14,CLE,PIT,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",5,6,64.0,1,0.0,0.0,60.0,9.0,2.0,4.5719075,0,1.0666667,0.16216215,0.18404908,0.37207758,0.0,12.4,17.4,0.0,0.0,0.0,0.0,150.7,5.4750000000000005,3.075887509079113,10.028333333333334,19.171578779671815,1.6299999999999983,2.133269263444163,-0.5032692634441644
00-0036407,Jerry Jeudy,J.Jeudy,2024_15_KC_CLE,15,CLE,KC,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",11,14,108.0,0,0.0,0.0,117.0,48.0,6.0,7.110361,0,0.9230769,0.4375,0.43984962,0.96414477,0.0,10.8,21.8,0.0,0.0,0.0,0.0,98.8,5.63,3.720448476399305,7.82857142857143,41.54662623199393,4.276363636363635,5.0902044719593365,-0.8138408355957019
00-0036407,Jerry Jeudy,J.Jeudy,2024_17_MIA_CLE,17,CLE,MIA,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",12,18,94.0,0,0.0,0.0,116.0,25.0,5.0,-0.7831021,0,0.8103448,0.41860464,0.48535565,0.96765596,0.0,9.4,21.4,0.0,4.0,0.222,1.0,56.2,7.1083333333333325,2.955621651078311,6.258333333333332,55.22600254926952,2.381666666666668,3.2470168365824654,-0.8653501699157973
00-0036407,Jerry Jeudy,J.Jeudy,2024_18_CLE_BAL,18,CLE,BAL,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",6,13,63.0,0,0.0,0.0,102.0,54.0,3.0,-7.0866957,0,0.61764705,0.3939394,0.4047619,0.8742424,0.0,6.3,12.3,0.0,3.0,0.231,0.0,60.7,5.2475000000000005,2.653456186559798,8.07846153846154,44.12234266028065,9.276666666666666,6.059872552304796,3.2167941143618695
00-0033246,Johnny Mundt,J.Mundt,2024_07_DET_MIN,7,MIN,DET,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ievumbznrtys9b2esphz",4,5,8.0,0,0.0,0.0,6.0,7.0,0.0,-3.5968142,0,1.3333334,0.1923077,0.027272727,0.30755246,0.0,0.8,4.8,0.0,1.0,0.2,0.0,79.2,5.6899999999999995,3.935675760598805,1.2299999999999998,2.9209213963429117,1.8949999999999996,2.5780399426857628,-0.6830399426857632
00-0039236,Johnny Wilson,J.Wilson,2024_18_NYG_PHI,18,PHI,NYG,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cj13ngp4tjmi9621trrk",3,5,24.0,0,0.0,0.0,37.0,9.0,1.0,0.13070354,0,0.6486486,0.12195122,0.13703704,0.27885276,0.0,2.4,5.4,0.0,0.0,0.0,0.0,72.1,8.936,2.1508145791369584,6.772000000000001,12.757620285595875,3.203333333333331,2.8868955239688603,0.31643780936447063
00-0039062,Jonathan Mingo,J.Mingo,2024_01_CAR_NO,1,CAR,NO,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/slc08tcccvtyqr61dtkd",2,5,40.0,0,0.0,0.0,37.0,16.0,1.0,-0.3611339,0,1.081081,0.1724138,0.10511363,0.33220023,0.0,2.3,4.3,0.0,1.0,0.2,0.0,68.7,5.7299999999999995,3.3190880643569116,7.626000000000002,11.699548955233041,7.6299999999999955,7.774163270603168,-0.14416327060317258
00-0039062,Jonathan Mingo,J.Mingo,2024_04_CIN_CAR,4,CAR,CIN,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/slc08tcccvtyqr61dtkd",3,5,24.0,0,0.0,0.0,16.0,22.0,1.0,-0.21718606,0,1.5,0.125,0.052980132,0.2245861,0.0,2.4,5.4,1.0,1.0,0.2,0.0,72.1,3.6675,4.01820485038601,2.700000000000003,4.6375815870834804,7.49333333333333,4.7611726159590075,2.732160717374322
00-0039062,Jonathan Mingo,J.Mingo,2024_05_CAR_CHI,5,CAR,CHI,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/slc08tcccvtyqr61dtkd",2,5,37.0,0,0.0,0.0,107.0,6.0,1.0,0.3760242,0,0.34579438,0.15151516,0.4229249,0.52332014,0.0,3.7,5.7,0.0,0.0,0.0,1.0,26.7,7.977499999999999,3.8476612358792392,19.256,39.289940828402365,4.780000000000001,9.68140557093102,-4.9014055709310185
00-0033858,Jonnu Smith,J.Smith,2024_02_BUF_MIA,2,MIA,BUF,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",6,7,53.0,0,0.0,0.0,39.0,36.0,2.0,1.1140597,0,1.3589743,0.1891892,0.12913907,0.37418112,0.0,5.3,11.3,1.0,0.0,0.0,0.0,98.2,9.087499999999999,3.851367008830927,4.307142857142857,10.878585603463826,6.238333333333333,5.28147672322811,0.9568566101052234
00-0033858,Jonnu Smith,J.Smith,2024_05_MIA_NE,5,MIA,NE,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",5,8,62.0,0,0.0,0.0,70.0,29.0,4.0,3.5122871,0,0.8857143,0.2580645,0.24475524,0.5584254,0.0,6.1,11.1,0.0,1.0,0.125,0.0,86.5,3.9066666666666663,3.6023962111860137,7.6362499999999995,20.33824949229284,6.119999999999999,6.865795036543022,-0.745795036543023
00-0033858,Jonnu Smith,J.Smith,2024_07_MIA_IND,7,MIA,IND,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",7,7,96.0,1,0.0,0.0,46.0,50.0,7.0,10.879464,0,2.0869565,0.3181818,0.2754491,0.6700871,0.0,15.6,22.6,0.0,0.0,0.0,0.0,158.3,7.650000000000001,3.0984463294404185,6.5457142857142845,27.181586284629528,7.16857142857143,4.86421448325004,2.3043569453213903
00-0033858,Jonnu Smith,J.Smith,2024_08_ARI_MIA,8,MIA,ARI,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",4,6,20.0,0,0.0,0.0,43.0,4.0,3.0,1.4157623,0,0.4651163,0.15789473,0.22395833,0.39361295,0.0,2.0,6.0,0.0,2.0,0.333,0.0,71.5,6.208333333333333,1.5944422495190924,8.714000000000002,22.412551440329217,0.3349999999999991,3.0650193781646635,-2.7300193781646644
00-0033858,Jonnu Smith,J.Smith,2024_09_MIA_BUF,9,MIA,BUF,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",5,6,46.0,0,0.0,0.0,34.0,32.0,2.0,1.6486571,0,1.3529412,0.22222222,0.24285714,0.50333333,0.0,4.6,9.6,0.0,0.0,0.0,0.0,98.6,7.096000000000001,3.4890296093897573,4.646666666666667,22.427801464081735,6.993999999999997,5.833702401759228,1.1602975982407688
00-0033858,Jonnu Smith,J.Smith,2024_11_LV_MIA,11,MIA,LV,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",6,8,101.0,2,0.0,0.0,43.0,59.0,6.0,8.875844,0,2.3488371,0.22857143,0.24157304,0.51195824,0.0,22.1,28.1,0.0,1.0,0.125,0.0,156.2,7.9319999999999995,4.071840378954431,6.95375,28.23427904380044,9.979999999999999,9.032946941757151,0.9470530582428474
00-0033858,Jonnu Smith,J.Smith,2024_12_NE_MIA,12,MIA,NE,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",9,11,87.0,1,0.0,0.0,36.0,58.0,6.0,5.197195,0,2.4166667,0.275,0.1585903,0.5235132,0.0,14.7,23.7,3.0,0.0,0.0,0.0,129.9,4.914444444444444,3.2468493363624105,3.476363636363637,17.105792887497213,6.797777777777777,5.970727219287458,0.8270505584903196
00-0033858,Jonnu Smith,J.Smith,2024_13_MIA_GB,13,MIA,GB,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",10,11,113.0,0,1.0,0.0,75.0,38.0,7.0,7.8087378,0,1.5066667,0.23913044,0.24038461,0.5269649,0.0,11.3,21.3,0.0,0.0,0.0,0.0,109.5,6.0760000000000005,4.001514445642515,6.3881818181818195,23.317626758693933,4.212999999999999,3.7019359471064375,0.5110640528935617
00-0033858,Jonnu Smith,J.Smith,2024_15_MIA_HOU,15,MIA,HOU,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",9,11,48.0,1,0.0,0.0,39.0,25.0,3.0,8.826454,0,1.2307693,0.2820513,0.21910113,0.5764477,0.0,10.8,19.8,2.0,0.0,0.0,0.0,115.2,7.0042857142857144,3.8103037306459084,3.727272727272727,24.05256365129649,3.1899999999999995,2.8846022909571807,0.3053977090428188
00-0033858,Jonnu Smith,J.Smith,2024_16_SF_MIA,16,MIA,SF,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",6,6,62.0,0,0.0,0.0,17.0,45.0,3.0,5.3595476,0,3.6470587,0.19354838,0.085427135,0.3501216,0.0,6.2,12.2,0.0,0.0,0.0,0.0,109.7,5.476666666666667,3.87608667009926,2.383333333333333,6.925610228593566,7.95,5.454584314194221,2.4954156858057788
00-0033858,Jonnu Smith,J.Smith,2024_18_MIA_NYJ,18,MIA,NYJ,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",9,12,56.0,1,1.0,1.0,60.0,30.0,4.0,-3.072005,0,0.93333334,0.3243243,0.2173913,0.6386604,0.0,9.6,18.6,0.0,0.0,0.0,0.0,111.8,5.630909090909091,3.0789250997577287,4.639166666666667,21.178574145933197,3.848888888888889,4.465335825491049,-0.6164469366021605
00-0038994,Jordan Addison,J.Addison,2024_05_NYJ_MIN,5,MIN,NYJ,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tmyckmignrvy8truccwm",3,8,36.0,0,0.0,0.0,153.0,2.0,1.0,-4.8773518,0,0.23529412,0.2857143,0.38059703,0.6949893,0.0,3.6,6.6,0.0,0.0,0.0,1.0,12.5,5.25,3.029319786696862,17.99125,37.59730421608067,0.9933333333333346,2.2984666272155323,-1.3051332938821978
00-0038994,Jordan Addison,J.Addison,2024_09_IND_MIN,9,MIN,IND,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tmyckmignrvy8truccwm",5,5,42.0,1,0.0,0.0,27.0,15.0,4.0,6.133705,0,1.5555556,0.15151516,0.109311745,0.30379096,0.0,11.1,16.1,0.0,0.0,0.0,0.0,141.2,4.373333333333333,3.9867370515566543,6.512000000000002,13.632557360576122,3.1639999999999984,2.179356388893177,0.9846436111068213
00-0038994,Jordan Addison,J.Addison,2024_10_MIN_JAX,10,MIN,JAX,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tmyckmignrvy8truccwm",2,5,25.0,0,0.0,0.0,77.0,2.0,1.0,-0.04040072,0,0.32467532,0.13513513,0.22383721,0.35938874,0.0,2.9,4.9,0.0,0.0,0.0,0.0,56.2,3.935,2.5687707039885335,14.804000000000002,21.30317158809647,0.9600000000000009,1.4287676994937328,-0.468767699493732
00-0038994,Jordan Addison,J.Addison,2024_11_MIN_TEN,11,MIN,TEN,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tmyckmignrvy8truccwm",3,8,61.0,1,0.0,0.0,128.0,29.0,2.0,0.4279014,0,0.4765625,0.26666668,0.43097642,0.7016835,0.0,12.1,15.1,0.0,1.0,0.125,0.0,104.7,6.398750000000001,2.4583984779689416,16.18125,43.368287044792126,10.103333333333337,7.04608608954527,3.0572472437880673
00-0038994,Jordan Addison,J.Addison,2024_12_MIN_CHI,12,MIN,CHI,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tmyckmignrvy8truccwm",8,9,162.0,1,0.0,0.0,99.0,59.0,6.0,14.19043,0,1.6363636,0.28125,0.3735849,0.6833844,0.0,22.2,30.2,2.0,1.0,0.111,0.0,155.8,7.4911111111111115,2.7365250248789144,11.097777777777779,37.96275180539719,7.842499999999999,2.3617391151641414,5.480760884835858
00-0038994,Jordan Addison,J.Addison,2024_13_ARI_MIN,13,MIN,ARI,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tmyckmignrvy8truccwm",4,6,54.0,0,0.0,0.0,79.0,15.0,2.0,1.4494506,0,0.6835443,0.2,0.38536584,0.5697561,0.0,5.4,9.4,0.0,0.0,0.0,0.0,95.1,7.896000000000001,3.3632913156105695,15.336666666666668,35.384142121048995,3.397499999999999,3.1135318884465253,0.2839681115534738
00-0038994,Jordan Addison,J.Addison,2024_14_ATL_MIN,14,MIN,ATL,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tmyckmignrvy8truccwm",8,12,133.0,3,0.0,0.0,136.0,30.0,6.0,10.961198,0,0.97794116,0.42857143,0.46735394,0.9700049,0.0,31.3,39.3,1.0,0.0,0.0,0.0,143.4,5.693636363636363,3.1781170531723153,12.826666666666668,48.52153079881471,4.14125,3.5957058255895618,0.5455441744104386
00-0038994,Jordan Addison,J.Addison,2024_15_CHI_MIN,15,MIN,CHI,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tmyckmignrvy8truccwm",7,9,63.0,0,0.0,0.0,80.0,10.0,3.0,2.8241448,0,0.7875,0.24324325,0.26755852,0.55215585,0.0,6.3,13.3,0.0,0.0,0.0,0.0,95.8,7.261111111111112,2.9759536610763746,8.92666666666667,24.71847886283921,1.3242857142857127,1.8789387890093232,-0.5546530747236105
00-0038994,Jordan Addison,J.Addison,2024_16_MIN_SEA,16,MIN,SEA,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tmyckmignrvy8truccwm",5,8,35.0,1,0.0,0.0,56.0,14.0,2.0,-0.38076738,0,0.625,0.22857143,0.20895523,0.4891258,0.0,9.5,14.5,0.0,0.0,0.0,0.0,112.0,4.086250000000001,3.3621571048903904,8.243750000000002,23.813822488625696,2.3340000000000005,3.604367245336488,-1.2703672453364874
00-0038994,Jordan Addison,J.Addison,2024_17_GB_MIN,17,MIN,GB,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tmyckmignrvy8truccwm",6,8,69.0,1,0.0,0.0,107.0,25.0,4.0,3.5500994,0,0.6448598,0.19512194,0.3474026,0.5358648,0.0,12.9,18.9,0.0,0.0,0.0,0.0,140.1,8.8975,3.1694000466697414,13.07875,32.5990777666999,4.390000000000001,3.878474875437565,0.5115251245624357
00-0038994,Jordan Addison,J.Addison,2024_18_MIN_DET,18,MIN,DET,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tmyckmignrvy8truccwm",1,6,0.0,0,0.0,0.0,95.0,2.0,0.0,-7.402568,0,0.0,0.15789473,0.33568904,0.47182444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.6,5.3566666666666665,2.4660936913439175,16.355,32.70454924179303,2.6700000000000017,6.740640639211051,-4.0706406392110495
