player_id,player_abbr,player_name,position,headshot_url,recent_team,season,week,season_type,opponent_team,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,fantasy_points,fantasy_points_ppr
00-0037197,I.Pacheco,Isiah Pacheco,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rzr8nxjunjeiv8bjir59",KC,2024,13,REG,LV,7,44.0,0,0.0,0.0,2.0,-0.82794166,0,1,1,5.0,0,0.0,0.0,-3.0,8.0,0.0,-0.07378752,4.9,5.9
00-0037197,I.Pacheco,Isiah Pacheco,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rzr8nxjunjeiv8bjir59",KC,2024,14,REG,LAC,14,55.0,0,0.0,0.0,4.0,0.22424285,0,2,4,6.0,0,0.0,0.0,1.0,12.0,0.0,-1.4174156,6.1,8.1
00-0037197,I.Pacheco,Isiah Pacheco,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rzr8nxjunjeiv8bjir59",KC,2024,15,REG,CLE,13,32.0,0,0.0,0.0,0.0,-4.2143297,0,1,1,15.0,0,0.0,0.0,2.0,13.0,1.0,1.4067088,4.7,5.7
00-0037197,I.Pacheco,Isiah Pacheco,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rzr8nxjunjeiv8bjir59",KC,2024,16,REG,HOU,9,26.0,0,0.0,0.0,2.0,-5.855322,0,1,2,-1.0,0,0.0,0.0,-5.0,4.0,0.0,-1.1868644,2.5,3.5
00-0037197,I.Pacheco,Isiah Pacheco,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rzr8nxjunjeiv8bjir59",KC,2024,17,REG,PIT,6,18.0,0,0.0,0.0,0.0,-0.84847164,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8
00-0037197,I.Pacheco,Isiah Pacheco,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rzr8nxjunjeiv8bjir59",KC,2024,20,POST,HOU,5,18.0,0,0.0,0.0,0.0,-0.8049739,0,0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,-0.80768526,1.8,1.8
00-0037197,I.Pacheco,Isiah Pacheco,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rzr8nxjunjeiv8bjir59",KC,2024,21,POST,BUF,5,12.0,0,0.0,0.0,0.0,-1.3042432,0,2,2,12.0,0,0.0,0.0,-2.0,14.0,1.0,0.60358024,2.4,4.4
00-0037197,I.Pacheco,Isiah Pacheco,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rzr8nxjunjeiv8bjir59",KC,2024,22,POST,PHI,3,7.0,0,0.0,0.0,0.0,-0.93176985,0,1,2,5.0,0,0.0,0.0,0.0,5.0,1.0,-0.535205,1.2,2.2
00-0037228,J.Warren,Jaylen Warren,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",PIT,2024,1,REG,ATL,2,7.0,0,0.0,0.0,1.0,0.09310469,0,2,2,13.0,0,0.0,0.0,-2.0,15.0,0.0,-0.8344036,2.0,4.0
00-0037228,J.Warren,Jaylen Warren,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",PIT,2024,2,REG,DEN,9,42.0,0,0.0,0.0,1.0,-2.292612,0,2,2,19.0,0,0.0,0.0,0.0,19.0,1.0,1.8063382,6.1,8.1
00-0037228,J.Warren,Jaylen Warren,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",PIT,2024,3,REG,LAC,3,5.0,0,0.0,0.0,1.0,0.051293608,0,1,1,-4.0,0,0.0,0.0,-4.0,0.0,0.0,-1.163342,0.1,1.1
00-0037228,J.Warren,Jaylen Warren,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",PIT,2024,6,REG,LV,6,7.0,0,0.0,0.0,1.0,-2.7307675,0,3,3,11.0,0,0.0,0.0,-1.0,12.0,0.0,2.3927631,1.8,4.8
00-0037228,J.Warren,Jaylen Warren,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",PIT,2024,7,REG,NYJ,12,44.0,0,0.0,0.0,2.0,-1.2983639,0,2,3,15.0,0,0.0,0.0,2.0,19.0,1.0,1.2953776,5.9,7.9
00-0037228,J.Warren,Jaylen Warren,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",PIT,2024,8,REG,NYG,9,46.0,0,0.0,0.0,2.0,-0.41273376,0,2,3,13.0,0,0.0,0.0,15.0,7.0,0.0,-1.4296485,5.9,7.9
00-0037228,J.Warren,Jaylen Warren,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",PIT,2024,10,REG,WAS,14,66.0,0,1.0,1.0,4.0,-1.810672,0,2,2,29.0,0,0.0,0.0,1.0,28.0,1.0,2.8576894,7.5,9.5
00-0037228,J.Warren,Jaylen Warren,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",PIT,2024,11,REG,BAL,9,41.0,0,0.0,0.0,2.0,0.4399564,0,4,4,27.0,0,0.0,0.0,-1.0,28.0,2.0,-0.96539336,6.8,10.8
00-0037228,J.Warren,Jaylen Warren,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",PIT,2024,12,REG,CLE,11,45.0,1,0.0,0.0,3.0,-1.8350887,0,3,4,19.0,0,0.0,0.0,-2.0,22.0,1.0,-1.5794116,12.4,15.4
00-0037228,J.Warren,Jaylen Warren,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",PIT,2024,13,REG,CIN,3,9.0,0,0.0,0.0,1.0,-1.8152422,0,4,4,55.0,0,0.0,0.0,3.0,52.0,3.0,2.0132158,6.4,10.4
00-0037228,J.Warren,Jaylen Warren,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",PIT,2024,14,REG,CLE,9,47.0,0,0.0,0.0,2.0,-0.37227938,0,2,5,25.0,0,0.0,0.0,-15.0,36.0,1.0,-0.84376144,7.2,9.2
00-0037228,J.Warren,Jaylen Warren,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",PIT,2024,15,REG,PHI,4,12.0,0,0.0,0.0,0.0,-0.6531293,0,1,2,3.0,0,0.0,0.0,-5.0,3.0,0.0,-1.87182,1.5,2.5
00-0037228,J.Warren,Jaylen Warren,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",PIT,2024,16,REG,BAL,12,48.0,0,0.0,0.0,4.0,-0.29104948,0,5,5,44.0,0,1.0,0.0,7.0,37.0,3.0,1.0664732,9.2,14.2
00-0037228,J.Warren,Jaylen Warren,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",PIT,2024,17,REG,KC,11,71.0,0,0.0,0.0,4.0,1.556704,0,5,6,41.0,0,0.0,0.0,2.0,37.0,3.0,-0.59919256,11.2,16.2
00-0037228,J.Warren,Jaylen Warren,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",PIT,2024,18,REG,CIN,6,21.0,0,0.0,0.0,0.0,-2.8721356,0,0,1,0.0,0,0.0,0.0,-4.0,0.0,0.0,-0.4452625,2.1,2.1
00-0037228,J.Warren,Jaylen Warren,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",PIT,2024,19,POST,BAL,2,6.0,0,0.0,0.0,1.0,0.11376041,0,4,5,19.0,0,0.0,0.0,-11.0,28.0,1.0,-0.6774207,2.5,6.5
00-0037248,J.Cook,James Cook,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",BUF,2024,1,REG,ARI,19,71.0,0,0.0,0.0,3.0,-3.6374848,0,3,3,32.0,0,0.0,0.0,1.0,31.0,1.0,2.449019,10.3,13.3
00-0037248,J.Cook,James Cook,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",BUF,2024,2,REG,MIA,11,78.0,2,0.0,0.0,5.0,3.6578107,0,1,1,17.0,1,0.0,0.0,-1.0,18.0,1.0,4.396142,27.5,28.5
00-0037248,J.Cook,James Cook,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",BUF,2024,3,REG,JAX,11,39.0,1,0.0,0.0,2.0,-0.8629052,0,4,5,48.0,0,0.0,0.0,34.0,40.0,3.0,1.6084254,14.7,18.7
00-0037248,J.Cook,James Cook,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",BUF,2024,4,REG,BAL,9,39.0,0,0.0,0.0,1.0,0.6589146,0,1,1,9.0,0,0.0,0.0,5.0,4.0,0.0,0.8668881,4.8,5.8
00-0037248,J.Cook,James Cook,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",BUF,2024,5,REG,HOU,20,82.0,1,0.0,0.0,5.0,-0.74838036,0,2,3,17.0,0,0.0,0.0,9.0,20.0,1.0,0.28343484,15.9,17.9
00-0037248,J.Cook,James Cook,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",BUF,2024,7,REG,TEN,12,32.0,1,0.0,0.0,1.0,-2.2296507,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,9.2
00-0037248,J.Cook,James Cook,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",BUF,2024,8,REG,SEA,17,111.0,2,0.0,0.0,8.0,5.654306,0,3,3,22.0,0,0.0,0.0,1.0,21.0,2.0,1.2917508,25.3,28.3
00-0037248,J.Cook,James Cook,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",BUF,2024,9,REG,MIA,10,44.0,0,0.0,0.0,2.0,-0.39118722,0,5,6,25.0,0,0.0,0.0,4.0,22.0,1.0,-0.006455532,6.9,11.9
00-0037248,J.Cook,James Cook,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",BUF,2024,10,REG,IND,19,80.0,1,0.0,0.0,4.0,0.7659835,0,1,3,5.0,0,0.0,0.0,-9.0,9.0,0.0,-1.2134725,14.5,15.5
00-0037248,J.Cook,James Cook,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",BUF,2024,11,REG,KC,9,20.0,2,0.0,0.0,2.0,-0.9225973,0,5,6,7.0,0,0.0,0.0,-14.0,26.0,0.0,-3.5718508,14.7,19.7
00-0037248,J.Cook,James Cook,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",BUF,2024,13,REG,SF,14,107.0,1,0.0,0.0,3.0,2.104443,0,1,1,13.0,0,0.0,0.0,-2.0,15.0,1.0,0.9560369,18.0,19.0
00-0037248,J.Cook,James Cook,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",BUF,2024,14,REG,LA,6,20.0,0,0.0,0.0,0.0,-1.636536,0,2,2,9.0,0,0.0,0.0,-4.0,13.0,0.0,0.13626397,2.9,4.9
00-0037248,J.Cook,James Cook,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",BUF,2024,15,REG,DET,14,105.0,2,0.0,0.0,4.0,6.3848033,0,1,1,28.0,0,0.0,0.0,17.0,11.0,1.0,1.9548154,25.3,26.3
00-0037248,J.Cook,James Cook,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",BUF,2024,16,REG,NE,11,100.0,1,1.0,0.0,3.0,2.827411,0,3,3,26.0,1,0.0,0.0,-4.0,30.0,3.0,3.609449,24.6,27.6
00-0037248,J.Cook,James Cook,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",BUF,2024,17,REG,NYJ,15,53.0,1,0.0,0.0,3.0,-0.33795777,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,11.3
00-0037248,J.Cook,James Cook,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",BUF,2024,18,REG,NE,10,28.0,1,0.0,0.0,2.0,-0.65228313,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,8.8
00-0037248,J.Cook,James Cook,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",BUF,2024,19,POST,DEN,23,120.0,1,0.0,0.0,7.0,1.4744413,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0
00-0037248,J.Cook,James Cook,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",BUF,2024,20,POST,BAL,17,67.0,0,0.0,0.0,4.0,-0.49195695,0,3,3,15.0,0,0.0,0.0,-8.0,23.0,0.0,-0.08801803,8.2,11.2
00-0037248,J.Cook,James Cook,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",BUF,2024,21,POST,KC,13,85.0,2,0.0,0.0,4.0,7.91476,0,3,3,49.0,0,0.0,0.0,-4.0,53.0,2.0,3.108585,25.4,28.4
00-0037256,R.White,Rachaad White,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",TB,2024,1,REG,WAS,15,31.0,0,0.0,0.0,1.0,-5.778701,0,6,6,75.0,0,0.0,0.0,-31.0,106.0,2.0,5.3655353,10.6,16.6
00-0037256,R.White,Rachaad White,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",TB,2024,2,REG,DET,10,18.0,0,0.0,0.0,0.0,-3.5589688,0,1,1,5.0,0,0.0,0.0,-6.0,11.0,0.0,-0.1021336,2.3,3.3
00-0037256,R.White,Rachaad White,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",TB,2024,3,REG,DEN,6,17.0,0,0.0,0.0,1.0,-0.6115781,0,5,6,18.0,0,0.0,0.0,-14.0,26.0,0.0,-3.5155025,3.5,8.5
00-0037256,R.White,Rachaad White,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",TB,2024,4,REG,PHI,10,49.0,0,0.0,0.0,4.0,-0.16070397,0,2,3,35.0,0,0.0,0.0,-6.0,39.0,2.0,2.2899172,8.4,10.4
00-0037256,R.White,Rachaad White,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",TB,2024,5,REG,ATL,10,72.0,0,0.0,0.0,2.0,1.3151561,0,3,3,-6.0,0,0.0,0.0,-15.0,9.0,0.0,-3.096616,6.6,9.6
00-0037256,R.White,Rachaad White,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",TB,2024,7,REG,BAL,10,40.0,0,0.0,0.0,2.0,-0.54565036,0,6,6,71.0,2,0.0,0.0,-4.0,75.0,4.0,8.287898,23.1,29.1
00-0037256,R.White,Rachaad White,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",TB,2024,8,REG,ATL,6,29.0,0,1.0,1.0,1.0,-3.8783033,0,5,6,38.0,1,0.0,0.0,12.0,46.0,1.0,-0.7527459,10.7,15.7
00-0037256,R.White,Rachaad White,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",TB,2024,9,REG,KC,3,19.0,1,0.0,0.0,2.0,2.087967,0,3,3,16.0,0,0.0,0.0,-15.0,31.0,1.0,-0.951648,9.5,12.5
00-0037256,R.White,Rachaad White,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",TB,2024,10,REG,SF,10,31.0,0,0.0,0.0,2.0,-1.9830096,0,6,7,39.0,1,0.0,0.0,6.0,33.0,3.0,4.9722595,13.0,19.0
00-0037256,R.White,Rachaad White,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",TB,2024,12,REG,NYG,12,37.0,1,0.0,0.0,3.0,-3.3489692,0,1,1,10.0,0,0.0,0.0,-7.0,17.0,1.0,0.3916275,10.7,11.7
00-0037256,R.White,Rachaad White,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",TB,2024,13,REG,CAR,11,76.0,0,0.0,0.0,3.0,1.7207422,0,1,1,2.0,0,0.0,0.0,-6.0,8.0,0.0,-0.5135232,7.8,8.8
00-0037256,R.White,Rachaad White,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",TB,2024,14,REG,LV,17,90.0,1,0.0,0.0,6.0,2.502799,0,2,3,19.0,1,0.0,0.0,-1.0,19.0,2.0,1.478679,22.9,24.9
00-0037256,R.White,Rachaad White,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",TB,2024,15,REG,LAC,15,64.0,0,1.0,1.0,3.0,-4.6822796,0,2,2,17.0,1,0.0,0.0,-11.0,28.0,1.0,0.27988806,12.1,14.1
00-0037256,R.White,Rachaad White,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",TB,2024,16,REG,DAL,3,10.0,0,0.0,0.0,2.0,0.9662452,0,7,8,50.0,0,1.0,1.0,-15.0,68.0,1.0,-2.63839,4.0,11.0
00-0037256,R.White,Rachaad White,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",TB,2024,17,REG,CAR,6,30.0,0,0.0,0.0,3.0,0.24584335,0,1,1,4.0,0,0.0,0.0,4.0,0.0,0.0,-0.26515734,3.4,4.4
00-0037256,R.White,Rachaad White,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",TB,2024,19,POST,WAS,1,1.0,0,0.0,0.0,0.0,-0.26226464,0,2,2,14.0,0,0.0,0.0,4.0,10.0,0.0,1.2204921,1.5,3.5
00-0037258,D.Pierce,Dameon Pierce,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kotnmiuvvfmfuupr0f82",HOU,2024,1,REG,IND,3,16.0,0,0.0,0.0,1.0,0.636583,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6
00-0037258,D.Pierce,Dameon Pierce,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kotnmiuvvfmfuupr0f82",HOU,2024,6,REG,NE,8,76.0,1,0.0,0.0,1.0,3.1669636,0,1,1,1.0,0,0.0,0.0,-2.0,3.0,0.0,-0.4922442,13.7,14.7
00-0037258,D.Pierce,Dameon Pierce,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kotnmiuvvfmfuupr0f82",HOU,2024,7,REG,GB,2,2.0,0,0.0,0.0,0.0,-1.0116252,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
00-0037258,D.Pierce,Dameon Pierce,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kotnmiuvvfmfuupr0f82",HOU,2024,8,REG,IND,1,4.0,0,0.0,0.0,0.0,-0.13976118,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
00-0037258,D.Pierce,Dameon Pierce,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kotnmiuvvfmfuupr0f82",HOU,2024,11,REG,DAL,1,2.0,0,0.0,0.0,0.0,-0.44785422,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
00-0037258,D.Pierce,Dameon Pierce,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kotnmiuvvfmfuupr0f82",HOU,2024,13,REG,JAX,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,1.0,0,0.0,0.0,-1.0,2.0,0.0,-0.4160445,0.1,1.1
00-0037258,D.Pierce,Dameon Pierce,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kotnmiuvvfmfuupr0f82",HOU,2024,16,REG,KC,1,4.0,0,0.0,0.0,0.0,-0.38909099,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
00-0037258,D.Pierce,Dameon Pierce,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kotnmiuvvfmfuupr0f82",HOU,2024,17,REG,BAL,5,13.0,0,0.0,0.0,0.0,-1.3293124,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3
00-0037258,D.Pierce,Dameon Pierce,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kotnmiuvvfmfuupr0f82",HOU,2024,18,REG,TEN,19,176.0,1,1.0,0.0,5.0,6.59404,0,0,2,0.0,0,0.0,0.0,-2.0,0.0,0.0,-1.2637116,23.6,23.6
00-0037258,D.Pierce,Dameon Pierce,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kotnmiuvvfmfuupr0f82",HOU,2024,19,POST,LAC,2,15.0,0,0.0,0.0,1.0,-0.9670323,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
00-0037258,D.Pierce,Dameon Pierce,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kotnmiuvvfmfuupr0f82",HOU,2024,20,POST,KC,4,10.0,0,0.0,0.0,0.0,-0.70849454,0,0,1,0.0,0,0.0,0.0,-5.0,0.0,0.0,-1.8236277,1.0,1.0
00-0037263,T.Allgeier,Tyler Allgeier,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yosaj2anmqoujqrgzecd",ATL,2024,1,REG,PIT,3,21.0,0,0.0,0.0,1.0,0.52277124,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1
00-0037263,T.Allgeier,Tyler Allgeier,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yosaj2anmqoujqrgzecd",ATL,2024,2,REG,PHI,9,53.0,0,0.0,0.0,4.0,1.3830558,0,1,1,12.0,0,0.0,0.0,6.0,6.0,1.0,1.121803,6.5,7.5
00-0037263,T.Allgeier,Tyler Allgeier,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yosaj2anmqoujqrgzecd",ATL,2024,3,REG,KC,7,32.0,0,0.0,0.0,1.0,-1.0753927,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.2
00-0037263,T.Allgeier,Tyler Allgeier,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yosaj2anmqoujqrgzecd",ATL,2024,4,REG,NO,8,60.0,0,0.0,0.0,3.0,2.7201545,0,2,2,20.0,0,0.0,0.0,-7.0,27.0,1.0,1.8995744,8.0,10.0
00-0037263,T.Allgeier,Tyler Allgeier,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yosaj2anmqoujqrgzecd",ATL,2024,5,REG,TB,6,12.0,0,0.0,0.0,1.0,-2.7287257,0,3,3,13.0,0,0.0,0.0,-1.0,14.0,0.0,-1.4340395,2.5,5.5
00-0037263,T.Allgeier,Tyler Allgeier,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yosaj2anmqoujqrgzecd",ATL,2024,6,REG,CAR,18,105.0,1,0.0,0.0,8.0,3.6658967,1,1,1,3.0,0,0.0,0.0,3.0,0.0,0.0,-0.08344842,18.8,19.8
00-0037263,T.Allgeier,Tyler Allgeier,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yosaj2anmqoujqrgzecd",ATL,2024,7,REG,SEA,5,36.0,0,0.0,0.0,2.0,0.38999647,0,1,1,9.0,0,0.0,0.0,3.0,6.0,0.0,0.7839553,4.5,5.5
00-0037263,T.Allgeier,Tyler Allgeier,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yosaj2anmqoujqrgzecd",ATL,2024,8,REG,TB,12,33.0,0,0.0,0.0,3.0,-3.156126,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.3
00-0037263,T.Allgeier,Tyler Allgeier,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yosaj2anmqoujqrgzecd",ATL,2024,9,REG,DAL,6,18.0,1,0.0,0.0,1.0,0.31281266,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,7.8
00-0037263,T.Allgeier,Tyler Allgeier,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yosaj2anmqoujqrgzecd",ATL,2024,10,REG,NO,11,59.0,0,0.0,0.0,3.0,0.44329497,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,5.9
00-0037263,T.Allgeier,Tyler Allgeier,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yosaj2anmqoujqrgzecd",ATL,2024,11,REG,DEN,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,-1.0,0,0.0,0.0,-5.0,4.0,0.0,-0.5530496,-0.1,0.9
00-0037263,T.Allgeier,Tyler Allgeier,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yosaj2anmqoujqrgzecd",ATL,2024,13,REG,LAC,8,16.0,0,0.0,0.0,1.0,-2.771214,0,1,1,6.0,0,0.0,0.0,-1.0,7.0,0.0,0.26980272,2.2,3.2
00-0037263,T.Allgeier,Tyler Allgeier,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yosaj2anmqoujqrgzecd",ATL,2024,14,REG,MIN,9,63.0,1,0.0,0.0,5.0,5.368517,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,12.3
00-0037263,T.Allgeier,Tyler Allgeier,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yosaj2anmqoujqrgzecd",ATL,2024,15,REG,LV,12,43.0,0,0.0,0.0,2.0,-1.8709735,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.3
00-0037263,T.Allgeier,Tyler Allgeier,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yosaj2anmqoujqrgzecd",ATL,2024,16,REG,NYG,11,22.0,0,0.0,0.0,3.0,-2.744121,0,1,1,9.0,0,0.0,0.0,-7.0,16.0,0.0,0.65009207,3.1,4.1
00-0037263,T.Allgeier,Tyler Allgeier,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yosaj2anmqoujqrgzecd",ATL,2024,17,REG,WAS,3,19.0,0,0.0,0.0,1.0,1.0722952,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9
00-0037263,T.Allgeier,Tyler Allgeier,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yosaj2anmqoujqrgzecd",ATL,2024,18,REG,CAR,9,52.0,0,0.0,0.0,4.0,2.899761,0,2,2,17.0,0,0.0,0.0,4.0,13.0,0.0,0.77580136,6.9,8.9
