player_id,player_name,player_abbr,game_id,week,recent_team,opponent_team,season,season_type,position,headshot_url,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,fantasy_points,fantasy_points_ppr,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected
00-0037248,James Cook,J.Cook,2024_18_BUF_NE,18,BUF,NE,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",10,28.0,1,0.0,0.0,2.0,-0.65228313,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,8.8,16.0,1.6,12.0,1.2,0.0,4.3671428571428565,20.0,2.1956666666666664,33.40265694420894,-5.4026569442089425,-0.5402656944208942,0.2
00-0037248,James Cook,J.Cook,2024_19_DEN_BUF,19,BUF,DEN,2024,POST,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",23,120.0,1,0.0,0.0,7.0,1.4744413,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,77.0,3.3,43.0,1.9,1.0,3.2724166666666656,13.043478260869565,2.6023913043478264,96.8319099318563,23.168090068143698,1.0073082638323347,0.391304347826087
00-0037248,James Cook,J.Cook,2024_20_BAL_BUF,20,BUF,BAL,2024,POST,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",17,67.0,0,0.0,0.0,4.0,-0.49195695,0,3,3,15.0,0,0.0,0.0,-8.0,23.0,0.0,-0.08801803,8.2,11.2,41.0,2.4,26.0,1.5,1.0,3.960000000000001,47.05882352941176,2.7569999999999997,54.1581214341757,12.841878565824302,0.7554046215190766,0.5882352941176471
00-0037248,James Cook,J.Cook,2024_21_BUF_KC,21,BUF,KC,2024,POST,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",13,85.0,2,0.0,0.0,4.0,7.91476,0,3,3,49.0,0,0.0,0.0,-4.0,53.0,2.0,3.108585,25.4,28.4,36.0,2.8,49.0,3.8,2.0,2.8058823529411763,46.15384615384615,2.643615384615385,44.600986263873,36.399013736127,3.03325114467725,0.5833333333333334
00-0036997,Javonte Williams,J.Williams,2024_02_PIT_DEN,2,DEN,PIT,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dm8qipfrz2nes9kgpcyp",11,17.0,0,0.0,0.0,1.0,-6.3345184,0,5,5,48.0,0,0.0,0.0,0.0,48.0,2.0,2.4589517,6.5,11.5,4.0,0.4,13.0,1.2,0.0,8.121176470588235,63.63636363636363,2.584125,52.95985795128443,-35.95985795128443,-3.2690779955713114,0.18181818181818182
00-0036997,Javonte Williams,J.Williams,2024_04_DEN_NYJ,4,DEN,NYJ,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dm8qipfrz2nes9kgpcyp",16,77.0,0,0.0,0.0,7.0,1.0582999,0,2,3,3.0,0,0.0,0.0,7.0,1.0,0.0,-2.5722325,8.0,10.0,46.0,2.9,31.0,1.9,1.0,2.9390909090909094,12.5,2.8499285714285714,64.21143874350062,12.788561256499378,0.7992850785312111,0.5
00-0036997,Javonte Williams,J.Williams,2024_05_LV_DEN,5,DEN,LV,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dm8qipfrz2nes9kgpcyp",13,61.0,0,0.0,0.0,3.0,3.821303,0,5,6,50.0,0,0.0,0.0,-9.0,55.0,1.0,0.78372014,11.1,16.1,28.0,2.2,33.0,2.5,0.0,3.5493442622950817,38.46153846153847,2.8480999999999996,40.446027145500906,13.553972854499094,1.1294977378749245,0.5
00-0036997,Javonte Williams,J.Williams,2024_07_DEN_NO,7,DEN,NO,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dm8qipfrz2nes9kgpcyp",14,88.0,2,0.0,0.0,6.0,5.773023,0,3,3,23.0,0,0.0,0.0,-10.0,33.0,1.0,1.6905963,23.1,26.1,34.0,2.4,54.0,3.9,1.0,2.640681818181818,21.428571428571427,2.8717692307692313,83.60185390352828,4.39814609647172,0.31415329260512287,0.2857142857142857
00-0036997,Javonte Williams,J.Williams,2024_08_CAR_DEN,8,DEN,CAR,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dm8qipfrz2nes9kgpcyp",17,44.0,0,0.0,0.0,0.0,-7.15231,0,4,5,8.0,0,0.0,0.0,17.0,8.0,1.0,-2.085065,5.2,9.2,30.0,1.8,14.0,0.8,0.0,5.7659090909090915,17.647058823529413,2.8920666666666666,68.2212981593124,-24.221298159312397,-1.424782244665435,0.23529411764705882
00-0036997,Javonte Williams,J.Williams,2024_09_DEN_BAL,9,DEN,BAL,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dm8qipfrz2nes9kgpcyp",12,42.0,0,0.0,0.0,2.0,-3.8695922,0,2,3,42.0,0,0.0,0.0,5.0,31.0,2.0,3.8383288,8.4,10.4,26.0,2.2,16.0,1.3,0.0,4.2388095238095245,25.0,2.47425,49.972617762498786,-7.9726177624987855,-0.6643848135415654,0.25
00-0037228,Jaylen Warren,J.Warren,2024_07_NYJ_PIT,7,PIT,NYJ,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",12,44.0,0,0.0,0.0,2.0,-1.2983639,0,2,3,15.0,0,0.0,0.0,2.0,19.0,1.0,1.2953776,5.9,7.9,27.0,2.3,17.0,1.4,1.0,4.2377272727272715,8.333333333333332,2.8540000000000005,52.66974800740711,-8.669748007407108,-0.722479000617259,0.25
00-0037228,Jaylen Warren,J.Warren,2024_10_PIT_WAS,10,PIT,WAS,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",14,66.0,0,1.0,1.0,4.0,-1.810672,0,2,2,29.0,0,0.0,0.0,1.0,28.0,1.0,2.8576894,7.5,9.5,45.0,3.2,21.0,1.5,1.0,3.4448484848484853,7.142857142857142,2.887857142857143,69.71023270382685,-3.710232703826847,-0.26501662170191764,0.42857142857142855
00-0037228,Jaylen Warren,J.Warren,2024_12_PIT_CLE,12,PIT,CLE,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",11,45.0,1,0.0,0.0,3.0,-1.8350887,0,3,4,19.0,0,0.0,0.0,-2.0,22.0,1.0,-1.5794116,12.4,15.4,24.0,2.2,21.0,1.9,0.0,4.3902222222222225,45.45454545454545,2.9896000000000003,36.60183367918528,8.398166320814717,0.7634696655286106,0.5454545454545454
00-0037228,Jaylen Warren,J.Warren,2024_16_PIT_BAL,16,PIT,BAL,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",12,48.0,0,0.0,0.0,4.0,-0.29104948,0,5,5,44.0,0,1.0,0.0,7.0,37.0,3.0,1.0664732,9.2,14.2,25.0,2.1,23.0,1.9,2.0,3.6806250000000005,16.666666666666664,2.6247,50.34490090981924,-2.3449009098192377,-0.19540840915160315,0.4166666666666667
00-0037228,Jaylen Warren,J.Warren,2024_17_KC_PIT,17,PIT,KC,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",11,71.0,0,0.0,0.0,4.0,1.556704,0,5,6,41.0,0,0.0,0.0,2.0,37.0,3.0,-0.59919256,11.2,16.2,71.0,6.5,0.0,0.0,0.0,2.792535211267605,0.0,2.6685000000000003,59.23177680039033,11.768223199609672,1.0698384726917884,0.45454545454545453
00-0039874,Jaylen Wright,J.Wright,2024_05_MIA_NE,5,MIA,NE,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ib9s3nvt4i1i5wh11t4f",13,86.0,0,0.0,0.0,4.0,2.7385545,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.6,53.0,4.1,33.0,2.5,0.0,3.483023255813954,23.076923076923077,2.632615384615385,58.938219350123276,21.061780649876724,1.914707331806975,0.45454545454545453
00-0037267,Jerome Ford,J.Ford,2024_01_DAL_CLE,1,CLE,DAL,2024,REG,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/djggmwo5v8osoboiseo2",12,44.0,1,0.0,0.0,2.0,-1.2046431,0,6,7,25.0,0,0.0,0.0,18.0,26.0,0.0,-2.8319924,12.9,18.9,20.0,1.7,24.0,2.0,1.0,3.974318181818181,8.333333333333332,2.6224545454545454,48.447540958840776,-4.447540958840776,-0.4043219053491614,0.45454545454545453
00-0037267,Jerome Ford,J.Ford,2024_03_NYG_CLE,3,CLE,NYG,2024,REG,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/djggmwo5v8osoboiseo2",10,37.0,0,0.0,0.0,4.0,-0.49160314,0,3,4,33.0,0,0.0,0.0,-4.0,34.0,2.0,1.6107464,7.0,10.0,16.0,1.6,21.0,2.1,1.0,3.773513513513514,10.0,2.8064444444444447,39.333876808803794,-2.333876808803794,-0.23338768088037937,0.4
00-0037267,Jerome Ford,J.Ford,2024_04_CLE_LV,4,CLE,LV,2024,REG,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/djggmwo5v8osoboiseo2",10,58.0,0,0.0,0.0,4.0,3.2837873,0,7,7,27.0,0,0.0,0.0,-28.0,55.0,0.0,-2.563938,8.5,15.5,12.0,1.2,46.0,4.6,1.0,3.296724137931035,0.0,2.8742222222222225,34.505212489969985,23.494787510030015,2.3494787510030015,0.4
00-0037267,Jerome Ford,J.Ford,2024_14_CLE_PIT,14,CLE,PIT,2024,REG,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/djggmwo5v8osoboiseo2",10,28.0,0,0.0,0.0,1.0,-5.424158,0,3,4,19.0,0,0.0,0.0,30.0,14.0,1.0,-0.32890844,4.7,7.7,14.0,1.4,14.0,1.4,0.0,7.374642857142858,0.0,2.8801428571428573,47.997022539027014,-19.997022539027014,-1.9997022539027014,0.5
00-0037267,Jerome Ford,J.Ford,2024_16_CLE_CIN,16,CLE,CIN,2024,REG,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/djggmwo5v8osoboiseo2",11,92.0,1,0.0,0.0,3.0,3.7910562,0,5,5,39.0,0,0.0,0.0,-10.0,49.0,3.0,2.2735167,19.1,24.1,83.0,7.5,9.0,0.8,0.0,2.3034782608695643,0.0,2.9629000000000003,35.26293945790745,56.73706054209255,5.157914594735686,0.45454545454545453
00-0033897,Joe Mixon,J.Mixon,2024_01_HOU_IND,1,HOU,IND,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",30,159.0,1,0.0,0.0,9.0,3.545551,0,3,3,19.0,0,0.0,0.0,-7.0,26.0,1.0,-0.59951264,23.8,26.8,104.0,3.5,55.0,1.8,2.0,3.4200628930817607,26.666666666666668,2.777068965517241,131.83458045063423,17.165419549365765,0.5919110189436471,0.5862068965517241
00-0033897,Joe Mixon,J.Mixon,2024_06_HOU_NE,6,HOU,NE,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",13,102.0,1,0.0,0.0,3.0,2.8361928,0,2,3,30.0,1,0.0,0.0,7.0,28.0,2.0,2.5030122,25.2,27.2,83.0,6.4,19.0,1.5,1.0,2.5919607843137253,53.84615384615385,2.6140000000000003,47.29851835530172,54.70148164469828,4.207806280361407,0.38461538461538464
00-0033897,Joe Mixon,J.Mixon,2024_07_HOU_GB,7,HOU,GB,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",25,115.0,2,0.0,0.0,6.0,1.1895216,0,2,3,9.0,0,0.0,0.0,-10.0,16.0,1.0,-0.77869916,24.4,26.4,47.0,1.9,68.0,2.7,2.0,3.7733043478260866,20.0,2.852894736842105,90.57339537823276,24.42660462176724,0.9770641848706896,0.44
00-0033897,Joe Mixon,J.Mixon,2024_08_IND_HOU,8,HOU,IND,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",25,102.0,1,0.0,0.0,4.0,-3.7125762,0,4,6,32.0,0,0.0,0.0,1.0,38.0,1.0,1.0035061,19.4,23.4,34.0,1.4,68.0,2.7,2.0,3.9325490196078436,16.0,2.626052631578947,87.14400864508151,15.855991354918487,0.660666306454937,0.375
00-0033897,Joe Mixon,J.Mixon,2024_09_HOU_NYJ,9,HOU,NYJ,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",24,106.0,1,0.0,0.0,6.0,0.8408572,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,16.6,35.0,1.5,71.0,3.0,2.0,3.8360377358490565,0.0,2.668428571428571,88.68055037716783,15.319449622832167,0.6660630270796595,0.4782608695652174
00-0033897,Joe Mixon,J.Mixon,2024_10_DET_HOU,10,HOU,DET,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",25,46.0,1,0.0,0.0,3.0,-7.0009136,0,2,4,44.0,0,0.0,0.0,1.0,46.0,1.0,2.3257585,15.0,17.0,21.0,0.8,25.0,1.0,4.0,8.712826086956522,44.0,2.9925454545454544,94.4023346878754,-48.402334687875396,-1.936093387515016,0.24
00-0033897,Joe Mixon,J.Mixon,2024_11_HOU_DAL,11,HOU,DAL,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",20,109.0,3,0.0,0.0,5.0,5.2407813,0,2,4,44.0,0,0.0,0.0,-3.0,44.0,2.0,4.201047,33.3,35.3,79.0,4.0,30.0,1.5,2.0,3.5176146788990823,35.0,2.873105263157895,64.20532440818592,43.794675591814084,2.3049829258849517,0.5263157894736842
00-0033897,Joe Mixon,J.Mixon,2024_12_TEN_HOU,12,HOU,TEN,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",14,22.0,0,0.0,0.0,0.0,-7.173634,0,5,6,23.0,0,0.0,0.0,-10.0,39.0,1.0,-1.6073956,4.5,9.5,3.0,0.2,19.0,1.4,1.0,9.616363636363639,7.142857142857142,2.9285833333333335,50.82831168151766,-28.82831168151766,-2.0591651201084042,0.07142857142857142
00-0033897,Joe Mixon,J.Mixon,2024_13_HOU_JAX,13,HOU,JAX,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",20,101.0,1,0.0,0.0,9.0,1.773433,0,4,6,18.0,0,0.0,0.0,5.0,17.0,0.0,-1.9564196,17.9,21.9,53.0,2.7,48.0,2.4,2.0,3.959207920792078,35.0,3.0188333333333333,70.9970063523495,30.0029936476505,1.5001496823825249,0.4
00-0033897,Joe Mixon,J.Mixon,2024_15_MIA_HOU,15,HOU,MIA,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",12,23.0,0,0.0,0.0,0.0,-3.9408977,0,5,6,33.0,0,0.0,0.0,17.0,29.0,1.0,-1.5918844,5.6,10.6,10.0,0.8,13.0,1.1,0.0,9.36,50.0,3.032333333333333,54.22239462924008,-31.22239462924008,-2.6018662191033397,0.25
00-0033897,Joe Mixon,J.Mixon,2024_16_HOU_KC,16,HOU,KC,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",14,57.0,0,0.0,0.0,4.0,-0.5606232,0,1,2,14.0,0,0.0,0.0,-5.0,21.0,1.0,0.31052718,7.1,8.1,36.0,2.6,21.0,1.5,1.0,3.9668421052631575,21.428571428571427,2.841272727272728,55.5366786475114,1.4633213524885988,0.10452295374918563,0.2857142857142857
00-0033897,Joe Mixon,J.Mixon,2024_19_LAC_HOU,19,HOU,LAC,2024,POST,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",25,106.0,1,1.0,1.0,5.0,-5.126467,0,1,2,13.0,0,0.0,0.0,4.0,10.0,0.0,-0.8078222,15.9,16.9,55.0,2.2,51.0,2.0,4.0,4.1479245283018855,36.0,2.8231428571428574,90.41780909201151,10.58219090798849,0.4409246211661871,0.5
00-0033897,Joe Mixon,J.Mixon,2024_20_HOU_KC,20,HOU,KC,2024,POST,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",18,88.0,1,0.0,0.0,3.0,2.5177877,0,2,3,12.0,0,0.0,0.0,-2.0,14.0,1.0,0.42347243,16.0,18.0,56.0,3.1,32.0,1.8,0.0,3.3818181818181823,11.11111111111111,2.669777777777778,92.99558442151607,-4.995584421516071,-0.2775324678620039,0.3333333333333333
00-0036223,Jonathan Taylor,J.Taylor,2024_01_HOU_IND,1,IND,HOU,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",16,48.0,1,0.0,0.0,4.0,-2.4999077,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,10.8,29.0,1.8,19.0,1.2,1.0,4.087291666666666,12.5,2.551769230769231,59.710041205937294,-11.710041205937294,-0.7318775753710809,0.5625
00-0036223,Jonathan Taylor,J.Taylor,2024_02_IND_GB,2,IND,GB,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",12,103.0,0,0.0,0.0,6.0,3.5332785,0,2,4,32.0,0,1.0,0.0,-1.0,31.0,2.0,-1.5210217,13.5,15.5,78.0,6.5,25.0,2.1,0.0,2.498155339805826,16.666666666666664,3.0770000000000004,47.96535475267604,55.03464524732396,4.586220437276997,0.6666666666666666
00-0036223,Jonathan Taylor,J.Taylor,2024_03_CHI_IND,3,IND,CHI,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",23,110.0,2,0.0,0.0,6.0,-3.0783825,0,1,2,25.0,0,0.0,0.0,0.0,31.0,1.0,0.4935339,25.5,26.5,95.0,4.1,15.0,0.7,0.0,3.3215454545454546,26.08695652173913,2.682904761904762,88.81680151327157,15.183198486728429,0.6901453857603831,0.45454545454545453
00-0036223,Jonathan Taylor,J.Taylor,2024_04_PIT_IND,4,IND,PIT,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",21,88.0,1,0.0,0.0,4.0,-4.6638784,0,3,4,20.0,0,0.0,0.0,1.0,17.0,1.0,0.32156253,16.8,19.8,44.0,2.1,44.0,2.1,1.0,3.5207954545454543,23.809523809523807,2.520055555555556,80.45962044476803,7.540379555231965,0.35906569310628406,0.3333333333333333
00-0036223,Jonathan Taylor,J.Taylor,2024_08_IND_HOU,8,IND,HOU,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",20,105.0,1,0.0,0.0,6.0,-0.57269144,0,1,1,12.0,0,0.0,0.0,-3.0,15.0,1.0,1.5144389,17.7,18.7,42.0,2.1,63.0,3.2,3.0,3.7404761904761905,40.0,2.8105555555555553,70.95493013984829,18.045069860151713,1.0025038811195397,0.3888888888888889
00-0036223,Jonathan Taylor,J.Taylor,2024_09_IND_MIN,9,IND,MIN,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",13,48.0,0,0.0,0.0,2.0,-1.5305759,0,3,5,11.0,0,0.0,0.0,-12.0,21.0,1.0,-2.9012978,5.9,8.9,23.0,1.8,25.0,1.9,0.0,3.6850000000000005,15.384615384615385,2.8444615384615384,54.26503248879939,-6.265032488799392,-0.48192557606149167,0.3076923076923077
00-0036223,Jonathan Taylor,J.Taylor,2024_10_BUF_IND,10,IND,BUF,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",21,114.0,0,0.0,0.0,4.0,-3.1737962,0,2,4,8.0,0,0.0,0.0,-5.0,9.0,0.0,-7.2696033,12.2,14.2,86.0,4.1,28.0,1.3,2.0,3.2158771929824566,4.761904761904762,2.9043684210526317,83.6680169820588,30.331983017941198,1.4443801437114856,0.2857142857142857
00-0036223,Jonathan Taylor,J.Taylor,2024_11_IND_NYJ,11,IND,NYJ,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",24,57.0,0,0.0,0.0,2.0,-8.758668,0,1,2,3.0,0,0.0,0.0,-7.0,6.0,0.0,-1.1740115,6.0,7.0,17.0,0.7,40.0,1.7,0.0,5.656491228070178,12.5,2.3982,80.26992636402849,-23.269926364028493,-0.9695802651678539,0.25
00-0036223,Jonathan Taylor,J.Taylor,2024_12_DET_IND,12,IND,DET,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",11,35.0,0,0.0,0.0,0.0,-3.3902683,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,17.0,1.5,18.0,1.6,1.0,4.806571428571427,9.090909090909092,2.8292727272727274,46.06927642660731,-11.06927642660731,-1.0062978569643009,0.2727272727272727
00-0036223,Jonathan Taylor,J.Taylor,2024_13_IND_NE,13,IND,NE,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",25,96.0,0,1.0,0.0,8.0,0.88100237,0,1,1,7.0,1,0.0,0.0,4.0,3.0,1.0,1.5757833,16.3,17.3,52.0,2.1,44.0,1.8,2.0,4.30375,24.0,2.7299090909090906,113.87447996930506,-17.874479969305057,-0.7149791987722023,0.32
00-0036223,Jonathan Taylor,J.Taylor,2024_15_IND_DEN,15,IND,DEN,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",22,107.0,0,1.0,0.0,4.0,-4.8413234,0,1,2,4.0,0,0.0,0.0,-2.0,9.0,0.0,-0.5767979,11.1,12.1,77.0,3.5,30.0,1.4,2.0,3.1960747663551405,22.727272727272727,2.960047619047619,85.59108470382542,20.408915296174584,0.9718531093416468,0.2857142857142857
00-0036223,Jonathan Taylor,J.Taylor,2024_16_TEN_IND,16,IND,TEN,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",29,218.0,3,0.0,0.0,6.0,6.1152644,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39.8,39.8,123.0,4.2,95.0,3.3,2.0,2.2529357798165135,41.37931034482759,2.5288214285714288,115.82113320585398,102.17886679414602,3.5234091997981385,0.5172413793103449
00-0036223,Jonathan Taylor,J.Taylor,2024_17_IND_NYG,17,IND,NYG,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",32,125.0,2,0.0,0.0,7.0,-3.616712,0,2,4,11.0,0,0.0,0.0,10.0,8.0,0.0,-1.3747532,25.6,27.6,84.0,2.6,41.0,1.3,1.0,3.9539200000000005,15.625,2.7743928571428573,118.02533239072623,6.974667609273766,0.21795836278980518,0.375
00-0036223,Jonathan Taylor,J.Taylor,2024_18_JAX_IND,18,IND,JAX,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",34,177.0,1,0.0,0.0,12.0,4.5813413,0,1,2,3.0,0,0.0,0.0,5.0,0.0,0.0,-0.82430816,24.0,25.0,92.0,2.7,85.0,2.5,0.0,3.0348587570621475,0.0,2.5117575757575765,179.54111259190213,-2.5411125919021345,-0.07473860564418043,0.4411764705882353
00-0037525,Jordan Mason,J.Mason,2024_01_NYJ_SF,1,SF,NYJ,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ub1ub6sxuov1f1kux1v9",28,147.0,1,0.0,0.0,8.0,2.5408611,0,1,1,5.0,0,0.0,0.0,5.0,0.0,1.0,1.1211888,21.2,22.2,80.0,2.9,67.0,2.4,1.0,3.682108843537415,50.0,2.8809629629629625,104.88971691091736,30.110283089082643,1.158087811118563,0.4230769230769231
00-0037525,Jordan Mason,J.Mason,2024_02_SF_MIN,2,SF,MIN,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ub1ub6sxuov1f1kux1v9",20,100.0,1,1.0,0.0,4.0,0.38534552,0,1,1,4.0,0,0.0,0.0,3.0,1.0,1.0,0.7218728,16.4,17.4,61.0,3.1,39.0,2.0,0.0,3.4002,25.0,2.787777777777778,76.12545176856877,23.874548231431234,1.1937274115715617,0.55
00-0037525,Jordan Mason,J.Mason,2024_03_SF_LA,3,SF,LA,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ub1ub6sxuov1f1kux1v9",19,77.0,0,0.0,0.0,4.0,-2.7453933,0,2,2,11.0,0,0.0,0.0,5.0,6.0,1.0,0.30088508,8.8,10.8,47.0,2.5,30.0,1.6,0.0,4.040129870129871,36.84210526315789,2.8225625,46.22683692522374,28.773163074776257,1.598509059709792,0.5555555555555556
00-0037525,Jordan Mason,J.Mason,2024_04_NE_SF,4,SF,NE,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ub1ub6sxuov1f1kux1v9",24,123.0,1,0.0,0.0,4.0,-0.36055952,0,2,3,37.0,0,0.0,0.0,28.0,25.0,2.0,2.3305106,22.0,24.0,87.0,3.6,36.0,1.5,1.0,3.9781300813008125,54.166666666666664,2.9171304347826084,85.65838249404962,37.34161750595038,1.5559007294145992,0.5416666666666666
00-0037525,Jordan Mason,J.Mason,2024_05_ARI_SF,5,SF,ARI,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ub1ub6sxuov1f1kux1v9",14,89.0,0,1.0,1.0,5.0,-4.023312,0,1,1,9.0,0,0.0,0.0,4.0,5.0,0.0,0.8489289,7.8,8.8,44.0,3.1,45.0,3.2,3.0,3.0453932584269667,0.0,2.8143333333333334,49.60425964473562,39.39574035526438,2.8139814539474557,0.42857142857142855
00-0037525,Jordan Mason,J.Mason,2024_07_KC_SF,7,SF,KC,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ub1ub6sxuov1f1kux1v9",14,58.0,0,0.0,0.0,3.0,-2.6044598,0,2,2,11.0,0,0.0,0.0,-2.0,13.0,0.0,0.47281763,6.9,8.9,29.0,2.1,29.0,2.1,2.0,3.919655172413793,35.714285714285715,2.9440909090909098,47.45663000947443,10.54336999052557,0.753097856466112,0.5
00-0037525,Jordan Mason,J.Mason,2024_13_SF_BUF,13,SF,BUF,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ub1ub6sxuov1f1kux1v9",13,78.0,0,0.0,0.0,5.0,1.2699262,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,7.8,36.0,2.8,42.0,3.2,4.0,2.6407692307692305,0.0,2.7944999999999998,63.29369105497754,14.706308945022457,1.1312545342324967,0.46153846153846156
