player_id,player_abbr,player_name,position,headshot_url,recent_team,season,week,season_type,opponent_team,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0039623,M.Tipton,Mason Tipton,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ldzn20eu15intdsolw9i",NO,2024,5,REG,KC,1,4,2.0,0,0.0,0.0,106.0,1.0,0.0,-4.4405828,0,0.018867925,0.125,0.25603864,0.36672705,0.0,0.2,1.2
00-0039623,M.Tipton,Mason Tipton,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ldzn20eu15intdsolw9i",NO,2024,6,REG,TB,1,2,15.0,0,0.0,0.0,12.0,7.0,1.0,0.09319001,0,1.25,0.05263158,0.039215688,0.10639835,0.0,1.5,2.5
00-0039623,M.Tipton,Mason Tipton,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ldzn20eu15intdsolw9i",NO,2024,7,REG,DEN,6,9,45.0,0,0.0,0.0,122.0,12.0,0.0,-0.8063075,0,0.36885247,0.23076923,0.4452555,0.6578327,0.0,4.5,10.5
00-0039623,M.Tipton,Mason Tipton,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ldzn20eu15intdsolw9i",NO,2024,8,REG,LAC,2,2,14.0,0,0.0,0.0,14.0,0.0,0.0,-0.7998805,0,1.0,0.05263158,0.05109489,0.114713795,0.0,1.4,3.4
00-0039623,M.Tipton,Mason Tipton,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ldzn20eu15intdsolw9i",NO,2024,9,REG,CAR,0,3,0.0,0,0.0,0.0,49.0,0.0,0.0,-2.5187583,0,0.0,0.10714286,0.26923078,0.3491758,0.0,0.0,0.0
00-0039623,M.Tipton,Mason Tipton,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ldzn20eu15intdsolw9i",NO,2024,16,REG,GB,0,1,0.0,0,0.0,0.0,3.0,0.0,0.0,-1.2903692,0,0.0,0.035714287,0.01369863,0.06316047,0.0,0.0,0.0
00-0039631,C.Grandy,Cam Grandy,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uay5dmniqx1baal3q3uu",CIN,2024,10,REG,BAL,1,1,0.0,0,0.0,0.0,-1.0,1.0,0.0,-0.77277154,0,0.0,0.018518519,-0.0020408162,0.026349206,0.0,0.0,1.0
00-0039631,C.Grandy,Cam Grandy,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uay5dmniqx1baal3q3uu",CIN,2024,15,REG,TEN,2,2,12.0,0,0.0,0.0,9.0,3.0,1.0,2.3741453,0,1.3333334,0.057142857,0.036885247,0.111533955,0.0,1.2,3.2
00-0039631,C.Grandy,Cam Grandy,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uay5dmniqx1baal3q3uu",CIN,2024,17,REG,DEN,1,1,7.0,0,0.0,0.0,1.0,6.0,0.0,0.353206,0,7.0,0.020408163,0.002915452,0.03265306,0.0,0.7,1.7
00-0039631,C.Grandy,Cam Grandy,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uay5dmniqx1baal3q3uu",CIN,2024,18,REG,PIT,1,1,9.0,0,0.0,0.0,3.0,6.0,0.0,0.8241633,0,3.0,0.02173913,0.015873017,0.043719806,0.0,0.9,1.9
00-0039648,D.Martin-Robinson,David Martin-Robinson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijqnto6waarhbqizteg0",TEN,2024,14,REG,JAX,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.5494191,0,,0.03125,0.0,0.046875,0.0,0.0,0.0
00-0039648,D.Martin-Robinson,David Martin-Robinson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijqnto6waarhbqizteg0",TEN,2024,16,REG,IND,1,1,6.0,0,0.0,0.0,0.0,6.0,1.0,0.81852823,0,0.0,0.030303031,0.0,0.045454547,0.0,0.6,1.6
00-0039650,B.Oliver,Bryce Oliver,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/njv8cbvhuobk2fe6uslj",TEN,2024,10,REG,LAC,2,2,23.0,0,0.0,0.0,16.0,7.0,1.0,1.8113599,0,1.4375,0.08695652,0.08421053,0.18938215,0.0,2.3,4.3
00-0039650,B.Oliver,Bryce Oliver,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/njv8cbvhuobk2fe6uslj",TEN,2024,11,REG,MIN,1,1,33.0,0,0.0,0.0,28.0,5.0,1.0,3.6970441,0,1.1785715,0.03448276,0.086419754,0.11221796,0.0,3.3,4.3
00-0039650,B.Oliver,Bryce Oliver,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/njv8cbvhuobk2fe6uslj",TEN,2024,14,REG,JAX,1,1,16.0,0,0.0,0.0,9.0,7.0,1.0,1.00294,0,1.7777778,0.03125,0.05263158,0.08371711,0.0,1.6,2.6
00-0039650,B.Oliver,Bryce Oliver,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/njv8cbvhuobk2fe6uslj",TEN,2024,15,REG,CIN,1,2,8.0,0,0.0,0.0,10.0,5.0,0.0,0.15285262,0,0.8,0.054054055,0.048309177,0.114897504,0.0,0.8,1.8
00-0039650,B.Oliver,Bryce Oliver,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/njv8cbvhuobk2fe6uslj",TEN,2024,18,REG,HOU,1,3,15.0,0,0.0,0.0,32.0,2.0,1.0,-2.3266873,0,0.46875,0.115384616,0.10702341,0.2479933,0.0,1.5,2.5
00-0039737,T.Reiman,Tip Reiman,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/grt6fspk8dlqbuzcrq7m",ARI,2024,5,REG,SF,1,1,5.0,0,0.0,0.0,2.0,3.0,0.0,-0.13267516,0,2.5,0.033333335,0.009009009,0.056306306,0.0,0.5,1.5
00-0039737,T.Reiman,Tip Reiman,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/grt6fspk8dlqbuzcrq7m",ARI,2024,7,REG,LAC,1,1,1.0,0,0.0,0.0,0.0,1.0,0.0,-0.58288467,0,0.0,0.04,0.0,0.06,0.0,0.1,1.1
00-0039737,T.Reiman,Tip Reiman,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/grt6fspk8dlqbuzcrq7m",ARI,2024,13,REG,MIN,1,1,9.0,0,0.0,0.0,5.0,4.0,0.0,0.88378465,0,1.8,0.023255814,0.016286645,0.046284374,0.0,0.9,1.9
00-0039737,T.Reiman,Tip Reiman,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/grt6fspk8dlqbuzcrq7m",ARI,2024,14,REG,SEA,1,1,14.0,0,0.0,0.0,-1.0,15.0,1.0,0.6661242,0,0.0,0.02631579,-0.006369427,0.035015084,0.0,1.4,2.4
00-0039737,T.Reiman,Tip Reiman,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/grt6fspk8dlqbuzcrq7m",ARI,2024,15,REG,NE,2,3,8.0,0,0.0,0.0,6.0,6.0,0.0,-0.42148143,0,1.3333334,0.09677419,0.03726708,0.17124824,0.0,0.8,2.8
00-0039747,A.Smith,Ainias Smith,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/curtawk9bzyg88w5jrg8",PHI,2024,9,REG,JAX,1,1,0.0,0,0.0,0.0,-2.0,2.0,0.0,-0.5370867,0,0.0,0.04347826,-0.00862069,0.05918291,0.0,0.2,1.2
00-0039747,A.Smith,Ainias Smith,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/curtawk9bzyg88w5jrg8",PHI,2024,10,REG,DAL,2,2,6.0,0,0.0,0.0,1.0,5.0,0.0,-0.3611474,0,6.0,0.1,0.004464286,0.153125,0.0,0.6,2.6
00-0039747,A.Smith,Ainias Smith,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/curtawk9bzyg88w5jrg8",PHI,2024,18,REG,NYG,4,6,35.0,1,0.0,0.0,39.0,16.0,1.0,0.25903437,0,0.8974359,0.14634146,0.14444445,0.3206233,0.0,9.9,13.9
00-0039751,J.Whittington,Jordan Whittington,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x5j7yvx4iheje5vw4tek",LA,2024,2,REG,ARI,2,2,22.0,0,0.0,0.0,-4.0,26.0,1.0,2.4175303,0,0.0,0.074074075,-0.025157232,0.09350105,0.0,2.2,4.2
00-0039751,J.Whittington,Jordan Whittington,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x5j7yvx4iheje5vw4tek",LA,2024,3,REG,SF,3,3,28.0,0,0.0,0.0,5.0,23.0,2.0,1.8659096,0,5.6,0.13043478,0.018656716,0.20871188,0.0,2.8,5.8
00-0039751,J.Whittington,Jordan Whittington,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x5j7yvx4iheje5vw4tek",LA,2024,4,REG,CHI,6,8,62.0,0,0.0,0.0,53.0,25.0,3.0,3.9102767,0,1.1698114,0.27586207,0.2636816,0.5983702,0.0,6.2,12.2
00-0039751,J.Whittington,Jordan Whittington,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x5j7yvx4iheje5vw4tek",LA,2024,5,REG,GB,7,10,89.0,0,0.0,0.0,79.0,52.0,4.0,4.22087,0,1.1265823,0.22222222,0.21525885,0.48401454,0.0,8.9,15.9
00-0039751,J.Whittington,Jordan Whittington,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x5j7yvx4iheje5vw4tek",LA,2024,17,REG,ARI,1,1,6.0,0,0.0,0.0,1.0,5.0,1.0,0.58227414,0,6.0,0.035714287,0.0058139535,0.057641197,0.0,0.6,1.6
00-0039751,J.Whittington,Jordan Whittington,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x5j7yvx4iheje5vw4tek",LA,2024,18,REG,SEA,3,4,86.0,0,0.0,0.0,17.0,72.0,3.0,3.5033536,0,5.0588236,0.1,0.08457711,0.20920397,0.0,9.8,12.8
00-0039751,J.Whittington,Jordan Whittington,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x5j7yvx4iheje5vw4tek",LA,2024,20,POST,PHI,1,1,12.0,0,0.0,0.0,11.0,1.0,1.0,1.2286532,0,1.0909091,0.022727273,0.024830699,0.0514724,0.0,1.2,2.2
00-0039754,D.Culp,Devin Culp,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/enm1dlbdrxtiwev6pjvi",TB,2024,17,REG,CAR,3,4,52.0,0,0.0,0.0,50.0,18.0,2.0,3.2719991,0,1.04,0.125,0.19157088,0.3215996,0.0,5.2,8.2
00-0039754,D.Culp,Devin Culp,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/enm1dlbdrxtiwev6pjvi",TB,2024,18,REG,NO,2,2,36.0,0,0.0,0.0,23.0,13.0,2.0,4.577544,0,1.5652174,0.06451613,0.092369474,0.16143283,0.0,3.6,5.6
00-0039792,D.Walker,Devontez Walker,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jsgddyppttajr7czq18x",BAL,2024,15,REG,NYG,1,1,21.0,1,0.0,0.0,21.0,0.0,1.0,2.929524,0,1.0,0.041666668,0.0875,0.12375,0.0,8.1,9.1
00-0039792,D.Walker,Devontez Walker,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jsgddyppttajr7czq18x",BAL,2024,17,REG,HOU,0,2,0.0,0,0.0,0.0,63.0,0.0,0.0,-1.7067881,0,0.0,0.125,0.33333334,0.42083332,0.0,0.0,0.0
00-0039793,A.Barner,A.J. Barner,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/msnzbeyjoemcas9dm8vt",SEA,2024,3,REG,MIA,3,3,13.0,0,0.0,0.0,2.0,11.0,2.0,0.11143317,0,6.5,0.09090909,0.010362694,0.14361753,0.0,1.3,4.3
00-0039793,A.Barner,A.J. Barner,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/msnzbeyjoemcas9dm8vt",SEA,2024,4,REG,DET,2,2,27.0,1,0.0,0.0,4.0,23.0,2.0,3.446881,0,6.75,0.03773585,0.013114754,0.065784104,0.0,8.7,10.7
00-0039793,A.Barner,A.J. Barner,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/msnzbeyjoemcas9dm8vt",SEA,2024,5,REG,NYG,1,1,13.0,0,0.0,0.0,7.0,6.0,1.0,0.6924996,0,1.8571428,0.025641026,0.035532996,0.06333464,0.0,1.3,2.3
00-0039793,A.Barner,A.J. Barner,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/msnzbeyjoemcas9dm8vt",SEA,2024,6,REG,SF,1,1,13.0,0,0.0,0.0,10.0,3.0,1.0,0.5618091,0,1.3,0.020833334,0.024449877,0.048364915,0.0,1.3,2.3
00-0039793,A.Barner,A.J. Barner,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/msnzbeyjoemcas9dm8vt",SEA,2024,7,REG,ATL,1,1,5.0,0,0.0,0.0,4.0,1.0,0.0,0.033153076,0,1.25,0.035714287,0.010752688,0.06109831,0.0,0.5,1.5
00-0039793,A.Barner,A.J. Barner,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/msnzbeyjoemcas9dm8vt",SEA,2024,8,REG,BUF,2,2,34.0,0,0.0,0.0,23.0,11.0,2.0,2.2793972,0,1.4782609,0.074074075,0.28395063,0.30987653,0.0,3.4,5.4
00-0039793,A.Barner,A.J. Barner,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/msnzbeyjoemcas9dm8vt",SEA,2024,9,REG,LA,4,7,27.0,0,0.0,0.0,8.0,19.0,2.0,-3.4027922,0,3.375,0.20588236,0.022922637,0.32486936,0.0,2.7,6.7
00-0039793,A.Barner,A.J. Barner,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/msnzbeyjoemcas9dm8vt",SEA,2024,11,REG,SF,2,4,15.0,0,0.0,0.0,30.0,10.0,0.0,-1.1249704,0,0.5,0.12903225,0.11070111,0.27103916,0.0,1.5,3.5
00-0039793,A.Barner,A.J. Barner,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/msnzbeyjoemcas9dm8vt",SEA,2024,12,REG,ARI,3,4,19.0,0,0.0,0.0,8.0,12.0,1.0,0.5897766,0,2.375,0.14285715,0.05263158,0.2511278,0.0,1.9,4.9
00-0039793,A.Barner,A.J. Barner,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/msnzbeyjoemcas9dm8vt",SEA,2024,13,REG,NYJ,2,2,14.0,1,0.0,0.0,-4.0,18.0,1.0,1.9413308,0,0.0,0.06896552,-0.020408163,0.08916256,0.0,7.4,9.4
00-0039793,A.Barner,A.J. Barner,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/msnzbeyjoemcas9dm8vt",SEA,2024,14,REG,ARI,1,1,13.0,0,0.0,0.0,-1.0,14.0,1.0,0.8729655,0,0.0,0.03448276,-0.00625,0.047349136,0.0,1.3,2.3
00-0039793,A.Barner,A.J. Barner,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/msnzbeyjoemcas9dm8vt",SEA,2024,15,REG,GB,1,3,5.0,0,0.0,0.0,34.0,0.0,0.0,-1.3873336,0,0.14705883,0.09677419,0.16585366,0.26125884,0.0,0.5,1.5
00-0039793,A.Barner,A.J. Barner,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/msnzbeyjoemcas9dm8vt",SEA,2024,16,REG,MIN,2,2,13.0,1,0.0,0.0,4.0,9.0,1.0,3.0941665,0,3.25,0.04761905,0.012269938,0.08001753,0.0,7.3,9.3
00-0039793,A.Barner,A.J. Barner,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/msnzbeyjoemcas9dm8vt",SEA,2024,18,REG,LA,5,5,34.0,1,0.0,0.0,7.0,27.0,4.0,3.3783255,0,4.857143,0.18518518,0.03255814,0.30056846,0.0,9.4,14.4
00-0039810,J.Burton,Jermaine Burton,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifbhq7ghxf2mcvhzuxsz",CIN,2024,2,REG,KC,1,2,47.0,0,0.0,0.0,67.0,7.0,1.0,2.7766948,0,0.70149255,0.05882353,0.29130435,0.29214835,0.0,4.7,5.7
00-0039810,J.Burton,Jermaine Burton,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifbhq7ghxf2mcvhzuxsz",CIN,2024,8,REG,PHI,1,3,41.0,0,0.0,0.0,72.0,13.0,1.0,1.5928789,0,0.5694444,0.083333336,0.24742268,0.29819587,0.0,4.1,5.1
00-0039810,J.Burton,Jermaine Burton,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifbhq7ghxf2mcvhzuxsz",CIN,2024,10,REG,BAL,1,5,11.0,0,0.0,0.0,89.0,2.0,1.0,-4.7599883,0,0.123595506,0.09259259,0.18163265,0.26603174,0.0,1.1,2.1
00-0039810,J.Burton,Jermaine Burton,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifbhq7ghxf2mcvhzuxsz",CIN,2024,11,REG,LAC,1,4,8.0,0,0.0,0.0,68.0,0.0,1.0,-4.1501427,0,0.11764706,0.08695652,0.13963039,0.22817606,0.0,0.8,1.8
00-0039814,E.All,Erick All,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifkhcxze7lnxkpzjvsmk",CIN,2024,2,REG,KC,4,4,32.0,0,0.0,0.0,18.0,14.0,1.0,1.3477987,0,1.7777778,0.11764706,0.07826087,0.23125319,0.0,3.2,7.2
00-0039814,E.All,Erick All,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifkhcxze7lnxkpzjvsmk",CIN,2024,3,REG,WAS,4,4,22.0,0,0.0,0.0,6.0,16.0,2.0,1.104045,0,3.6666667,0.10526316,0.021201413,0.17273572,0.0,2.2,6.2
00-0039814,E.All,Erick All,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifkhcxze7lnxkpzjvsmk",CIN,2024,4,REG,CAR,4,4,28.0,0,0.0,0.0,4.0,24.0,2.0,1.4024404,0,7.0,0.13333334,0.023391813,0.21637426,0.0,2.8,6.8
00-0039814,E.All,Erick All,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifkhcxze7lnxkpzjvsmk",CIN,2024,5,REG,BAL,2,2,10.0,0,0.0,0.0,2.0,8.0,0.0,-0.23671848,0,5.0,0.051282052,0.0062111802,0.0812709,0.0,1.0,3.0
00-0039814,E.All,Erick All,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifkhcxze7lnxkpzjvsmk",CIN,2024,6,REG,NYG,2,3,10.0,0,0.0,0.0,6.0,6.0,1.0,-0.39486766,0,1.6666666,0.13043478,0.045454547,0.22747035,0.0,1.0,3.0
00-0039814,E.All,Erick All,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifkhcxze7lnxkpzjvsmk",CIN,2024,7,REG,CLE,0,1,0.0,0,0.0,0.0,-1.0,0.0,0.0,-0.86866504,0,0.0,0.041666668,-0.0038461538,0.05980769,0.0,0.0,0.0
00-0039814,E.All,Erick All,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifkhcxze7lnxkpzjvsmk",CIN,2024,8,REG,PHI,2,2,32.0,0,0.0,0.0,21.0,11.0,1.0,1.5370929,0,1.5238096,0.055555556,0.072164945,0.1338488,0.0,3.2,5.2
00-0039814,E.All,Erick All,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifkhcxze7lnxkpzjvsmk",CIN,2024,9,REG,LV,2,2,24.0,0,0.0,0.0,16.0,8.0,1.0,1.3571205,0,1.5,0.054054055,0.07655502,0.1346696,0.0,2.4,4.4
00-0039816,A.Gould,Anthony Gould,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dnpsavsditrxjiqobxst",IND,2024,15,REG,DEN,1,1,23.0,0,0.0,0.0,18.0,5.0,1.0,1.8886133,0,1.2777778,0.027777778,0.057142857,0.08166666,0.0,2.3,3.3
00-0039824,J.Wiley,Jared Wiley,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f9bhzz8fogzta1qkg9ms",KC,2024,2,REG,CIN,1,1,7.0,0,0.0,0.0,4.0,3.0,0.0,-0.14508837,0,1.75,0.04347826,0.045454547,0.09703557,0.0,0.7,1.7
00-0039847,T.Johnson,Theo Johnson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gljwzcxubvoqjxwnakze",NYG,2024,1,REG,MIN,1,4,18.0,0,0.0,0.0,33.0,5.0,1.0,-0.9912301,0,0.54545456,0.10526316,0.18232045,0.28551903,0.0,1.8,2.8
00-0039847,T.Johnson,Theo Johnson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gljwzcxubvoqjxwnakze",NYG,2024,3,REG,CLE,1,3,13.0,0,0.0,0.0,10.0,17.0,1.0,-0.25817007,0,1.3,0.09090909,0.046728972,0.16907391,0.0,1.3,2.3
00-0039847,T.Johnson,Theo Johnson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gljwzcxubvoqjxwnakze",NYG,2024,4,REG,DAL,1,1,6.0,0,0.0,0.0,5.0,1.0,0.0,0.052976076,0,1.2,0.02631579,0.01344086,0.048882287,0.0,0.6,1.6
00-0039847,T.Johnson,Theo Johnson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gljwzcxubvoqjxwnakze",NYG,2024,5,REG,SEA,5,5,48.0,0,0.0,0.0,24.0,24.0,2.0,2.7775807,0,2.0,0.16129032,0.14117648,0.340759,0.0,4.8,9.8
00-0039847,T.Johnson,Theo Johnson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gljwzcxubvoqjxwnakze",NYG,2024,6,REG,CIN,3,3,30.0,0,0.0,0.0,11.0,19.0,1.0,0.66591674,0,2.7272727,0.083333336,0.04526749,0.15668724,0.0,3.0,6.0
00-0039847,T.Johnson,Theo Johnson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gljwzcxubvoqjxwnakze",NYG,2024,8,REG,PIT,3,4,35.0,0,0.0,0.0,36.0,4.0,1.0,0.37588772,0,0.9722222,0.10810811,0.10526316,0.23584637,0.0,3.5,6.5
00-0039847,T.Johnson,Theo Johnson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gljwzcxubvoqjxwnakze",NYG,2024,9,REG,WAS,3,6,51.0,1,0.0,0.0,81.0,15.0,2.0,1.2586367,0,0.6296296,0.23076923,0.41968912,0.6399362,0.0,11.1,14.1
00-0039847,T.Johnson,Theo Johnson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gljwzcxubvoqjxwnakze",NYG,2024,10,REG,CAR,4,6,37.0,0,0.0,0.0,47.0,4.0,3.0,-2.2931201,0,0.78723407,0.1875,0.17602997,0.40447098,0.0,3.7,7.7
00-0039847,T.Johnson,Theo Johnson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gljwzcxubvoqjxwnakze",NYG,2024,12,REG,TB,3,6,39.0,0,0.0,0.0,16.0,31.0,3.0,-0.56750214,0,2.4375,0.2,0.09248555,0.3647399,0.0,3.9,6.9
00-0039847,T.Johnson,Theo Johnson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gljwzcxubvoqjxwnakze",NYG,2024,13,REG,DAL,5,5,54.0,0,0.0,0.0,25.0,29.0,2.0,3.5216682,0,2.16,0.15625,0.1388889,0.3315972,0.0,5.4,10.4
00-0039849,M.Harrison,Marvin Harrison,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o6hg5zeofmxvzjjpo2sf",ARI,2024,1,REG,BUF,1,3,4.0,0,0.0,0.0,31.0,0.0,0.0,-1.0893291,0,0.12903225,0.09677419,0.16230367,0.25877386,0.0,0.4,1.4
00-0039849,M.Harrison,Marvin Harrison,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o6hg5zeofmxvzjjpo2sf",ARI,2024,2,REG,LA,4,8,130.0,2,0.0,0.0,150.0,29.0,4.0,9.556919,0,0.8666667,0.3809524,0.7009346,1.0620828,0.0,25.0,29.0
00-0039849,M.Harrison,Marvin Harrison,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o6hg5zeofmxvzjjpo2sf",ARI,2024,3,REG,DET,5,11,64.0,1,0.0,0.0,179.0,2.0,5.0,-3.6526105,0,0.3575419,0.32352942,0.4419753,0.79467684,0.0,12.4,17.4
00-0039849,M.Harrison,Marvin Harrison,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o6hg5zeofmxvzjjpo2sf",ARI,2024,4,REG,WAS,5,6,45.0,1,0.0,0.0,42.0,6.0,3.0,7.385012,0,1.0714285,0.27272728,0.30215827,0.6206017,0.0,10.5,15.5
00-0039849,M.Harrison,Marvin Harrison,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o6hg5zeofmxvzjjpo2sf",ARI,2024,5,REG,SF,2,7,36.0,0,0.0,0.0,95.0,3.0,2.0,1.6200751,0,0.37894738,0.23333333,0.42792794,0.64954954,0.0,3.6,5.6
00-0039849,M.Harrison,Marvin Harrison,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o6hg5zeofmxvzjjpo2sf",ARI,2024,6,REG,GB,0,2,0.0,0,0.0,0.0,16.0,0.0,0.0,-1.6165508,0,0.0,0.0625,0.083333336,0.15208334,0.0,0.0,0.0
00-0039849,M.Harrison,Marvin Harrison,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o6hg5zeofmxvzjjpo2sf",ARI,2024,7,REG,LAC,3,6,21.0,0,0.0,0.0,57.0,0.0,2.0,1.2501493,0,0.36842105,0.24,0.42222223,0.65555555,0.0,2.1,5.1
00-0039849,M.Harrison,Marvin Harrison,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o6hg5zeofmxvzjjpo2sf",ARI,2024,8,REG,MIA,6,7,111.0,1,0.0,0.0,136.0,8.0,5.0,9.256896,0,0.8161765,0.21212122,0.4981685,0.66689974,0.0,17.1,23.1
00-0039849,M.Harrison,Marvin Harrison,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o6hg5zeofmxvzjjpo2sf",ARI,2024,9,REG,CHI,2,5,34.0,0,1.0,1.0,91.0,3.0,0.0,-8.085215,0,0.37362638,0.2631579,0.70542634,0.8885353,0.0,1.4,3.4
00-0039849,M.Harrison,Marvin Harrison,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o6hg5zeofmxvzjjpo2sf",ARI,2024,10,REG,NYJ,5,5,54.0,1,0.0,0.0,35.0,19.0,3.0,3.6855524,0,1.5428572,0.20833333,0.3153153,0.5332207,0.0,11.4,16.4
00-0039849,M.Harrison,Marvin Harrison,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o6hg5zeofmxvzjjpo2sf",ARI,2024,12,REG,SEA,3,6,47.0,0,0.0,0.0,74.0,19.0,3.0,3.5282903,0,0.6351351,0.1764706,0.26241136,0.44839382,0.0,4.7,7.7
00-0039849,M.Harrison,Marvin Harrison,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o6hg5zeofmxvzjjpo2sf",ARI,2024,13,REG,MIN,5,12,60.0,1,0.0,0.0,178.0,4.0,3.0,1.0669194,0,0.33707866,0.27906978,0.57980454,0.82446784,0.0,12.0,17.0
