season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,headshot_url,week,game_type
2024,PIT,DL,NT,57.0,ACT,Montravius Adams,Montravius,Adams,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/weqjlnkvdzbk0usa3v7i",19,WC
2024,PIT,DB,CB,20.0,ACT,Cameron Sutton,Cameron,Sutton,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rykly25j9mir0ygcnrs6",19,WC
2024,CIN,DL,DE,91.0,ACT,Trey Hendrickson,Collins,Hendrickson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oggkxhesq0dxedudmr66",18,REG
2024,JAX,QB,QB,19.0,ACT,C.J. Beathard,Casey,Beathard,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yw8euaevcvwswbx5w27w",18,REG
2024,SEA,DB,SS,2.0,ACT,Rayshawn Jenkins,Rayshawn,Jenkins,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbgfbrqkle6yabkpkaob",18,REG
2024,JAX,WR,WR,87.0,ACT,Josh Reynolds,Joshua Dedmon-Reynolds,Reynolds,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifukozhqlo1728h3gjnp",18,REG
2024,IND,DL,DE,52.0,RES,Samson Ebukam,Nnamaka Ebukam,Ebukam,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/puuebkvbsos1ei2inl4f",18,REG
2024,NYJ,OL,T,75.0,DEV,David Sharpe,David,Sharpe,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rrtxmvm0q570crizokhq",18,REG
2024,NE,DL,DE,91.0,ACT,Deatrich Wise,Deatrich,Wise,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bxwmlzyorjsos6w7g2x6",18,REG
2024,NO,RB,RB,21.0,ACT,Jamaal Williams,Jamaal,Williams,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yxrxpgcwq5qwp88vqnp3",18,REG
2024,SF,QB,QB,5.0,ACT,Joshua Dobbs,Robert,Dobbs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vjl8nqbcodtgzppwyemb",18,REG
2024,IND,DL,DT,90.0,ACT,Grover Stewart,Grover,Stewart,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wa2bldls0gnjueyhkwki",18,REG
2024,WAS,RB,RB,26.0,ACT,Jeremy McNichols,Jeremy,McNichols,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kegqjj5pv7xidm0xwtpy",21,CON
2024,ATL,QB,QB,4.0,DEV,Nathan Peterman,Nathan,Peterman,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/owifll49p0mmsjgf7rhn",18,REG
2024,NYJ,DL,DT,79.0,CUT,Tanzel Smart,Tanzel,Smart,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e5zudbrpqe60xnsmoogt",1,REG
2024,DET,DL,DE,69.0,ACT,Al-Quadin Muhammad,Al-Quadin,Muhammad,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qgzgezkkoycldlnaatq8",20,DIV
2024,CLE,OL,G,68.0,ACT,Michael Dunn,Michael,Dunn,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nmsgidbinhl6jroszwws",18,REG
2024,PIT,LS,LS,46.0,ACT,Christian Kuntz,Christian,Kuntz,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iefctyrqrqy7fwtmh6ft",19,WC
2024,MIA,WR,WR,85.0,ACT,River Cracraft,Tanner,Cracraft,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y8t968ntco72t8f8ryba",18,REG
2024,CHI,LS,LS,46.0,ACT,Scott Daly,Kevin,Daly,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d7fydo19vznbkadvjzz3",18,REG
2024,ATL,TE,TE,85.0,ACT,Ross Dwelley,Ross,Dwelley,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ukd8ctqgskd8q5psumou",18,REG
2024,DET,K,K,17.0,RES,Mike Badgley,Michael,Badgley,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ypn2qljwkyly4pdzt7vb",20,DIV
2024,SF,DB,FS,30.0,RES,George Odum,George,Odum,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/watelqvhccitomv8ntny",18,REG
2024,DET,DB,CB,4.0,RES,Emmanuel Moseley,Emmanuel,Moseley,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a3g1pxm6o6jgfb195kwx",20,DIV
2024,CAR,WR,WR,87.0,RES,Cam Sims,Cam,Sims,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rskkpergva4snsvgathy",1,REG
2024,NYG,OL,C,65.0,ACT,Austin Schlottmann,Austin,Schlottmann,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q5nxacq2bq7u7sadwhnw",18,REG
2024,CHI,OL,C,65.0,ACT,Coleman Shelton,Coleman,Shelton,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/abdpsw1gfijjrazfndrk",18,REG
2024,MIA,RB,RB,23.0,ACT,Jeff Wilson,Jeffery,Wilson,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zorqrtlrizlltgd6pnob",18,REG
2024,NO,DB,SS,48.0,ACT,J.T. Gray,Juantavius,Gray,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ibo4b3ak2ufimxupcezw",18,REG
2024,NO,DL,DT,91.0,CUT,Kendal Vickers,Kendal,Vickers,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j8xpfahzfgawazl4trkn",16,REG
2024,IND,DB,CB,35.0,CUT,Chris Lammons,Christopher,Lammons,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/odsa5adl0tyjcer1hnzz",18,REG
2024,MIN,OL,T,75.0,ACT,Brian O'Neill,Brian,O'Neill,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/awodfdmkabxzvnio04ng",19,WC
2024,LAC,TE,TE,81.0,ACT,Will Dissly,Will,Dissly,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/opdpeoconvviwkufolxr",19,WC
2024,SEA,P,P,4.0,ACT,Michael Dickson,Michael,Dickson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ecwtujcbmfbmilgzew2m",18,REG
2024,LV,K,K,2.0,ACT,Daniel Carlson,Daniel,Carlson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",18,REG
2024,LAC,P,P,16.0,ACT,J.K. Scott,John,Scott,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pigjeturkbpz98ycju2o",19,WC
2024,CHI,DL,DE,55.0,ACT,Jacob Martin,Jacob,Martin,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gomvduedkl0i9icpg8rk",18,REG
2024,CAR,K,K,4.0,ACT,Eddy Pineiro,Eddy,Pineiro,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",18,REG
2024,NYG,QB,QB,12.0,INA,Tim Boyle,Timothy,Boyle,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmfyonfo6ohn5bxqwaxg",18,REG
2024,LAC,RB,RB,4.0,ACT,Gus Edwards,Gus,Edwards,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyobqe3w5eypevsk3f2b",19,WC
2024,NO,TE,TE,88.0,CUT,Kevin Rader,Kevin,Rader,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/buopatfei7mdyxxxi9bv",1,REG
2024,DAL,LS,LS,44.0,ACT,Trent Sieg,Trent,Sieg,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cemehk6rn92wgz345jv6",18,REG
2024,LA,DB,CB,24.0,ACT,Darious Williams,Darious,Williams,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dewntuji0qaai8mlayq4",20,DIV
2024,CAR,RB,RB,34.0,ACT,Mike Boone,Michael,Boone,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yeoyrlaf9hlvowj6fdio",18,REG
2024,DAL,OL,C,65.0,DEV,Dakoda Shepley,Dakoda,Shepley,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/id5buaw7dmjferuexhqj",18,REG
2024,LAC,DL,DE,95.0,ACT,Poona Ford,Kaylon,Ford,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2cokuzcjrtr9acici6e",19,WC
2024,MIA,DB,SS,22.0,ACT,Elijah Campbell,Elijah,Campbell,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bczzvn5pymws4c56l60n",18,REG
2024,NE,DL,DT,95.0,ACT,Daniel Ekuale,Daniel,Ekuale,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lj9dekf0gg90pljbtbiq",18,REG
2024,CAR,OL,C,63.0,RES,Austin Corbett,Austin,Corbett,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w4tsicnvnrbxievvfxe4",18,REG
2024,CHI,DB,SS,30.0,ACT,Tarvarius Moore,Tarvarius,Moore,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z5tpmj5pr5cr3gbjmxcp",18,REG
2024,WAS,DL,DE,96.0,ACT,Jalyn Holmes,Jalyn,Holmes,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oz0tnktobolewzq0rjpq",21,CON
2024,HOU,DB,CB,18.0,DEV,Anthony Averett,Anthony,Averett,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uzwmcpuqsjd0ouzimpba",20,DIV
2024,NYJ,TE,TE,83.0,ACT,Tyler Conklin,Tyler,Conklin,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/chajhumpfogd8effewe6",18,REG
2024,NO,WR,WR,10.0,ACT,Marquez Valdes-Scantling,Marquez,Valdes-Scantling,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vn2bg6lhyl15xrymtd5g",18,REG
2024,PHI,DB,CB,38.0,DEV,Parry Nickerson,Parry,Nickerson,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x0awirw6ycqqjfte4w3g",22,SB
2024,HOU,DL,DT,91.0,ACT,Foley Fatukasi,Folorunso,Fatukasi,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ttcdigwndhyvmhvgof25",20,DIV
2024,PIT,DB,FS,25.0,ACT,DeShon Elliott,Armentae,Elliott,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzt60vlmz7hzkbbr7f1x",19,WC
2024,DEN,DB,CB,1.0,ACT,Tremon Smith,Tremon,Smith,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/txh6mh0kq1xrkdh8ig4r",19,WC
2024,NO,WR,WR,13.0,DEV,Equanimeous St. Brown,Equanimeous,St. Brown,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yqojuedjvxtydgd9tgpr",18,REG
2024,LAC,OL,C,75.0,ACT,Bradley Bozeman,Bradley,Bozeman,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a8nubzpggvr5eha7xpkx",19,WC
2024,MIA,DL,DE,92.0,ACT,Zach Sieler,Zach,Sieler,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pgedeuarqv0kiuiwmx60",18,REG
2024,DET,LB,ILB,51.0,ACT,Ben Niemann,Ben,Niemann,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hhmqn3b3prllvcuyftvj",20,DIV
2024,WAS,WR,WR,83.0,CUT,Byron Pringle,Byron,Pringle,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qgwipkdsunodvqlumsmp",1,REG
2024,WAS,LB,ILB,4.0,ACT,Frankie Luvu,Frankie,Luvu,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tirwphxxgjmqhf2ucs9h",21,CON
2024,DET,DB,CB,25.0,CUT,Craig James,Craig,James,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iubtgzz9ns7gmikolo9n",1,REG
2024,BAL,WR,WR,87.0,DEV,Keith Kirkwood,Keith,Kirkwood,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tw1pc3frzclxuf2tqxb8",20,DIV
2024,ATL,DL,DT,93.0,ACT,Kentavius Street,Kentavius,Street,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r1ie0jaeux86ri5hejel",18,REG
2024,WAS,DL,DT,72.0,RES,Taylor Stallworth,Taylor,Stallworth,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tbpvavxmfcy7yjhazpha",1,REG
2024,WAS,DL,DT,94.0,INA,Daron Payne,Daron,Payne,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyy5j7epmu2idqfwjhcr",21,CON
2024,NYG,DB,CB,30.0,INA,Greg Stroman,Gregory,Stroman,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h9lcuxan1kd6uqsyuulq",18,REG
2024,IND,OL,G,56.0,ACT,Quenton Nelson,Quenton,Nelson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fehjl7drjhhirpyfkxhd",18,REG
2024,DET,LB,OLB,92.0,RES,Marcus Davenport,Marcus,Davenport,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ywssreorabcl4bp9ocxv",20,DIV
2024,DET,OL,C,77.0,ACT,Frank Ragnow,Frank,Ragnow,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mequnmjjuonmyvhuxuu2",20,DIV
2024,ARI,OL,G,76.0,RES,Will Hernandez,William,Hernandez,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbedq9brtbugivnybr3v",18,REG
2024,PIT,OL,G,78.0,RES,James Daniels,James,Daniels,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty",19,WC
2024,DEN,WR,WR,14.0,ACT,Courtland Sutton,Courtland,Sutton,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",19,WC
2024,SEA,LB,OLB,10.0,ACT,Uchenna Nwosu,Uchenna,Nwosu,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z6fbgjrfgltuiq1okiex",18,REG
2024,PHI,TE,TE,88.0,ACT,Dallas Goedert,Dallas,Goedert,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wfj54vhw1zxwwb3vdi61",22,SB
2024,SEA,OL,C,57.0,RET,Connor Williams,Connor,Williams,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pmwlc2ff9pjeethlzoit",18,REG
2024,BAL,WR,WR,6.0,ACT,Anthony Miller,Anthony,Miller,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uvxiydh3yxydavl2fgpr",20,DIV
2024,HOU,DB,SS,29.0,ACT,M.J. Stewart,Marvin,Stewart,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfoehyg8mpola5uy6bav",20,DIV
2024,PIT,DB,CB,26.0,ACT,Donte Jackson,Donte,Jackson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",19,WC
2024,NYJ,DB,CB,23.0,ACT,Isaiah Oliver,Muhammad,Oliver,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aiqmpwmscdx5lyvyi5qp",18,REG
2024,IND,DL,DE,94.0,ACT,Tyquan Lewis,Tyquan,Lewis,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zkgrzoirn6xwnzbe37d7",18,REG
2024,ATL,LB,OLB,0.0,ACT,Lorenzo Carter,Lorenzo,Carter,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gdpt5q1cisicb1uv7xfq",18,REG
2024,KC,DB,SS,20.0,ACT,Justin Reid,Justin,Reid,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcj2bp24j6zxngejcosp",22,SB
2024,BAL,DL,DT,93.0,CUT,Deadrin Senat,Deadrin,Senat,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sucwsbeicdiplgr73tay",1,REG
2024,CLE,TE,TE,88.0,ACT,Jordan Akins,Jordan,Akins,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fgkl9zfpy2yxrkxfge84",18,REG
2024,CAR,TE,TE,80.0,RES,Ian Thomas,Ian,Thomas,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qrcffo16hdkcvxuvjppy",18,REG
2024,CLE,RB,RB,22.0,RES,Nyheim Hines,Nyheim,Miller-Hines,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ud1q6gh3tlkiy2w90gvm",18,REG
2024,CAR,LB,ILB,47.0,INA,Josey Jewell,Josey,Jewell,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kzgkkm7e7uqslan5amxh",18,REG
2024,MIA,DL,DE,90.0,ACT,Da'Shawn Hand,Da'Shawn,Hand,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kfqjvikghst4yp3i6dme",18,REG
2024,DET,LB,ILB,52.0,CUT,Joel Iyiegbuniwe,Joel,Iyiegbuniwe,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ntka1bl777aoiw6qx4oh",1,REG
2024,WAS,DL,DE,92.0,ACT,Dorance Armstrong,Dorance,Armstrong,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cdapnpgtde1mdf7r8l5e",21,CON
2024,TB,DB,SS,3.0,RES,Jordan Whitehead,Jordan,Whitehead,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ex3cknffjss7ez1fwymu",19,WC
2024,ARI,LB,ILB,7.0,ACT,Kyzir White,Kyzir,White,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5sjtcxydtaszz7yeyqw",18,REG
2024,BUF,DB,CB,7.0,ACT,Taron Johnson,Taron,Johnson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kowgpthenolgwlcwdvz4",21,CON
2024,PHI,DB,CB,29.0,ACT,Avonte Maddox,Avonte,Maddox,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fwzfhbgtcauaags08zlf",22,SB
2024,PHI,LB,OLB,19.0,ACT,Josh Sweat,Josh,Sweat,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a9hwqejfdixaw2uhbsmz",22,SB
2024,CAR,LB,OLB,45.0,CUT,Marquis Haynes,Marquis,Haynes,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wnbz9bjtz8wooiq2podb",8,REG
2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",20,DIV
2024,NYJ,DB,CB,4.0,ACT,D.J. Reed,Dennis,Reed,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rdl6g2afnvt4zbaqprs9",18,REG
2024,NE,LB,ILB,8.0,RES,Ja'Whaun Bentley,Ja'Whaun,Bentley,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e8rbhbuuaspg5rg9djyp",18,REG
2024,KC,WR,WR,84.0,ACT,Justin Watson,Justin,Watson,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",22,SB
2024,ARI,DL,DT,92.0,RES,Bilal Nichols,Bilal,Nichols,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8va3bsudtb0lgwktt5t",18,REG
2024,ATL,DB,SS,37.0,DEV,Dane Cruikshank,Dane,Cruikshank,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lnq0ypzkle8qqwbtbqr3",14,REG
2024,MIA,DB,CB,33.0,ACT,Siran Neal,Siran,Neal,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/muhthfs6owkkpsyop1e6",18,REG
2024,HOU,OL,C,54.0,DEV,Scott Quessenberry,Scott,Quessenberry,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqaqqvrkslfwsd9jpe9d",20,DIV
2024,DET,WR,WR,12.0,CUT,Daurice Fountain,Daurice,Fountain,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o1qlrzg7ddwfh7igt5e7",1,REG
2024,HOU,DL,DT,98.0,ACT,Tim Settle,Timothy,Settle,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lbnvw1hpdqovuj7bkym9",20,DIV
2024,CLE,OL,G,77.0,ACT,Wyatt Teller,William,Teller,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ebzqg7brr7stcnj5qdyp",18,REG
2024,BUF,QB,QB,14.0,INA,Mike White,Michael,White,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fmffqxu8o4ckhspqd8vm",21,CON
2024,BUF,WR,WR,15.0,TRC,Deon Cain,Deon,Cain,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wltinnuei2g3smdoayn3",14,REG
2024,ATL,WR,WR,34.0,ACT,Ray-Ray McCloud,Ray-Ray,McCloud,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nvwn3sdihyyd2itjt7vy",18,REG
2024,SF,WR,WR,6.0,DEV,Russell Gage,Russell,Gage,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkqhshv0dss1b9c6mdnj",18,REG
2024,JAX,LB,ILB,23.0,ACT,Foye Oluokun,Foyesade,Oluokun,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ldsewkhf1k2uxwcud0bj",18,REG
2024,PIT,RB,RB,33.0,CUT,Boston Scott,Boston,Scott,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqdpw33quvi1wbwakaak",2,REG
2024,CHI,OL,T,79.0,ACT,Matt Pryor,Matthew,Pryor,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kz8cwakpz0vhxhggv37c",18,REG
2024,NO,WR,WR,11.0,ACT,Cedrick Wilson Jr.,Cedrick,Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vuolr6nwwbrwwc5ldt7f",18,REG
2024,MIA,WR,WR,0.0,RES,Braxton Berrios,Braxton,Berrios,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yvzkjvb0ieeszxribqc9",18,REG
2024,NYG,LB,OLB,49.0,ACT,Matthew Adams,Matthew,Adams,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/czuncqaya4qcf5guud1f",18,REG
2024,PHI,OL,T,68.0,ACT,Jordan Mailata,Lafoga,Mailata,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pndl9j9f69gqvpciyegg",22,SB
2024,DEN,LB,ILB,23.0,CUT,Andre Smith,Andre,Smith,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qhetc78j5dmrlzwhpk1o",1,REG
2024,IND,LB,OLB,44.0,ACT,Zaire Franklin,Zaire,Franklin,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/louohxv0xu18z0pjnguq",18,REG
2024,HOU,RB,FB,83.0,CUT,Nick Bawden,Charles,Bawden,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rz1cgqj4rvl2xjffxyia",1,REG
2024,ARI,DB,CB,27.0,DEV,Keion Crossen,Keion,Crossen,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ocvxmo4ggct27fv9dn8x",8,REG
2024,BUF,OL,C,77.0,ACT,Will Clapp,William,Clapp,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fnfd1fi2ca98lzimo85z",21,CON
2024,JAX,P,P,9.0,ACT,Logan Cooke,Logan,Cooke,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aqrps86orfg07vbbgn6c",18,REG
2024,CIN,QB,QB,11.0,DEV,Logan Woodside,Logan,Woodside,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hf5rgpjctslpwjzl0er9",18,REG
2024,PHI,OL,C,61.0,RES,Nick Gates,Nicholas,Gates,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mm6y8qrgmgv0nu5jvxbo",22,SB
2024,CIN,DB,CB,35.0,DEV,Jalen Davis,Jalen,Davis,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8n8qiddzihovdb9dh1x",18,REG
2024,NYJ,K,K,40.0,ACT,Greg Joseph,Gregory,Joseph,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",18,REG
2024,NYJ,DL,DT,98.0,ACT,Bruce Hector,Bruce,Hector,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qdli9iqgoixoexclb8rz",18,REG
2024,WAS,DB,FS,39.0,ACT,Jeremy Reaves,Jeremy,Reaves,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kwmtxcogvel516q4ws86",21,CON
2024,ARI,LB,OLB,45.0,RES,Dennis Gardeck,Dennis,Gardeck,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbdrgdfo3ogppgtu6asn",18,REG
2024,LAC,LB,ILB,38.0,CUT,Frank Ginda,Frank,Ginda,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tms6dll9gkte4rzzpecr",1,REG
2024,DET,K,K,36.0,DEV,Matt McCrane,Matthew,McCrane,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjhlqbsu7f8sas7ozzar",4,REG
2024,CHI,DB,SS,36.0,ACT,Jonathan Owens,Jonathan,Owens,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdujzkztvte2c4tair5c",18,REG
2024,MIN,WR,WR,11.0,ACT,Trent Sherfield,Trent,Sherfield,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/esdvav44ezzmwbwe1rju",19,WC
2024,TB,DB,CB,37.0,ACT,Tavierre Thomas,Tavierre,Thomas,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vgqvuxixybewnv9lymbr",19,WC
2024,DET,LB,ILB,47.0,ACT,Ezekiel Turner,Ezekiel,Turner,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sw7dwli5jctfcp0b309t",20,DIV
2024,ARI,OL,C,62.0,ACT,Evan Brown,Evan,Brown,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8dqjwzxk3bouggbrdtg",18,REG
2024,CAR,LB,ILB,33.0,CUT,Tae Davis,Octavious,Davis,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bplg2qx1ftxsdshdispx",1,REG
2024,CAR,OL,G,65.0,CUT,Ike Boettger,Isaac,Boettger,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjfxy3eljgvweaetefds",1,REG
2024,DEN,DB,CB,39.0,CUT,Levi Wallace,Levi,Wallace,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y7rnq70zcpcgg0ifbghe",17,REG
2024,DAL,DB,CB,37.0,DEV,Dee Delaney,DeVonta',Delaney,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/czg1itvjivhzn2iwwbyt",18,REG
2024,NO,DB,CB,28.0,DEV,Tre Herndon,Willie,Herndon,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dpxfoqywx98khvtjs5m7",18,REG
2024,NYJ,WR,WR,10.0,ACT,Allen Lazard,Allen,Lazard,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/blrzk3bfnpneuyhsqiqg",18,REG
2024,TB,DB,SS,36.0,INA,Ryan Neal,Ryan,Neal,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tqiae46slc2jdjvnfb5n",19,WC
2024,CLE,DB,CB,38.0,RES,Tony Brown,Tony,Brown,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/awgmmiypysbptsowartb",18,REG
2024,LV,DB,CB,31.0,CUT,Brandon Facyson,Brandon,Facyson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yuhnwshiorai1fbqix2t",1,REG
2024,WAS,OL,T,73.0,ACT,Trent Scott,Trenton,Scott,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v5tyxvb4cdtzumhdzbd0",21,CON
