player_id,player_name,position,recent_team,week,season_type,opponent_team,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,fantasy_points,fantasy_points_ppr,targets_per_game,receptions_per_game,receiving_yards_per_game,receiving_tds_per_game,catch_pct,yards_per_catch,yards_per_target,air_yards_per_target,yac_per_reception,td_per_target,first_down_per_target,targets_per_game_rolling_3,receptions_per_game_rolling_3,receiving_yards_per_game_rolling_3,receiving_tds_per_game_rolling_3,catch_pct_rolling_3,yards_per_target_rolling_3,air_yards_per_target_rolling_3,yac_per_reception_rolling_3,td_per_target_rolling_3,first_down_per_target_rolling_3,targets_per_game_rolling_5,receptions_per_game_rolling_5,receiving_yards_per_game_rolling_5,receiving_tds_per_game_rolling_5,catch_pct_rolling_5,yards_per_target_rolling_5,air_yards_per_target_rolling_5,yac_per_reception_rolling_5,td_per_target_rolling_5,first_down_per_target_rolling_5,targets_per_game_season_avg,receptions_per_game_season_avg,receiving_yards_per_game_season_avg,receiving_tds_per_game_season_avg,catch_pct_season_avg,yards_per_target_season_avg,air_yards_per_target_season_avg,yac_per_reception_season_avg,td_per_target_season_avg,first_down_per_target_season_avg
00-0037247,G.Pickens,WR,PIT,19,POST,BAL,5.0,5.0,87.0,1.0,,,66.0,21.0,4.0,8.422809,,1.3181819,0.1923077,0.3219512,0.5138274,14.7,19.7,5.0,5.0,87.0,1.0,100.0,17.4,17.4,13.2,4.2,0.2,0.8,6.0,3.0,68.5,1.0,53.17460317460317,12.27142857142857,14.011111111111111,3.6222222222222222,0.2,0.5428571428571428,6.2,3.2,64.75,1.0,53.33333333333333,10.933333333333334,14.925714285714287,6.216666666666667,0.18333333333333335,0.46785714285714286,7.2,4.266666666666667,70.5,1.0,59.43025493025493,9.959361471861472,13.638393458393459,4.266751700680272,0.15515873015873016,0.4275870954442383
00-0037257,D.Bell,WR,CLE,2,REG,JAX,3.0,3.0,27.0,,,,19.0,8.0,1.0,3.2141733,,1.4210526,0.09090909,0.09178744,0.20061484,2.7,5.7,3.0,3.0,27.0,,100.0,9.0,9.0,6.333333333333333,2.6666666666666665,,0.3333333333333333,3.0,3.0,27.0,,100.0,9.0,6.333333333333333,2.6666666666666665,,0.3333333333333333,3.0,3.0,27.0,,100.0,9.0,6.333333333333333,2.6666666666666665,,0.3333333333333333,3.0,3.0,27.0,,100.0,9.0,6.333333333333333,2.6666666666666665,,0.3333333333333333
00-0037261,K.Shakir,WR,BUF,1,REG,ARI,3.0,3.0,42.0,1.0,,,12.0,30.0,2.0,3.8782933,,3.5,0.13043478,0.072289154,0.24625458,10.2,13.2,3.0,3.0,42.0,1.0,100.0,14.0,14.0,4.0,10.0,0.3333333333333333,0.6666666666666666,3.0,3.0,42.0,1.0,100.0,14.0,4.0,10.0,0.3333333333333333,0.6666666666666666,3.0,3.0,42.0,1.0,100.0,14.0,4.0,10.0,0.3333333333333333,0.6666666666666666,3.0,3.0,42.0,1.0,100.0,14.0,4.0,10.0,0.3333333333333333,0.6666666666666666
00-0037261,K.Shakir,WR,BUF,2,REG,MIA,5.0,5.0,54.0,,,,43.0,11.0,3.0,7.176157,,1.255814,0.2777778,0.34126985,0.65555555,5.6,10.6,5.0,5.0,54.0,,100.0,10.8,10.8,8.6,2.2,,0.6,4.0,4.0,48.0,1.0,100.0,12.4,6.3,6.1,0.3333333333333333,0.6333333333333333,4.0,4.0,48.0,1.0,100.0,12.4,6.3,6.1,0.3333333333333333,0.6333333333333333,4.0,4.0,48.0,1.0,100.0,12.4,6.3,6.1,0.3333333333333333,0.6333333333333333
00-0037261,K.Shakir,WR,BUF,3,REG,JAX,6.0,6.0,72.0,1.0,,,-4.0,76.0,5.0,10.753821,,,0.2,-0.024242423,0.2830303,13.2,19.2,6.0,6.0,72.0,1.0,100.0,12.0,12.0,-0.6666666666666666,12.666666666666666,0.16666666666666666,0.8333333333333334,4.666666666666667,4.666666666666667,56.0,1.0,100.0,12.266666666666666,3.977777777777778,8.28888888888889,0.25,0.7000000000000001,4.666666666666667,4.666666666666667,56.0,1.0,100.0,12.266666666666666,3.977777777777778,8.28888888888889,0.25,0.7000000000000001,4.666666666666667,4.666666666666667,56.0,1.0,100.0,12.266666666666666,3.977777777777778,8.28888888888889,0.25,0.7000000000000001
00-0037261,K.Shakir,WR,BUF,4,REG,BAL,4.0,5.0,62.0,,,,48.0,24.0,1.0,2.8621342,,1.2916666,0.18518518,0.16724738,0.39485094,6.2,10.2,5.0,4.0,62.0,,80.0,15.5,12.4,9.6,6.0,,0.2,5.333333333333333,5.0,62.666666666666664,1.0,93.33333333333333,11.733333333333334,5.844444444444444,6.955555555555556,0.16666666666666666,0.5444444444444445,4.75,4.5,57.5,1.0,95.0,12.3,5.383333333333333,7.716666666666667,0.25,0.575,4.75,4.5,57.5,1.0,95.0,12.3,5.383333333333333,7.716666666666667,0.25,0.575
00-0037261,K.Shakir,WR,BUF,6,REG,NYJ,2.0,2.0,19.0,,,,10.0,9.0,1.0,1.6264406,,1.9,0.08695652,0.05050505,0.16578832,1.9,3.9,2.0,2.0,19.0,,100.0,9.5,9.5,5.0,4.5,,0.5,4.333333333333333,4.0,51.0,1.0,93.33333333333333,11.299999999999999,4.644444444444445,7.722222222222222,0.16666666666666666,0.5111111111111112,4.2,4.0,49.8,1.0,96.0,11.74,5.306666666666667,7.073333333333333,0.25,0.5599999999999999,4.2,4.0,49.8,1.0,96.0,11.74,5.306666666666667,7.073333333333333,0.25,0.5599999999999999
00-0037261,K.Shakir,WR,BUF,7,REG,TEN,7.0,7.0,65.0,,,,4.0,61.0,2.0,3.9348378,,16.25,0.21875,0.014134276,0.33801898,6.5,13.5,7.0,7.0,65.0,,100.0,9.285714285714286,9.285714285714286,0.5714285714285714,8.714285714285714,,0.2857142857142857,4.666666666666667,4.333333333333333,48.666666666666664,,93.33333333333333,10.395238095238096,5.057142857142857,6.404761904761905,,0.32857142857142857,5.0,4.8,54.4,1.0,96.0,10.797142857142857,4.620952380952381,6.816190476190476,0.16666666666666666,0.48380952380952386,4.666666666666667,4.5,52.333333333333336,1.0,96.66666666666667,11.330952380952382,4.517460317460317,7.346825396825397,0.25,0.5142857142857143
00-0037261,K.Shakir,WR,BUF,8,REG,SEA,9.0,10.0,107.0,,,,14.0,89.0,2.0,4.343748,,7.642857,0.3125,0.068292685,0.5165549,10.9,19.9,10.0,9.0,107.0,,90.0,11.88888888888889,10.7,1.4,9.88888888888889,,0.2,6.333333333333333,6.0,63.666666666666664,,96.66666666666667,9.828571428571427,2.323809523809524,7.7010582010582,,0.32857142857142857,6.0,5.6,65.0,1.0,94.0,10.777142857142858,3.180952380952381,8.353968253968254,0.16666666666666666,0.4038095238095238,5.428571428571429,5.142857142857143,60.142857142857146,1.0,95.71428571428571,11.240816326530611,4.072108843537415,7.709977324263038,0.25,0.4693877551020408
00-0037261,K.Shakir,WR,BUF,9,REG,MIA,6.0,7.0,50.0,,,,-4.0,58.0,4.0,4.128246,,,0.19444445,-0.030534351,0.2702926,5.0,11.0,7.0,6.0,50.0,,85.71428571428571,8.333333333333334,7.142857142857143,-0.5714285714285714,9.666666666666666,,0.5714285714285714,8.0,7.333333333333333,74.0,,91.90476190476191,9.042857142857143,0.4666666666666666,9.423280423280422,,0.3523809523809524,6.2,5.6,60.6,,91.14285714285714,9.805714285714284,3.2,7.753968253968253,,0.3514285714285714,5.625,5.25,58.875,1.0,94.46428571428571,10.72857142857143,3.4916666666666667,7.9545634920634924,0.25,0.48214285714285715
00-0037261,K.Shakir,WR,BUF,10,REG,IND,6.0,9.0,58.0,,,,60.0,49.0,2.0,-2.2403831,,0.96666664,0.25714287,0.24896266,0.55998814,5.8,11.8,9.0,6.0,58.0,,66.66666666666666,9.666666666666666,6.444444444444445,6.666666666666667,8.166666666666666,,0.2222222222222222,8.666666666666666,7.0,71.66666666666667,,80.79365079365078,8.095767195767197,2.4984126984126984,9.24074074074074,,0.33121693121693124,7.0,6.0,59.8,,88.47619047619047,8.614603174603173,2.6133333333333333,8.187301587301587,,0.35587301587301584,6.0,5.333333333333333,58.77777777777778,1.0,91.37566137566138,10.252557319223987,3.8444444444444446,7.978130511463844,0.25,0.4532627865961199
00-0037261,K.Shakir,WR,BUF,11,REG,KC,8.0,12.0,70.0,,,,53.0,53.0,4.0,3.3314426,,1.3207548,0.31578946,0.19850187,0.6126355,7.0,15.0,12.0,8.0,70.0,,66.66666666666666,8.75,5.833333333333333,4.416666666666667,6.625,,0.3333333333333333,9.333333333333334,6.666666666666667,59.333333333333336,,73.01587301587301,6.473544973544974,3.5039682539682544,8.152777777777777,,0.37566137566137564,9.0,7.2,70.0,,81.80952380952381,7.881269841269841,2.496666666666667,8.612301587301587,,0.32253968253968257,6.6,5.6,59.9,1.0,88.9047619047619,9.810634920634921,3.9016666666666664,7.84281746031746,0.25,0.4412698412698413
00-0037261,K.Shakir,WR,BUF,13,REG,SF,4.0,7.0,30.0,,,,49.0,20.0,1.0,-2.095596,,0.6122449,0.3888889,0.44144145,0.8923423,3.0,7.0,7.0,4.0,30.0,,57.14285714285714,7.5,4.285714285714286,7.0,5.0,,0.14285714285714285,9.333333333333334,6.0,52.666666666666664,,63.49206349206347,5.521164021164021,6.027777777777778,6.597222222222221,,0.23280423280423282,9.0,6.6,63.0,,73.23809523809523,6.881269841269841,3.782380952380952,7.8694444444444445,,0.293968253968254,6.636363636363637,5.454545454545454,57.18181818181818,1.0,86.01731601731602,9.308369408369408,4.183333333333334,7.5843795093795086,0.25,0.41414141414141414
00-0037261,K.Shakir,WR,BUF,14,REG,LA,5.0,8.0,106.0,1.0,,,99.0,53.0,3.0,7.018508,,1.0707071,0.21621622,0.2106383,0.47177112,16.6,21.6,8.0,5.0,106.0,1.0,62.5,21.2,13.25,12.375,10.6,0.125,0.375,9.0,5.666666666666667,68.66666666666667,1.0,62.1031746031746,7.789682539682539,7.9305555555555545,7.408333333333334,0.125,0.2837301587301588,8.6,5.8,62.8,1.0,67.73809523809523,7.391269841269841,5.977380952380953,8.011666666666667,0.125,0.32896825396825397,6.75,5.416666666666667,61.25,1.0,84.05753968253968,9.636838624338624,4.865972222222222,7.835681216931217,0.20833333333333334,0.4108796296296296
00-0037261,K.Shakir,WR,BUF,15,REG,DET,6.0,7.0,39.0,1.0,,,36.0,33.0,3.0,0.33839935,,1.0833334,0.21875,0.10495627,0.4015944,9.9,15.9,7.0,6.0,39.0,1.0,85.71428571428571,6.5,5.571428571428571,5.142857142857143,5.5,0.14285714285714285,0.42857142857142855,7.333333333333333,5.0,58.333333333333336,1.0,68.45238095238095,7.702380952380952,8.172619047619047,7.033333333333334,0.13392857142857142,0.3154761904761905,8.6,5.8,60.6,1.0,67.73809523809523,7.076984126984127,7.120238095238095,7.178333333333333,0.13392857142857142,0.30039682539682544,6.769230769230769,5.461538461538462,59.53846153846154,1.0,84.1849816849817,9.324114774114774,4.887271062271062,7.656013431013431,0.1919642857142857,0.4122405372405372
00-0037261,K.Shakir,WR,BUF,16,REG,NE,2.0,6.0,22.0,,1.0,,104.0,10.0,1.0,-0.3655045,,0.21153846,0.22222222,0.33226836,0.5659212,2.2,4.2,6.0,2.0,22.0,,33.33333333333333,11.0,3.6666666666666665,17.333333333333332,5.0,,0.16666666666666666,7.0,4.333333333333333,55.666666666666664,1.0,60.51587301587301,7.496031746031746,11.617063492063492,7.033333333333334,0.13392857142857142,0.32341269841269843,8.0,5.0,53.4,1.0,61.07142857142857,6.5214285714285705,9.253571428571428,6.545,0.13392857142857142,0.28928571428571426,6.714285714285714,5.214285714285714,56.857142857142854,1.0,80.55272108843538,8.92001133786848,5.776275510204081,7.466298185941043,0.1919642857142857,0.3946995464852608
00-0037261,K.Shakir,WR,BUF,17,REG,NYJ,3.0,6.0,25.0,,,,24.0,21.0,1.0,-0.51471263,,1.0416666,0.22222222,0.11320755,0.4125786,2.5,5.5,6.0,3.0,25.0,,50.0,8.333333333333334,4.166666666666667,4.0,7.0,,0.16666666666666666,6.333333333333333,3.6666666666666665,28.666666666666668,1.0,56.34920634920635,4.468253968253968,8.825396825396824,5.833333333333333,0.14285714285714285,0.253968253968254,6.8,4.0,44.4,1.0,57.73809523809523,6.188095238095238,9.170238095238094,6.62,0.13392857142857142,0.255952380952381,6.666666666666667,5.066666666666666,54.733333333333334,1.0,78.51587301587301,8.603121693121693,5.657857142857142,7.43521164021164,0.1919642857142857,0.3794973544973545
00-0037261,K.Shakir,WR,BUF,19,POST,DEN,6.0,6.0,61.0,,,,12.0,49.0,3.0,3.4535055,,5.0833335,0.24,0.049382716,0.3945679,6.1,12.1,6.0,6.0,61.0,,100.0,10.166666666666666,10.166666666666666,2.0,8.166666666666666,,0.5,6.0,3.6666666666666665,36.0,,61.11111111111111,6.0,7.777777777777778,6.722222222222221,,0.27777777777777785,6.6,4.4,50.6,1.0,66.30952380952381,7.364285714285714,8.170238095238094,7.253333333333333,0.13392857142857142,0.3273809523809524,6.625,5.125,55.125,1.0,79.85863095238095,8.700843253968253,5.429241071428571,7.480927579365079,0.1919642857142857,0.3870287698412698
00-0037261,K.Shakir,WR,BUF,20,POST,BAL,6.0,7.0,67.0,,,,50.0,24.0,2.0,2.395285,,1.34,0.33333334,0.35971224,0.75179857,6.7,12.7,7.0,6.0,67.0,,85.71428571428571,11.166666666666666,9.571428571428571,7.142857142857143,4.0,,0.2857142857142857,6.333333333333333,5.0,51.0,,78.57142857142857,7.968253968253968,4.3809523809523805,6.388888888888888,,0.3174603174603175,6.4,4.6,42.8,1.0,70.95238095238095,6.628571428571428,7.123809523809524,5.933333333333333,0.14285714285714285,0.3095238095238095,6.647058823529412,5.176470588235294,55.8235294117647,1.0,80.20308123249299,8.752054154995331,5.530042016806723,7.276167133520074,0.1919642857142857,0.3810690943043884
00-0037261,K.Shakir,WR,BUF,21,POST,KC,6.0,7.0,46.0,,,,41.0,26.0,2.0,2.5687582,,1.1219512,0.22580644,0.16803278,0.45633262,4.6,10.6,7.0,6.0,46.0,,85.71428571428571,7.666666666666667,6.571428571428571,5.857142857142857,4.333333333333333,,0.2857142857142857,6.666666666666667,6.0,58.0,,90.47619047619048,8.76984126984127,5.0,5.5,,0.3571428571428572,6.4,4.6,44.2,,70.95238095238095,6.828571428571429,7.266666666666666,5.7,,0.28095238095238095,6.666666666666667,5.222222222222222,55.27777777777778,1.0,80.50925925925925,8.630908289241622,5.548214285714285,7.112676366843033,0.1919642857142857,0.3757716049382716
00-0037291,J.Nailor,WR,MIN,1,REG,NYG,1.0,1.0,21.0,1.0,,,21.0,,1.0,2.4270484,,1.0,0.04347826,0.11797753,0.14780167,8.1,9.1,1.0,1.0,21.0,1.0,100.0,21.0,21.0,21.0,,1.0,1.0,1.0,1.0,21.0,1.0,100.0,21.0,21.0,,1.0,1.0,1.0,1.0,21.0,1.0,100.0,21.0,21.0,,1.0,1.0,1.0,1.0,21.0,1.0,100.0,21.0,21.0,,1.0,1.0
00-0037291,J.Nailor,WR,MIN,2,REG,SF,3.0,4.0,54.0,1.0,,,51.0,7.0,3.0,3.436867,,1.0588236,0.16666667,0.28176796,0.44723758,11.4,14.4,4.0,3.0,54.0,1.0,75.0,18.0,13.5,12.75,2.3333333333333335,0.25,0.75,2.5,2.0,37.5,1.0,87.5,17.25,16.875,2.3333333333333335,0.625,0.875,2.5,2.0,37.5,1.0,87.5,17.25,16.875,2.3333333333333335,0.625,0.875,2.5,2.0,37.5,1.0,87.5,17.25,16.875,2.3333333333333335,0.625,0.875
00-0037291,J.Nailor,WR,MIN,3,REG,HOU,3.0,4.0,31.0,1.0,,,34.0,4.0,3.0,2.7602453,,0.9117647,0.16,0.18579236,0.37005463,9.4,12.4,4.0,3.0,31.0,1.0,75.0,10.333333333333334,7.75,8.5,1.3333333333333333,0.25,0.75,3.0,2.3333333333333335,35.333333333333336,1.0,83.33333333333333,14.083333333333334,14.083333333333334,1.8333333333333335,0.5,0.8333333333333334,3.0,2.3333333333333335,35.333333333333336,1.0,83.33333333333333,14.083333333333334,14.083333333333334,1.8333333333333335,0.5,0.8333333333333334,3.0,2.3333333333333335,35.333333333333336,1.0,83.33333333333333,14.083333333333334,14.083333333333334,1.8333333333333335,0.5,0.8333333333333334
00-0037291,J.Nailor,WR,MIN,4,REG,GB,1.0,2.0,31.0,,,,24.0,11.0,1.0,2.9371145,,1.2916666,0.074074075,0.08759124,0.17242499,3.1,4.1,2.0,1.0,31.0,,50.0,31.0,15.5,12.0,11.0,,0.5,3.3333333333333335,2.3333333333333335,38.666666666666664,1.0,66.66666666666667,12.25,11.083333333333334,4.888888888888889,0.25,0.6666666666666666,2.75,2.0,34.25,1.0,75.0,14.4375,13.5625,4.888888888888889,0.5,0.75,2.75,2.0,34.25,1.0,75.0,14.4375,13.5625,4.888888888888889,0.5,0.75
00-0037291,J.Nailor,WR,MIN,7,REG,DET,4.0,5.0,76.0,,,,61.0,26.0,3.0,3.1087632,,1.2459016,0.1923077,0.27727273,0.48255244,7.6,11.6,5.0,4.0,76.0,,80.0,19.0,15.2,12.2,6.5,,0.6,3.6666666666666665,2.6666666666666665,46.0,1.0,68.33333333333333,12.816666666666668,10.9,6.277777777777779,0.25,0.6166666666666667,3.2,2.4,42.6,1.0,76.0,14.59,13.290000000000001,5.291666666666667,0.5,0.72,3.2,2.4,42.6,1.0,76.0,14.59,13.290000000000001,5.291666666666667,0.5,0.72
00-0037291,J.Nailor,WR,MIN,8,REG,LA,2.0,4.0,16.0,,,,25.0,6.0,,-2.2019215,,0.64,0.17391305,0.105932206,0.33502212,1.6,3.6,4.0,2.0,16.0,,50.0,8.0,4.0,6.25,3.0,,,3.6666666666666665,2.3333333333333335,41.0,,60.0,11.566666666666668,10.15,6.833333333333333,,0.55,3.8,2.6,41.6,1.0,66.0,11.190000000000001,10.34,4.833333333333334,0.25,0.65,3.3333333333333335,2.3333333333333335,38.166666666666664,1.0,71.66666666666667,12.825000000000001,12.116666666666667,4.833333333333334,0.5,0.72
00-0037291,J.Nailor,WR,MIN,9,REG,IND,1.0,1.0,7.0,1.0,,,7.0,,1.0,2.6346838,,1.0,0.030303031,0.02834008,0.065292604,6.7,7.7,1.0,1.0,7.0,1.0,100.0,7.0,7.0,7.0,,1.0,1.0,3.3333333333333335,2.3333333333333335,33.0,1.0,76.66666666666667,8.733333333333333,8.483333333333333,4.75,1.0,0.8,3.2,2.2,32.2,1.0,71.0,9.89,9.190000000000001,5.458333333333334,0.625,0.7125,3.0,2.142857142857143,33.714285714285715,1.0,75.71428571428571,11.992857142857144,11.385714285714286,4.833333333333334,0.625,0.7666666666666666
00-0037291,J.Nailor,WR,MIN,10,REG,JAX,1.0,3.0,11.0,,,,27.0,6.0,1.0,0.010839847,,0.4074074,0.08108108,0.07848837,0.17656349,0.4,1.4,3.0,1.0,11.0,,33.33333333333333,11.0,3.6666666666666665,9.0,6.0,,0.3333333333333333,2.6666666666666665,1.3333333333333333,11.333333333333334,1.0,61.11111111111111,4.888888888888888,7.416666666666667,4.500000000000001,1.0,0.6666666666666666,3.0,1.8,28.2,1.0,62.666666666666664,9.073333333333334,9.290000000000001,6.625,1.0,0.6083333333333333,3.0,2.0,30.875,1.0,70.41666666666667,10.952083333333333,11.0875,5.027777777777778,0.625,0.7047619047619048
00-0037291,J.Nailor,WR,MIN,11,REG,TEN,,2.0,,,,,51.0,,,-1.3101553,,,0.06666667,0.17171717,0.22020201,,,2.0,,,,,,,25.5,,,,2.0,1.0,9.0,1.0,66.66666666666666,5.333333333333333,13.833333333333334,6.0,1.0,0.6666666666666666,3.0,2.0,27.5,1.0,65.83333333333333,7.466666666666667,11.99,5.166666666666667,1.0,0.6444444444444444,2.888888888888889,2.0,30.875,1.0,70.41666666666667,10.952083333333333,12.68888888888889,5.027777777777778,0.625,0.7047619047619048
00-0037291,J.Nailor,WR,MIN,12,REG,CHI,1.0,2.0,5.0,1.0,,,16.0,2.0,1.0,0.45056218,,0.3125,0.0625,0.06037736,0.13601415,6.5,7.5,2.0,1.0,5.0,1.0,50.0,5.0,2.5,8.0,2.0,0.5,0.5,2.3333333333333335,1.0,8.0,1.0,41.666666666666664,3.083333333333333,14.166666666666666,4.000000000000001,0.5,0.41666666666666663,2.4,1.25,9.75,1.0,58.33333333333333,4.291666666666667,11.15,3.6666666666666674,0.75,0.611111111111111,2.8,1.8888888888888888,28.0,1.0,68.14814814814815,10.012962962962963,12.22,4.595238095238096,0.6,0.6791666666666667
00-0037291,J.Nailor,WR,MIN,13,REG,ARI,1.0,2.0,18.0,,,,37.0,6.0,1.0,-0.6791237,,0.4864865,0.06666667,0.18048781,0.22634146,1.8,2.8,2.0,1.0,18.0,,50.0,18.0,9.0,18.5,6.0,,0.5,2.0,1.0,11.5,1.0,50.0,5.75,17.333333333333332,4.000000000000001,0.5,0.5,2.0,1.0,10.25,1.0,58.33333333333333,5.541666666666666,13.6,4.666666666666667,0.75,0.5833333333333333,2.727272727272727,1.8,27.0,1.0,66.33333333333334,9.911666666666665,12.79090909090909,4.770833333333334,0.6,0.6592592592592593
00-0037291,J.Nailor,WR,MIN,15,REG,CHI,1.0,1.0,5.0,,,,-1.0,6.0,1.0,0.27400386,,,0.027027028,-0.0033444816,0.038199402,0.5,1.5,1.0,1.0,5.0,,100.0,5.0,5.0,-1.0,6.0,,1.0,1.6666666666666667,1.0,9.333333333333334,1.0,66.66666666666667,5.5,8.5,4.666666666666667,0.5,0.6666666666666666,2.0,1.0,9.75,1.0,58.33333333333333,5.041666666666666,12.0,5.0,0.5,0.5833333333333333,2.5833333333333335,1.7272727272727273,25.0,1.0,69.39393939393939,9.465151515151515,11.641666666666666,4.907407407407408,0.6,0.6933333333333334
00-0037291,J.Nailor,WR,MIN,16,REG,SEA,1.0,2.0,5.0,,,,14.0,,1.0,0.48257658,,0.35714287,0.057142857,0.052238807,0.12228145,0.5,1.5,2.0,1.0,5.0,,50.0,5.0,2.5,7.0,,,0.5,1.6666666666666667,1.0,9.333333333333334,,66.66666666666667,5.5,8.166666666666666,6.0,,0.6666666666666666,1.8,1.0,8.25,1.0,62.5,4.75,11.6,4.666666666666667,0.5,0.625,2.5384615384615383,1.6666666666666667,23.333333333333332,1.0,67.77777777777779,8.884722222222221,11.284615384615384,4.907407407407408,0.6,0.6757575757575758
00-0037291,J.Nailor,WR,MIN,17,REG,GB,5.0,5.0,81.0,1.0,,,69.0,12.0,3.0,8.204804,,1.173913,0.12195122,0.22402598,0.33974501,14.1,19.1,5.0,5.0,81.0,1.0,100.0,16.2,16.2,13.8,2.4,0.2,0.6,2.6666666666666665,2.3333333333333335,30.333333333333332,1.0,83.33333333333333,7.8999999999999995,6.6000000000000005,4.200000000000001,0.2,0.7000000000000001,2.4,1.8,22.8,1.0,70.0,7.039999999999999,9.26,4.1000000000000005,0.35,0.62,2.7142857142857144,1.9230769230769231,27.76923076923077,1.0,70.25641025641026,9.447435897435897,11.464285714285714,4.656666666666667,0.5333333333333333,0.6694444444444444
00-0037291,J.Nailor,WR,MIN,18,REG,DET,3.0,4.0,53.0,,,,51.0,20.0,2.0,2.026817,,1.0392157,0.10526316,0.18021202,0.28404313,5.3,8.3,4.0,3.0,53.0,,75.0,17.666666666666668,13.25,12.75,6.666666666666667,,0.5,3.6666666666666665,3.0,46.333333333333336,1.0,75.0,10.65,11.183333333333332,4.533333333333334,0.2,0.5333333333333333,2.8,2.2,32.4,1.0,75.0,9.19,10.209999999999999,5.2666666666666675,0.2,0.62,2.8,2.0,29.571428571428573,1.0,70.5952380952381,9.719047619047618,11.55,4.83939393939394,0.5333333333333333,0.6564102564102564
00-0037291,J.Nailor,WR,MIN,19,POST,LA,3.0,5.0,33.0,,,,72.0,8.0,2.0,0.03591684,,0.45833334,0.125,0.17142858,0.3075,3.3,6.3,5.0,3.0,33.0,,60.0,11.0,6.6,14.4,2.6666666666666665,,0.4,4.666666666666667,3.6666666666666665,55.666666666666664,1.0,78.33333333333333,12.016666666666666,13.65,3.9111111111111114,0.2,0.5,3.4,2.6,35.4,1.0,77.0,8.709999999999999,9.389999999999999,4.433333333333334,0.2,0.6,2.9375,2.066666666666667,29.8,1.0,69.88888888888889,9.511111111111111,11.728125,4.658333333333333,0.5333333333333333,0.6380952380952382
00-0037300,M.Woods,WR,CLE,13,REG,DEN,3.0,5.0,43.0,,,,52.0,17.0,3.0,5.800522,,0.8269231,0.0877193,0.10569106,0.20556268,4.3,7.3,5.0,3.0,43.0,,60.0,14.333333333333334,8.6,10.4,5.666666666666667,,0.6,5.0,3.0,43.0,,60.0,8.6,10.4,5.666666666666667,,0.6,5.0,3.0,43.0,,60.0,8.6,10.4,5.666666666666667,,0.6,5.0,3.0,43.0,,60.0,8.6,10.4,5.666666666666667,,0.6
00-0037300,M.Woods,WR,CLE,14,REG,PIT,1.0,3.0,12.0,,,,39.0,11.0,1.0,-1.0337287,,0.30769232,0.08108108,0.1196319,0.20536396,1.2,2.2,3.0,1.0,12.0,,33.33333333333333,12.0,4.0,13.0,11.0,,0.3333333333333333,4.0,2.0,27.5,,46.666666666666664,6.3,11.7,8.333333333333334,,0.4666666666666667,4.0,2.0,27.5,,46.666666666666664,6.3,11.7,8.333333333333334,,0.4666666666666667,4.0,2.0,27.5,,46.666666666666664,6.3,11.7,8.333333333333334,,0.4666666666666667
00-0037300,M.Woods,WR,CLE,15,REG,KC,2.0,3.0,7.0,,,,29.0,7.0,,-5.279755,,0.2413793,0.09375,0.10902256,0.21694079,0.7,2.7,3.0,2.0,7.0,,66.66666666666666,3.5,2.3333333333333335,9.666666666666666,3.5,,,3.6666666666666665,2.0,20.666666666666668,,53.333333333333336,4.977777777777778,11.02222222222222,6.722222222222222,,0.4666666666666667,3.6666666666666665,2.0,20.666666666666668,,53.333333333333336,4.977777777777778,11.02222222222222,6.722222222222222,,0.4666666666666667,3.6666666666666665,2.0,20.666666666666668,,53.333333333333336,4.977777777777778,11.02222222222222,6.722222222222222,,0.4666666666666667
00-0037300,M.Woods,WR,CLE,16,REG,CIN,,3.0,,,,,53.0,,,-4.2971616,,,0.09677419,0.28648648,0.34570184,,,3.0,,,,,,,17.666666666666668,,,,3.0,1.5,9.5,,50.0,3.166666666666667,13.444444444444445,7.25,,0.3333333333333333,3.5,2.0,20.666666666666668,,53.333333333333336,4.977777777777778,12.683333333333334,6.722222222222222,,0.4666666666666667,3.5,2.0,20.666666666666668,,53.333333333333336,4.977777777777778,12.683333333333334,6.722222222222222,,0.4666666666666667
00-0037300,M.Woods,WR,CLE,17,REG,MIA,1.0,3.0,3.0,,,,14.0,,,-4.281585,,0.21428572,0.069767445,0.058577407,0.14565535,0.3,1.3,3.0,1.0,3.0,,33.33333333333333,3.0,1.0,4.666666666666667,,,,3.0,1.5,5.0,,49.99999999999999,1.6666666666666667,10.666666666666666,3.5,,,3.4,1.75,16.25,,48.33333333333333,3.9833333333333334,11.08,6.722222222222222,,0.4666666666666667,3.4,1.75,16.25,,48.33333333333333,3.9833333333333334,11.08,6.722222222222222,,0.4666666666666667
00-0037348,T.Conner,WR,MIA,3,REG,SEA,1.0,2.0,1.0,,,,36.0,,,-0.65977556,,0.027777778,0.06451613,0.17821783,0.22152667,0.1,1.1,2.0,1.0,1.0,,50.0,1.0,0.5,18.0,,,,2.0,1.0,1.0,,50.0,0.5,18.0,,,,2.0,1.0,1.0,,50.0,0.5,18.0,,,,2.0,1.0,1.0,,50.0,0.5,18.0,,,
