player_id,player_name,pfr_player_name,position,recent_team,week,season_type,opponent_team,passing_yards,passing_tds,sacks,sack_yards,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,rushing_yards,rushing_tds,fantasy_points,fantasy_points_ppr,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,avg_time_to_throw,avg_completed_air_yards,avg_intended_air_yards,avg_air_yards_differential,aggressiveness,max_completed_air_distance,avg_air_yards_to_sticks,attempts,interceptions,passer_rating,completions,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,avg_air_distance,max_air_distance,offense_snaps,offense_pct,passing_yards_rolling_3,passing_tds_rolling_3,sacks_rolling_3,sack_yards_rolling_3,passing_air_yards_rolling_3,passing_yards_after_catch_rolling_3,passing_first_downs_rolling_3,passing_epa_rolling_3,passing_2pt_conversions_rolling_3,pacr_rolling_3,rushing_yards_rolling_3,rushing_tds_rolling_3,fantasy_points_rolling_3,fantasy_points_ppr_rolling_3,passing_drops_rolling_3,passing_drop_pct_rolling_3,passing_bad_throws_rolling_3,passing_bad_throw_pct_rolling_3,times_sacked_rolling_3,times_blitzed_rolling_3,times_hurried_rolling_3,times_hit_rolling_3,times_pressured_rolling_3,times_pressured_pct_rolling_3,avg_time_to_throw_rolling_3,avg_completed_air_yards_rolling_3,avg_intended_air_yards_rolling_3,avg_air_yards_differential_rolling_3,aggressiveness_rolling_3,max_completed_air_distance_rolling_3,avg_air_yards_to_sticks_rolling_3,attempts_rolling_3,interceptions_rolling_3,passer_rating_rolling_3,completions_rolling_3,completion_percentage_rolling_3,expected_completion_percentage_rolling_3,completion_percentage_above_expectation_rolling_3,avg_air_distance_rolling_3,max_air_distance_rolling_3,offense_snaps_rolling_3,offense_pct_rolling_3,passing_yards_rolling_5,passing_tds_rolling_5,sacks_rolling_5,sack_yards_rolling_5,passing_air_yards_rolling_5,passing_yards_after_catch_rolling_5,passing_first_downs_rolling_5,passing_epa_rolling_5,passing_2pt_conversions_rolling_5,pacr_rolling_5,rushing_yards_rolling_5,rushing_tds_rolling_5,fantasy_points_rolling_5,fantasy_points_ppr_rolling_5,passing_drops_rolling_5,passing_drop_pct_rolling_5,passing_bad_throws_rolling_5,passing_bad_throw_pct_rolling_5,times_sacked_rolling_5,times_blitzed_rolling_5,times_hurried_rolling_5,times_hit_rolling_5,times_pressured_rolling_5,times_pressured_pct_rolling_5,avg_time_to_throw_rolling_5,avg_completed_air_yards_rolling_5,avg_intended_air_yards_rolling_5,avg_air_yards_differential_rolling_5,aggressiveness_rolling_5,max_completed_air_distance_rolling_5,avg_air_yards_to_sticks_rolling_5,attempts_rolling_5,interceptions_rolling_5,passer_rating_rolling_5,completions_rolling_5,completion_percentage_rolling_5,expected_completion_percentage_rolling_5,completion_percentage_above_expectation_rolling_5,avg_air_distance_rolling_5,max_air_distance_rolling_5,offense_snaps_rolling_5,offense_pct_rolling_5,passing_yards_season_avg,passing_tds_season_avg,sacks_season_avg,sack_yards_season_avg,passing_air_yards_season_avg,passing_yards_after_catch_season_avg,passing_first_downs_season_avg,passing_epa_season_avg,passing_2pt_conversions_season_avg,pacr_season_avg,rushing_yards_season_avg,rushing_tds_season_avg,fantasy_points_season_avg,fantasy_points_ppr_season_avg,passing_drops_season_avg,passing_drop_pct_season_avg,passing_bad_throws_season_avg,passing_bad_throw_pct_season_avg,times_sacked_season_avg,times_blitzed_season_avg,times_hurried_season_avg,times_hit_season_avg,times_pressured_season_avg,times_pressured_pct_season_avg,avg_time_to_throw_season_avg,avg_completed_air_yards_season_avg,avg_intended_air_yards_season_avg,avg_air_yards_differential_season_avg,aggressiveness_season_avg,max_completed_air_distance_season_avg,avg_air_yards_to_sticks_season_avg,attempts_season_avg,interceptions_season_avg,passer_rating_season_avg,completions_season_avg,completion_percentage_season_avg,expected_completion_percentage_season_avg,completion_percentage_above_expectation_season_avg,avg_air_distance_season_avg,max_air_distance_season_avg,offense_snaps_season_avg,offense_pct_season_avg
00-0033662,C.Rush,Cooper Rush,QB,DAL,13,REG,NYG,195,1,0,0,272,119,10,-2.719403,0,0.7169118,0,0,11.8,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.420888889,3.512380952,8.035,-4.522619048,22.22222222,47.59630763,-0.2983333333,36.0,0.0,82.52314815,21.0,58.33333333,66.98752526,-8.654191924,21.34577352,49.87698166,76,1.0,215.33333333333334,1.0,2.3333333333333335,16.666666666666668,233.66666666666666,115.66666666666667,10.666666666666666,-7.364889000000001,0.0,0.8557267333333334,1.6666666666666667,0.0,10.780000000000001,10.780000000000001,1.3333333333333333,0.029333333333333333,5.333333333333333,0.142,2.3333333333333335,6.0,2.6666666666666665,1.6666666666666667,6.666666666666667,0.16166666666666665,2.4700475543333336,3.655221687933333,6.397108456333334,-2.7418867682333334,19.964591566666666,37.78751875333333,-2.5643609856666667,36.666666666666664,0.3333333333333333,85.04470657666667,23.0,63.234519103333334,68.12440755,-4.889888446033333,19.473639446666667,44.71180965,64.0,0.9066666666666666,190.25,1.0,1.75,12.5,226.25,98.25,9.75,-5.42957056,0.25,0.782726425,2.25,0.0,10.835,10.835,1.5,0.042,5.75,0.1765,1.75,6.0,3.0,1.75,6.5,0.18125,2.51447566575,4.2131470352000004,6.97133134225,-2.758184306925,21.973443675,34.5018372025,-1.84977073925,33.75,0.25,83.2626966,20.5,60.4258893275,66.61868854,-6.192799212025,19.886238685000002,44.5596321525,55.5,0.7775,190.25,1.0,1.75,12.5,226.25,98.25,9.75,-5.42957056,0.25,0.782726425,2.25,0.0,10.835,10.835,1.5,0.042,5.75,0.1765,1.75,6.0,3.0,1.75,6.5,0.18125,2.51447566575,4.2131470352000004,6.97133134225,-2.758184306925,21.973443675,34.5018372025,-1.84977073925,33.75,0.25,83.2626966,20.5,60.4258893275,66.61868854,-6.192799212025,19.886238685000002,44.5596321525,55.5,0.7775
00-0033662,C.Rush,Cooper Rush,QB,DAL,14,REG,CIN,183,2,3,17,233,86,9,-5.963566,0,0.7854077,5,0,13.82,13.82,2.0,0.065,9.0,0.29,3.0,9.0,4.0,4.0,11.0,0.314,2.654677419,6.8175,7.265483871,-0.447983871,29.03225806,35.61056725,-1.411935484,31.0,1.0,77.75537634,16.0,51.61290323,63.48348767,-11.87058444,20.06560365,41.26837167,60,1.0,265.3333333333333,1.3333333333333333,2.0,13.333333333333334,275.0,145.33333333333334,13.0,-2.619785333333333,0.0,0.9933459833333335,1.0,0.0,15.38,15.38,1.3333333333333333,0.029333333333333333,4.0,0.084,2.0,4.666666666666667,2.6666666666666665,0.6666666666666666,5.333333333333333,0.10599999999999998,2.465619213,4.532425595,6.762543239,-2.2301176439000003,18.6763468,44.9588027,-2.252066299766667,41.0,0.3333333333333333,91.99082842333333,25.666666666666668,63.83838383666667,69.37606596333335,-5.5376821223666655,19.453202046666668,46.85024901333333,74.33333333333333,0.9899999999999999,191.2,1.0,1.4,10.0,235.4,102.4,9.8,-4.887537048,0.2,0.7695635000000001,1.8,0.0,11.028,11.028,1.2,0.033600000000000005,4.6,0.1412,1.4,4.8,2.4,1.4,5.2,0.145,2.4957583104000003,4.07299381856,7.184065073799999,-3.11107125514,22.023199384,37.120731288,-1.53948325806,34.2,0.2,83.11478690999999,20.6,60.007378128000006,66.692455884,-6.68507775442,20.178145652,45.623102054,59.6,0.8219999999999998,191.2,1.0,1.4,10.0,235.4,102.4,9.8,-4.887537048,0.2,0.7695635000000001,1.8,0.0,11.028,11.028,1.2,0.033600000000000005,4.6,0.1412,1.4,4.8,2.4,1.4,5.2,0.145,2.4957583104000003,4.07299381856,7.184065073799999,-3.11107125514,22.023199384,37.120731288,-1.53948325806,34.2,0.2,83.11478690999999,20.6,60.007378128000006,66.692455884,-6.68507775442,20.178145652,45.623102054,59.6,0.8219999999999998
00-0033662,C.Rush,Cooper Rush,QB,DAL,15,REG,CAR,214,3,1,15,168,100,11,11.534105,0,1.2738096,5,0,19.06,19.06,2.0,0.071,3.0,0.107,1.0,8.0,0.0,2.0,3.0,0.097,2.552,7.124444444,7.493928571,-0.369484127,10.34482759,37.39446082,-2.041785714,29.0,0.0,119.0373563,18.0,62.06896552,68.54350711,-6.47454159,20.93574244,43.03319765,73,1.0,208.33333333333334,1.6666666666666667,1.3333333333333333,7.666666666666667,232.66666666666666,106.66666666666667,10.333333333333334,-0.04778533333333357,0.0,0.9273707666666667,2.0,0.0,14.533333333333333,14.533333333333333,1.0,0.032,3.6666666666666665,0.11766666666666666,1.3333333333333333,6.333333333333333,2.0,1.6666666666666667,5.0,0.14500000000000002,2.4838450193333332,5.323154761666667,7.180786290333334,-1.8576315285666671,22.29316009333333,45.241949213333335,-1.4998812724333332,33.0,0.3333333333333333,92.61888316333334,20.333333333333332,61.64874552,68.72512346,-7.076377937033333,19.896121076666667,47.88810869666667,66.66666666666667,0.9899999999999999,204.8,1.2,2.0,13.4,241.2,110.4,10.2,-6.1555272,0.0,0.81389994,2.0,0.0,11.592,11.592,1.2,0.030600000000000006,5.0,0.1432,2.0,5.4,2.4,1.8,6.2,0.1598,2.4971417942,4.2591092031599995,6.898361847999999,-2.63925264474,22.229650996,39.313886228,-1.88067035486,35.4,0.4,83.082528844,21.2,59.929958774,66.96884711599999,-7.038888340419999,19.966459102,45.056156456,65.6,0.944,189.83333333333334,1.1666666666666667,1.6666666666666667,11.166666666666666,235.0,99.66666666666667,9.666666666666666,-5.0668752066666665,0.16666666666666666,0.7722042,2.3333333333333335,0.0,11.493333333333334,11.493333333333334,1.3333333333333333,0.03883333333333334,5.333333333333333,0.166,1.6666666666666667,5.5,2.6666666666666665,1.8333333333333333,6.166666666666667,0.1731666666666667,2.5222448285,4.530411515466667,7.197634873333333,-2.6672233577833335,23.19137583,36.869037281666664,-1.5182252957166666,33.666666666666664,0.3333333333333333,82.221551815,19.833333333333332,58.60829897833333,66.15762784833333,-7.549328868683332,20.159388651666667,44.89731365666666,59.666666666666664,0.8516666666666666
00-0033662,C.Rush,Cooper Rush,QB,DAL,16,REG,TB,292,1,1,6,243,146,12,9.254545,0,1.2016461,-4,0,15.28,15.28,0.0,0.0,6.0,0.182,1.0,13.0,8.0,2.0,11.0,0.306,2.624971429,5.324230769,6.425151515,-1.100920746,5.714285714,39.18006764,-3.211212121,35.0,0.0,108.2738095,26.0,74.28571429,70.40852351,3.877190777,18.33484732,50.92289564,60,1.0,197.33333333333334,2.0,1.3333333333333333,10.666666666666666,224.33333333333334,101.66666666666667,10.0,0.9503786666666668,0.0,0.9253763666666668,3.3333333333333335,0.0,14.893333333333333,14.893333333333333,1.3333333333333333,0.04533333333333334,4.0,0.13233333333333333,1.3333333333333333,5.666666666666667,1.3333333333333333,2.0,4.666666666666667,0.137,2.5425221026666667,5.818108465333332,7.598137480666666,-1.7800290153333336,20.53310262333333,40.20044523333333,-1.2506848437666667,32.0,0.3333333333333333,93.10529359666667,18.333333333333332,57.338400693333334,66.33817334666666,-8.999772651333332,20.782373203333332,44.726183660000004,69.66666666666667,1.0,238.6,1.8,2.0,14.4,245.2,124.4,11.8,-0.4577634,0.0,1.00785105,2.6,0.0,15.803999999999998,15.803999999999998,1.6,0.0448,4.8,0.1298,2.0,6.2,2.4,1.6,6.0,0.14579999999999999,2.5207070116,5.507844245799999,7.0094084318,-1.5015641859400002,19.08122521,41.576287234,-2.04198401946,36.6,0.4,94.553043582,22.2,61.039404051999995,68.031038534,-6.99163447942,19.872190445999998,44.970463272,71.2,0.994,193.28571428571428,1.4285714285714286,1.5714285714285714,11.714285714285714,225.42857142857142,99.71428571428571,9.857142857142858,-2.6953066057142854,0.14285714285714285,0.8438621142857142,2.7142857142857144,0.0,12.574285714285713,12.574285714285713,1.4285714285714286,0.04342857142857143,5.0,0.15757142857142856,1.5714285714285714,5.857142857142857,2.2857142857142856,1.8571428571428572,5.714285714285714,0.1622857142857143,2.526495567285714,4.9009876481142856,7.239962544428572,-2.338974896242857,21.356154652857146,36.94409778714286,-1.5930196411857143,33.0,0.2857142857142857,87.48095245571429,19.571428571428573,59.10267991285714,66.49846774285714,-7.395787828871428,20.270296335714285,44.63101137,61.57142857142857,0.8728571428571428
00-0033662,C.Rush,Cooper Rush,QB,DAL,17,REG,PHI,147,1,1,7,263,66,7,-8.822915,0,0.55893534,2,0,6.08,6.08,0.0,0.0,8.0,0.286,1.0,7.0,1.0,1.0,3.0,0.103,2.581964286,5.642,9.141428571,-3.499428571,28.57142857,34.6806459,0.9985714286,28.0,2.0,50.74404762,15.0,53.57142857,61.88950394,-8.318075371,23.49972565,50.04715876,59,0.95,229.66666666666666,2.0,1.6666666666666667,12.666666666666666,214.66666666666666,110.66666666666667,10.666666666666666,4.941694666666667,0.0,1.0869544666666666,2.0,0.0,16.05333333333333,16.05333333333333,1.3333333333333333,0.04533333333333334,6.0,0.19299999999999998,1.6666666666666667,10.0,4.0,2.6666666666666665,8.333333333333334,0.23900000000000002,2.6105496159999997,6.422058404333334,7.061521319,-0.6394629146666672,15.030457121333333,37.39503190333334,-2.2216444396666666,31.666666666666668,0.3333333333333333,101.68884738000001,20.0,62.65586101333334,67.47850609666666,-4.822645084333334,19.778731136666668,45.07482165333332,64.33333333333333,1.0,226.2,1.8,1.2,8.8,221.8,113.2,10.8,4.1290588,0.0,1.0515136,1.4,0.0,15.588,15.588,1.0,0.0334,4.0,0.1284,1.2,8.0,2.8,1.8,5.8,0.16760000000000003,2.5257012974,5.683627899599999,7.0922877913999995,-1.4086598917400002,16.587718716799998,42.46007522,-1.9505283304599998,32.6,0.2,101.033563058,21.0,64.260183274,69.02548019999999,-4.7652969248199994,19.791790598,47.524083876,66.6,0.994,205.625,1.375,1.5,11.0,227.625,105.5,10.125,-1.2015751549999998,0.125,0.8885851125,1.875,0.0,12.9125,12.9125,1.25,0.038,5.125,0.160625,1.5,6.75,3.0,1.875,6.375,0.18025000000000002,2.53880505,4.953893038225,7.13811116575,-2.1842181274625,19.4009210355,37.22359401875,-1.7952937011625,33.25,0.25,90.08005958625,20.375,61.000559210000006,66.98722471375,-5.9866655031375,20.02836520875,45.41749690375,61.375,0.8887499999999999
00-0033873,P.Mahomes,Patrick Mahomes,QB,KC,2,REG,CIN,151,2,2,14,104,129,7,-8.7214575,0,1.4519231,29,0,12.94,12.94,0.0,0.0,4.0,0.174,2.0,5.0,0.0,2.0,4.0,0.129,2.521,1.288888889,3.778695652,-2.489806763,12.0,48.19104689,-4.30826087,25.0,2.0,80.58333333,18.0,72.0,69.58491355,2.415086448,18.93588911,48.19104689,65,1.0,291.0,1.0,2.0,10.0,165.0,188.0,15.0,11.084406,0.0,1.7636364,3.0,0.0,14.14,15.14,2.0,0.074,2.0,0.074,2.0,4.0,5.0,4.0,11.0,0.367,2.716214286,4.6095,5.336666667,-0.7271666667,7.142857143,38.34973012,-4.441111111,28.0,1.0,101.9345238,20.0,71.42857143,74.70121,-3.272638576,16.69271792,38.34973012,54.0,1.0,291.0,1.0,2.0,10.0,165.0,188.0,15.0,11.084406,0.0,1.7636364,3.0,0.0,14.14,15.14,2.0,0.074,2.0,0.074,2.0,4.0,5.0,4.0,11.0,0.367,2.716214286,4.6095,5.336666667,-0.7271666667,7.142857143,38.34973012,-4.441111111,28.0,1.0,101.9345238,20.0,71.42857143,74.70121,-3.272638576,16.69271792,38.34973012,54.0,1.0,291.0,1.0,2.0,10.0,165.0,188.0,15.0,11.084406,0.0,1.7636364,3.0,0.0,14.14,15.14,2.0,0.074,2.0,0.074,2.0,4.0,5.0,4.0,11.0,0.367,2.716214286,4.6095,5.336666667,-0.7271666667,7.142857143,38.34973012,-4.441111111,28.0,1.0,101.9345238,20.0,71.42857143,74.70121,-3.272638576,16.69271792,38.34973012,54.0,1.0
00-0033873,P.Mahomes,Patrick Mahomes,QB,KC,3,REG,ATL,217,2,0,0,206,140,13,2.4128778,0,1.053398,17,0,16.38,16.38,2.0,0.056,6.0,0.167,0.0,7.0,1.0,7.0,8.0,0.19,2.650512821,2.539615385,4.560833333,-2.021217949,5.128205128,29.40126698,-2.800277778,39.0,1.0,87.23290598,26.0,66.66666667,71.50140332,-4.834736654,17.5792383,50.31283137,74,1.0,221.0,1.5,2.0,12.0,134.5,158.5,11.0,1.18147425,0.0,1.60777975,16.0,0.0,13.54,14.04,1.0,0.037,3.0,0.124,2.0,4.5,2.5,3.0,7.5,0.248,2.618607143,2.9491944445,4.5576811595,-1.60848671485,9.5714285715,43.270388505,-4.3746859905,26.5,1.5,91.25892856499999,19.0,71.714285715,72.143061775,-0.428776064,17.814303515,43.270388505,59.5,1.0,221.0,1.5,2.0,12.0,134.5,158.5,11.0,1.18147425,0.0,1.60777975,16.0,0.0,13.54,14.04,1.0,0.037,3.0,0.124,2.0,4.5,2.5,3.0,7.5,0.248,2.618607143,2.9491944445,4.5576811595,-1.60848671485,9.5714285715,43.270388505,-4.3746859905,26.5,1.5,91.25892856499999,19.0,71.714285715,72.143061775,-0.428776064,17.814303515,43.270388505,59.5,1.0,221.0,1.5,2.0,12.0,134.5,158.5,11.0,1.18147425,0.0,1.60777975,16.0,0.0,13.54,14.04,1.0,0.037,3.0,0.124,2.0,4.5,2.5,3.0,7.5,0.248,2.618607143,2.9491944445,4.5576811595,-1.60848671485,9.5714285715,43.270388505,-4.3746859905,26.5,1.5,91.25892856499999,19.0,71.714285715,72.143061775,-0.428776064,17.814303515,43.270388505,59.5,1.0
00-0033873,P.Mahomes,Patrick Mahomes,QB,KC,4,REG,LAC,245,1,3,17,197,91,8,-1.6064923,0,1.2436548,12,0,13.0,13.0,1.0,0.036,4.0,0.143,3.0,6.0,2.0,1.0,6.0,0.176,3.068068966,7.303684211,6.582142857,0.7215413534,17.24137931,62.15029686,-3.203571429,29.0,1.0,89.00862069,19.0,65.51724138,68.5763244,-3.059083018,19.07086076,62.15029686,62,1.0,219.66666666666666,1.6666666666666667,1.3333333333333333,8.0,158.33333333333334,152.33333333333334,11.666666666666666,1.5919421,0.0,1.4229858333333334,16.333333333333332,0.0,14.486666666666666,14.82,1.3333333333333333,0.043333333333333335,4.0,0.13833333333333334,1.3333333333333333,5.333333333333333,2.0,4.333333333333333,7.666666666666667,0.22866666666666666,2.629242369,2.8126680913333337,4.558731884,-1.7460637929,8.090354090333333,38.64734799666667,-3.849883253,30.666666666666668,1.3333333333333333,89.91692103666666,21.333333333333332,70.03174603333333,71.92917562333334,-1.897429594,17.73594844333333,45.61786946,64.33333333333333,1.0,219.66666666666666,1.6666666666666667,1.3333333333333333,8.0,158.33333333333334,152.33333333333334,11.666666666666666,1.5919421,0.0,1.4229858333333334,16.333333333333332,0.0,14.486666666666666,14.82,1.3333333333333333,0.043333333333333335,4.0,0.13833333333333334,1.3333333333333333,5.333333333333333,2.0,4.333333333333333,7.666666666666667,0.22866666666666666,2.629242369,2.8126680913333337,4.558731884,-1.7460637929,8.090354090333333,38.64734799666667,-3.849883253,30.666666666666668,1.3333333333333333,89.91692103666666,21.333333333333332,70.03174603333333,71.92917562333334,-1.897429594,17.73594844333333,45.61786946,64.33333333333333,1.0,219.66666666666666,1.6666666666666667,1.3333333333333333,8.0,158.33333333333334,152.33333333333334,11.666666666666666,1.5919421,0.0,1.4229858333333334,16.333333333333332,0.0,14.486666666666666,14.82,1.3333333333333333,0.043333333333333335,4.0,0.13833333333333334,1.3333333333333333,5.333333333333333,2.0,4.333333333333333,7.666666666666667,0.22866666666666666,2.629242369,2.8126680913333337,4.558731884,-1.7460637929,8.090354090333333,38.64734799666667,-3.849883253,30.666666666666668,1.3333333333333333,89.91692103666666,21.333333333333332,70.03174603333333,71.92917562333334,-1.897429594,17.73594844333333,45.61786946,64.33333333333333,1.0
00-0033873,P.Mahomes,Patrick Mahomes,QB,KC,5,REG,NO,331,0,2,10,167,253,15,2.9501116,0,1.9820359,22,0,13.44,13.44,0.0,0.0,5.0,0.147,2.0,8.0,3.0,4.0,9.0,0.205,3.01374359,2.830357143,4.544117647,-1.713760504,0.0,28.18474233,-4.544117647,39.0,1.0,86.59188034,28.0,71.79487179,69.90587551,1.888996286,15.70351955,46.87222205,84,1.0,204.33333333333334,1.6666666666666667,1.6666666666666667,10.333333333333334,169.0,120.0,9.333333333333334,-2.638357333333333,0.0,1.2496586333333333,19.333333333333332,0.0,14.106666666666667,14.106666666666667,1.0,0.030666666666666665,4.666666666666667,0.16133333333333333,1.6666666666666667,6.0,1.0,3.3333333333333335,6.0,0.165,2.7465272623333337,3.7107294950000003,4.973890614000001,-1.2631611195333334,11.456528146000002,46.58087024333333,-3.4373700256666666,31.0,1.3333333333333333,85.60828666666667,21.0,68.06130268333334,69.88754709,-1.8262444080000002,18.528662723333333,53.551391706666664,67.0,1.0,226.0,1.5,1.75,10.25,168.0,137.0,10.75,0.7923335,0.0,1.378153075,15.25,0.0,14.115,14.365,1.25,0.041499999999999995,4.0,0.1395,1.75,5.5,2.0,3.5,7.25,0.2155,2.73894901825,3.9354221212500002,5.06458462725,-1.129162506325,10.378110395250001,44.5230852125,-3.688305297,30.25,1.25,89.68984595,20.75,68.90311987,71.0909628175,-2.1878429500000003,18.0696765225,49.75097631,63.75,1.0,226.0,1.5,1.75,10.25,168.0,137.0,10.75,0.7923335,0.0,1.378153075,15.25,0.0,14.115,14.365,1.25,0.041499999999999995,4.0,0.1395,1.75,5.5,2.0,3.5,7.25,0.2155,2.73894901825,3.9354221212500002,5.06458462725,-1.129162506325,10.378110395250001,44.5230852125,-3.688305297,30.25,1.25,89.68984595,20.75,68.90311987,71.0909628175,-2.1878429500000003,18.0696765225,49.75097631,63.75,1.0
00-0033873,P.Mahomes,Patrick Mahomes,QB,KC,7,REG,SF,154,0,2,9,212,101,11,-5.7232423,0,0.7264151,39,1,12.06,12.06,0.0,0.0,5.0,0.2,2.0,3.0,0.0,4.0,6.0,0.188,2.756148148,2.914375,8.3428,-5.428425,3.703703704,33.71053989,0.7828,27.0,2.0,44.36728395,16.0,59.25925926,68.68390584,-9.424646585,20.61471834,60.57381695,70,1.0,264.3333333333333,1.0,1.6666666666666667,9.0,190.0,161.33333333333334,12.0,1.2521657,0.0,1.4263629,17.0,0.0,14.273333333333333,14.273333333333333,1.0,0.030666666666666665,5.0,0.15233333333333332,1.6666666666666667,7.0,2.0,4.0,7.666666666666667,0.19033333333333333,2.910775125666666,4.224552246333333,5.229031279,-1.0044790332,7.456528146,39.91210205666667,-3.5159889513333336,35.666666666666664,1.0,87.61113567,24.333333333333332,67.99292661333334,69.99453440999999,-2.0016077953333338,17.45120620333333,53.11178342666667,73.33333333333333,1.0,247.0,1.2,1.8,10.2,167.8,160.2,11.6,1.22388912,0.0,1.49892964,16.6,0.0,13.98,14.180000000000001,1.0,0.03319999999999999,4.2,0.141,1.8,6.0,2.2,3.6,7.6,0.21339999999999998,2.7939079326,3.7144091256000005,4.960491231200001,-1.24608210586,8.302488316200002,41.255416636,-3.8594677669999995,32.0,1.2,89.07025282800001,22.2,69.481470254,70.853945356,-1.3724751028,17.596445128,49.175225458,67.8,1.0,247.0,1.2,1.8,10.2,167.8,160.2,11.6,1.22388912,0.0,1.49892964,16.6,0.0,13.98,14.180000000000001,1.0,0.03319999999999999,4.2,0.141,1.8,6.0,2.2,3.6,7.6,0.21339999999999998,2.7939079326,3.7144091256000005,4.960491231200001,-1.24608210586,8.302488316200002,41.255416636,-3.8594677669999995,32.0,1.2,89.07025282800001,22.2,69.481470254,70.853945356,-1.3724751028,17.596445128,49.175225458,67.8,1.0
00-0033873,P.Mahomes,Patrick Mahomes,QB,KC,8,REG,LV,262,2,1,10,254,104,17,10.57642,0,1.031496,17,0,18.18,18.18,2.0,0.057,3.0,0.086,1.0,9.0,3.0,2.0,6.0,0.143,2.906675676,5.490740741,7.335142857,-1.844402116,5.263157895,29.4616785,-0.6934285714,38.0,1.0,96.60087719,27.0,71.05263158,69.42968367,1.622947913,19.19538643,37.56404797,72,1.0,243.33333333333334,0.3333333333333333,2.3333333333333335,12.0,192.0,148.33333333333334,11.333333333333334,-1.4598743333333335,0.0,1.3173686,24.333333333333332,0.3333333333333333,12.833333333333334,12.833333333333334,0.3333333333333333,0.011999999999999999,4.666666666666667,0.16333333333333333,2.3333333333333335,5.666666666666667,1.6666666666666667,3.0,7.0,0.18966666666666665,2.9459869013333333,4.349472118,6.489686834666666,-2.1402147168666663,6.981694338,41.34852636,-2.321629692,31.666666666666668,1.3333333333333333,73.32259499333333,21.0,65.52379081000001,69.05536858333333,-3.5315777723333333,18.463032883333334,56.532111953333334,72.0,1.0,219.6,1.0,1.8,10.0,177.2,142.8,10.8,-2.13764054,0.0,1.29148538,23.8,0.2,13.563999999999998,13.563999999999998,0.6,0.0184,4.8,0.16620000000000001,1.8,5.8,1.2,3.6,6.6,0.1776,2.801894705,3.3753841256,5.5617178978,-2.18633377252,7.614657628400001,40.327578589999995,-2.8146855448,31.8,1.4,77.556804858,21.4,67.04760782000001,69.650484524,-2.6028767046,18.380845211999997,53.620042823999995,71.0,1.0,231.5,1.0,1.8333333333333333,10.0,175.16666666666666,150.33333333333334,11.5,0.06603388333333331,0.0,1.3701772166666668,20.333333333333332,0.16666666666666666,13.660000000000002,13.826666666666668,0.8333333333333334,0.027666666666666662,4.333333333333333,0.15083333333333335,1.8333333333333333,5.5,1.8333333333333333,3.6666666666666665,7.333333333333333,0.20916666666666664,2.787614635166667,3.581070104666667,5.524209359333334,-1.9431392548833333,7.536024214166667,39.99793717833333,-3.0857564725,31.166666666666668,1.3333333333333333,81.619758015,21.166666666666668,67.77776842166666,70.49227210333333,-2.7145036831666665,18.09949066333333,51.07499070666666,68.16666666666667,1.0
