player_id,player_name,position,recent_team,week,season_type,opponent_team,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,fantasy_points,fantasy_points_ppr,targets_per_game,receptions_per_game,receiving_yards_per_game,receiving_tds_per_game,catch_pct,yards_per_catch,yards_per_target,air_yards_per_target,yac_per_reception,td_per_target,first_down_per_target,routes_per_snap,targets_per_game_rolling_3,receptions_per_game_rolling_3,receiving_yards_per_game_rolling_3,receiving_tds_per_game_rolling_3,catch_pct_rolling_3,yards_per_target_rolling_3,air_yards_per_target_rolling_3,yac_per_reception_rolling_3,td_per_target_rolling_3,first_down_per_target_rolling_3,targets_per_game_rolling_5,receptions_per_game_rolling_5,receiving_yards_per_game_rolling_5,receiving_tds_per_game_rolling_5,catch_pct_rolling_5,yards_per_target_rolling_5,air_yards_per_target_rolling_5,yac_per_reception_rolling_5,td_per_target_rolling_5,first_down_per_target_rolling_5,targets_per_game_season_avg,receptions_per_game_season_avg,receiving_yards_per_game_season_avg,receiving_tds_per_game_season_avg,catch_pct_season_avg,yards_per_target_season_avg,air_yards_per_target_season_avg,yac_per_reception_season_avg,td_per_target_season_avg,first_down_per_target_season_avg
00-0033217,M.Alie-Cox,TE,IND,6,REG,TEN,4.0,4.0,41.0,,,,27.0,14.0,1.0,3.583807,,1.5185186,0.11111111,0.083076924,0.22482051,4.1,8.1,4.0,4.0,41.0,,100.0,10.25,10.25,6.75,3.5,,0.25,1.5185186,3.0,3.0,39.0,1.0,75.0,9.75,10.083333333333334,4.0,0.25,0.375,2.2,2.3333333333333335,33.333333333333336,1.0,83.33333333333333,13.833333333333334,9.85,5.666666666666667,0.25,0.5833333333333334,2.2,2.3333333333333335,33.333333333333336,1.0,83.33333333333333,13.833333333333334,9.85,5.666666666666667,0.25,0.5833333333333334
00-0033217,M.Alie-Cox,TE,IND,7,REG,MIA,,1.0,,,,,2.0,,,-0.46964765,,,0.045454547,0.00862069,0.0742163,,,1.0,,,,,,,2.0,,,,,3.0,3.0,39.0,1.0,75.0,9.75,7.083333333333333,4.0,0.25,0.375,2.2,2.3333333333333335,33.333333333333336,1.0,83.33333333333333,13.833333333333334,9.05,5.666666666666667,0.25,0.5833333333333334,2.0,2.3333333333333335,33.333333333333336,1.0,83.33333333333333,13.833333333333334,8.541666666666666,5.666666666666667,0.25,0.5833333333333334
00-0033217,M.Alie-Cox,TE,IND,8,REG,HOU,,1.0,,,,,21.0,,,-0.44853848,,,0.032258064,0.042944785,0.078448445,,,1.0,,,,,,,21.0,,,,,2.0,4.0,41.0,,100.0,10.25,9.916666666666666,3.5,,0.25,2.2,3.0,39.0,1.0,75.0,9.75,10.65,4.0,0.25,0.375,1.8571428571428572,2.3333333333333335,33.333333333333336,1.0,83.33333333333333,13.833333333333334,10.321428571428571,5.666666666666667,0.25,0.5833333333333334
00-0033217,M.Alie-Cox,TE,IND,11,REG,NYJ,2.0,3.0,17.0,,,,20.0,4.0,1.0,1.1652158,,0.85,0.10714286,0.07168459,0.2108935,1.7,3.7,3.0,2.0,17.0,,66.66666666666666,8.5,5.666666666666667,6.666666666666667,2.0,,0.3333333333333333,0.85,1.6666666666666667,2.0,17.0,,66.66666666666666,5.666666666666667,9.88888888888889,2.0,,0.3333333333333333,2.6,2.6666666666666665,31.666666666666668,1.0,72.22222222222221,8.38888888888889,9.783333333333333,3.3333333333333335,0.25,0.3611111111111111,2.0,2.25,29.25,1.0,79.16666666666666,11.791666666666666,9.864583333333334,4.75,0.25,0.5208333333333334
00-0033217,M.Alie-Cox,TE,IND,13,REG,NE,2.0,2.0,15.0,,,,11.0,4.0,1.0,2.8591075,,1.3636364,0.083333336,0.027918782,0.14454314,1.5,3.5,2.0,2.0,15.0,,100.0,7.5,7.5,5.5,2.0,,0.5,1.3636364,2.0,2.0,16.0,,83.33333333333333,6.583333333333334,11.055555555555555,2.0,,0.41666666666666663,2.2,2.6666666666666665,24.333333333333332,,88.88888888888887,7.805555555555556,8.383333333333333,2.5,,0.3611111111111111,2.0,2.2,26.4,1.0,83.33333333333333,10.933333333333334,9.37962962962963,4.2,0.25,0.5166666666666667
00-0033217,M.Alie-Cox,TE,IND,16,REG,TEN,1.0,2.0,15.0,,,,9.0,9.0,1.0,1.0043888,,1.6666666,0.18181819,0.101123594,0.3435138,1.5,2.5,2.0,1.0,15.0,,50.0,15.0,7.5,4.5,9.0,,0.5,1.6666666,2.3333333333333335,1.6666666666666667,15.666666666666666,,72.22222222222221,6.888888888888889,5.555555555555556,4.333333333333333,,0.4444444444444444,1.8,1.6666666666666667,15.666666666666666,,72.22222222222221,6.888888888888889,7.933333333333333,4.333333333333333,,0.4444444444444444,2.0,2.0,24.5,1.0,77.77777777777777,10.36111111111111,8.891666666666667,5.0,0.25,0.513888888888889
00-0033217,M.Alie-Cox,TE,IND,17,REG,NYG,,1.0,,,,,23.0,,,-3.6496308,,,0.027027028,0.061333332,0.083473876,,,1.0,,,,,,,23.0,,,,,1.6666666666666667,1.5,15.0,,75.0,7.5,11.0,5.5,,0.5,1.8,1.6666666666666667,15.666666666666666,,72.22222222222221,6.888888888888889,12.133333333333335,4.333333333333333,,0.4444444444444444,1.9090909090909092,2.0,24.5,1.0,77.77777777777777,10.36111111111111,10.174242424242424,5.0,0.25,0.513888888888889
00-0033217,M.Alie-Cox,TE,IND,18,REG,JAX,,1.0,,,,,18.0,,,-0.54730177,,,0.025641026,0.048387095,0.07233251,,,1.0,,,,,,,18.0,,,,,1.3333333333333333,1.0,15.0,,50.0,7.5,15.166666666666666,9.0,,0.5,1.8,1.6666666666666667,15.666666666666666,,72.22222222222221,6.888888888888889,11.533333333333335,4.333333333333333,,0.4444444444444444,1.8333333333333333,2.0,24.5,1.0,77.77777777777777,10.36111111111111,10.826388888888888,5.0,0.25,0.513888888888889
00-0033246,J.Mundt,TE,MIN,1,REG,NYG,2.0,3.0,15.0,,,,13.0,5.0,,2.4391503,,1.1538461,0.13043478,0.073033705,0.24677578,1.5,3.5,3.0,2.0,15.0,,66.66666666666666,7.5,5.0,4.333333333333333,2.5,,,1.1538461,3.0,2.0,15.0,,66.66666666666666,5.0,4.333333333333333,2.5,,,3.0,2.0,15.0,,66.66666666666666,5.0,4.333333333333333,2.5,,,3.0,2.0,15.0,,66.66666666666666,5.0,4.333333333333333,2.5,,
00-0033246,J.Mundt,TE,MIN,2,REG,SF,2.0,3.0,12.0,,,,7.0,6.0,,-1.0533475,,1.7142857,0.125,0.038674034,0.21457182,1.2,3.2,3.0,2.0,12.0,,66.66666666666666,6.0,4.0,2.3333333333333335,3.0,,,1.7142857,3.0,2.0,13.5,,66.66666666666666,4.5,3.333333333333333,2.75,,,3.0,2.0,13.5,,66.66666666666666,4.5,3.333333333333333,2.75,,,3.0,2.0,13.5,,66.66666666666666,4.5,3.333333333333333,2.75,,
00-0033246,J.Mundt,TE,MIN,3,REG,HOU,1.0,3.0,2.0,1.0,,,14.0,,1.0,0.00032031105,,0.14285715,0.12,0.07650273,0.23355192,6.2,7.2,3.0,1.0,2.0,1.0,33.33333333333333,2.0,0.6666666666666666,4.666666666666667,,0.3333333333333333,0.3333333333333333,0.14285715,3.0,1.6666666666666667,9.666666666666666,1.0,55.55555555555554,3.222222222222222,3.777777777777778,2.75,0.3333333333333333,0.3333333333333333,3.0,1.6666666666666667,9.666666666666666,1.0,55.55555555555554,3.222222222222222,3.777777777777778,2.75,0.3333333333333333,0.3333333333333333,3.0,1.6666666666666667,9.666666666666666,1.0,55.55555555555554,3.222222222222222,3.777777777777778,2.75,0.3333333333333333,0.3333333333333333
00-0033246,J.Mundt,TE,MIN,4,REG,GB,2.0,2.0,15.0,,,,8.0,7.0,,0.92648643,,1.875,0.074074075,0.02919708,0.13154906,1.5,3.5,2.0,2.0,15.0,,100.0,7.5,7.5,4.0,3.5,,,1.875,2.6666666666666665,1.6666666666666667,9.666666666666666,1.0,66.66666666666667,4.055555555555556,3.6666666666666665,3.25,0.3333333333333333,0.3333333333333333,2.75,1.75,11.0,1.0,66.66666666666666,4.291666666666667,3.8333333333333335,3.0,0.3333333333333333,0.3333333333333333,2.75,1.75,11.0,1.0,66.66666666666666,4.291666666666667,3.8333333333333335,3.0,0.3333333333333333,0.3333333333333333
00-0033246,J.Mundt,TE,MIN,5,REG,NYJ,2.0,2.0,31.0,,,,21.0,10.0,2.0,3.3447556,,1.4761904,0.071428575,0.052238807,0.14371002,3.1,5.1,2.0,2.0,31.0,,100.0,15.5,15.5,10.5,5.0,,1.0,1.4761904,2.3333333333333335,1.6666666666666667,16.0,1.0,77.77777777777777,7.888888888888889,6.388888888888888,4.25,0.3333333333333333,0.6666666666666666,2.6,1.8,15.0,1.0,73.33333333333333,6.533333333333334,5.166666666666667,3.5,0.3333333333333333,0.6666666666666666,2.6,1.8,15.0,1.0,73.33333333333333,6.533333333333334,5.166666666666667,3.5,0.3333333333333333,0.6666666666666666
00-0033246,J.Mundt,TE,MIN,7,REG,DET,4.0,5.0,8.0,,,,6.0,7.0,,-3.5968142,,1.3333334,0.1923077,0.027272727,0.30755246,0.8,4.8,5.0,4.0,8.0,,80.0,2.0,1.6,1.2,1.75,,,1.3333334,3.0,2.6666666666666665,18.0,,93.33333333333333,8.200000000000001,5.233333333333333,3.4166666666666665,,1.0,3.0,2.2,13.6,1.0,76.0,5.8533333333333335,4.540000000000001,3.3125,0.3333333333333333,0.6666666666666666,3.0,2.1666666666666665,13.833333333333334,1.0,74.44444444444444,5.711111111111111,4.5055555555555555,3.15,0.3333333333333333,0.6666666666666666
00-0033246,J.Mundt,TE,MIN,8,REG,LA,1.0,2.0,10.0,,,,31.0,5.0,1.0,0.0034376155,,0.32258064,0.08695652,0.13135593,0.22238393,1.0,2.0,2.0,1.0,10.0,,50.0,10.0,5.0,15.5,5.0,,0.5,0.32258064,3.0,2.3333333333333335,16.333333333333332,,76.66666666666667,7.366666666666667,9.066666666666666,3.9166666666666665,,0.75,2.8,2.0,13.2,1.0,72.66666666666666,6.053333333333333,7.173333333333334,3.8125,0.3333333333333333,0.611111111111111,2.857142857142857,2.0,13.285714285714286,1.0,70.95238095238095,5.609523809523809,6.076190476190476,3.4583333333333335,0.3333333333333333,0.611111111111111
00-0033246,J.Mundt,TE,MIN,9,REG,IND,,1.0,,,,,14.0,,,-0.8241124,,,0.030303031,0.05668016,0.08513066,,,1.0,,,,,,,14.0,,,,,2.6666666666666665,2.5,9.0,,65.0,3.3000000000000007,10.233333333333333,3.375,,0.5,2.4,2.25,16.0,,82.5,7.3999999999999995,9.040000000000001,3.8125,,0.75,2.625,2.0,13.285714285714286,1.0,70.95238095238095,5.609523809523809,7.066666666666666,3.4583333333333335,0.3333333333333333,0.611111111111111
00-0033246,J.Mundt,TE,MIN,11,REG,TEN,1.0,1.0,13.0,,,,,13.0,1.0,1.0795547,,,0.033333335,,0.05,1.3,2.3,1.0,1.0,13.0,,100.0,13.0,13.0,,13.0,,1.0,,1.3333333333333333,1.0,11.5,,75.0,9.0,14.75,9.0,,0.75,2.2,2.0,15.5,,82.5,8.775,10.3,6.1875,,0.8333333333333334,2.4444444444444446,1.875,13.25,1.0,74.58333333333333,6.533333333333333,7.066666666666666,4.821428571428571,0.3333333333333333,0.7083333333333333
00-0033246,J.Mundt,TE,MIN,12,REG,CHI,1.0,1.0,7.0,,,,3.0,4.0,,0.80535203,,2.3333333,0.03125,0.011320755,0.054799527,0.7,1.7,1.0,1.0,7.0,,100.0,7.0,7.0,3.0,4.0,,,2.3333333,1.0,1.0,10.0,,100.0,10.0,8.5,8.5,,1.0,2.0,1.75,9.5,,82.5,6.65,8.425,5.9375,,0.75,2.3,1.7777777777777777,12.555555555555555,1.0,77.4074074074074,6.5851851851851855,6.614814814814815,4.71875,0.3333333333333333,0.7083333333333333
00-0033246,J.Mundt,TE,MIN,13,REG,ARI,2.0,2.0,22.0,1.0,,,1.0,21.0,2.0,1.9602271,,22.0,0.06666667,0.004878049,0.10341463,8.2,10.2,2.0,2.0,22.0,1.0,100.0,11.0,11.0,0.5,10.5,0.5,1.0,22.0,1.3333333333333333,1.3333333333333333,14.0,1.0,100.0,10.333333333333334,1.75,9.166666666666666,0.5,1.0,1.4,1.25,13.0,1.0,87.5,9.0,8.25,8.125,0.5,0.8333333333333334,2.272727272727273,1.8,13.5,1.0,79.66666666666666,7.026666666666666,6.003333333333333,5.361111111111111,0.41666666666666663,0.7666666666666666
00-0033246,J.Mundt,TE,MIN,15,REG,CHI,,1.0,,,,,-5.0,,,-0.6596501,,,0.027027028,-0.016722407,0.028834855,,,1.0,,,,,,,-5.0,,,,,1.3333333333333333,1.5,14.5,1.0,100.0,9.0,-0.5,7.25,0.5,1.0,1.2,1.3333333333333333,14.0,1.0,100.0,10.333333333333334,3.1249999999999996,9.166666666666666,0.5,1.0,2.1666666666666665,1.8,13.5,1.0,79.66666666666666,7.026666666666666,5.003030303030303,5.361111111111111,0.41666666666666663,0.7666666666666666
00-0033246,J.Mundt,TE,MIN,17,REG,GB,1.0,1.0,7.0,,,,2.0,5.0,1.0,0.44582546,,3.5,0.024390243,0.0064935065,0.041130822,0.7,1.7,1.0,1.0,7.0,,100.0,7.0,7.0,2.0,5.0,,1.0,3.5,1.3333333333333333,1.5,14.5,1.0,100.0,9.0,-0.8333333333333334,7.75,0.5,1.0,1.2,1.25,12.25,1.0,100.0,9.5,0.125,8.125,0.5,1.0,2.076923076923077,1.7272727272727273,12.909090909090908,1.0,81.51515151515152,7.024242424242424,4.752777777777777,5.325,0.41666666666666663,0.8055555555555555
00-0033246,J.Mundt,TE,MIN,19,POST,LA,2.0,3.0,28.0,,,,11.0,19.0,2.0,1.6995888,,2.5454545,0.075,0.026190476,0.13083333,2.8,4.8,3.0,2.0,28.0,,66.66666666666666,14.0,9.333333333333334,3.6666666666666665,9.5,,0.6666666666666666,2.5454545,1.6666666666666667,1.5,17.5,,83.33333333333333,8.166666666666668,0.22222222222222218,7.25,,0.8333333333333333,1.6,1.5,16.0,1.0,91.66666666666667,8.583333333333332,0.8333333333333333,7.25,0.5,0.8888888888888888,2.142857142857143,1.75,14.166666666666666,1.0,80.27777777777777,7.216666666666666,4.6692307692307695,5.704545454545454,0.41666666666666663,0.7857142857142857
00-0033288,G.Kittle,TE,SF,1,REG,NYJ,4.0,5.0,40.0,,,,26.0,9.0,1.0,1.2682899,,1.5384616,0.1724138,0.09219858,0.3231597,4.0,8.0,5.0,4.0,40.0,,80.0,10.0,8.0,5.2,2.25,,0.2,1.5384616,5.0,4.0,40.0,,80.0,8.0,5.2,2.25,,0.2,5.0,4.0,40.0,,80.0,8.0,5.2,2.25,,0.2,5.0,4.0,40.0,,80.0,8.0,5.2,2.25,,0.2
00-0033288,G.Kittle,TE,SF,2,REG,MIN,7.0,8.0,76.0,1.0,,,58.0,45.0,4.0,7.117309,,1.3103448,0.22222222,0.18892509,0.46558088,13.6,20.6,8.0,7.0,76.0,1.0,87.5,10.857142857142858,9.5,7.25,6.428571428571429,0.125,0.5,1.3103448,6.5,5.5,58.0,1.0,83.75,8.75,6.225,4.339285714285714,0.125,0.35,6.5,5.5,58.0,1.0,83.75,8.75,6.225,4.339285714285714,0.125,0.35,6.5,5.5,58.0,1.0,83.75,8.75,6.225,4.339285714285714,0.125,0.35
00-0033288,G.Kittle,TE,SF,4,REG,NE,4.0,4.0,45.0,1.0,,,39.0,6.0,3.0,6.8057404,,1.1538461,0.15384616,0.105405405,0.304553,10.5,14.5,4.0,4.0,45.0,1.0,100.0,11.25,11.25,9.75,1.5,0.25,0.75,1.1538461,5.666666666666667,5.0,53.666666666666664,1.0,89.16666666666667,9.583333333333334,7.3999999999999995,3.392857142857143,0.1875,0.48333333333333334,5.666666666666667,5.0,53.666666666666664,1.0,89.16666666666667,9.583333333333334,7.3999999999999995,3.392857142857143,0.1875,0.48333333333333334,5.666666666666667,5.0,53.666666666666664,1.0,89.16666666666667,9.583333333333334,7.3999999999999995,3.392857142857143,0.1875,0.48333333333333334
00-0033288,G.Kittle,TE,SF,5,REG,ARI,8.0,12.0,64.0,1.0,,,78.0,22.0,5.0,-5.5725317,,0.82051283,0.375,0.2736842,0.7540789,12.4,20.4,12.0,8.0,64.0,1.0,66.66666666666666,8.0,5.333333333333333,6.5,2.75,0.08333333333333333,0.4166666666666667,0.82051283,8.0,6.333333333333333,61.666666666666664,1.0,84.72222222222221,8.694444444444445,7.833333333333333,3.5595238095238098,0.15277777777777776,0.5555555555555556,7.25,5.75,56.25,1.0,83.54166666666666,8.520833333333334,7.175,3.232142857142857,0.15277777777777776,0.4666666666666667,7.25,5.75,56.25,1.0,83.54166666666666,8.520833333333334,7.175,3.232142857142857,0.15277777777777776,0.4666666666666667
00-0033288,G.Kittle,TE,SF,6,REG,SEA,5.0,6.0,58.0,2.0,,,52.0,15.0,3.0,6.554491,,1.1153846,0.22222222,0.26943004,0.5219344,17.8,22.8,6.0,5.0,58.0,2.0,83.33333333333334,11.6,9.666666666666666,8.666666666666666,3.0,0.3333333333333333,0.5,1.1153846,7.333333333333333,5.666666666666667,55.666666666666664,1.3333333333333333,83.33333333333333,8.75,8.305555555555555,2.4166666666666665,0.2222222222222222,0.5555555555555556,7.0,5.6,56.6,1.25,83.5,8.75,7.473333333333334,3.185714285714286,0.19791666666666666,0.47333333333333333,7.0,5.6,56.6,1.25,83.5,8.75,7.473333333333334,3.185714285714286,0.19791666666666666,0.47333333333333333
00-0033288,G.Kittle,TE,SF,7,REG,KC,6.0,7.0,92.0,,,,77.0,26.0,3.0,0.39054462,,1.1948051,0.22580644,0.2673611,0.52586246,9.2,15.2,7.0,6.0,92.0,,85.71428571428571,15.333333333333334,13.142857142857142,11.0,4.333333333333333,,0.42857142857142855,1.1948051,8.333333333333334,6.333333333333333,71.33333333333333,1.5,78.57142857142857,9.380952380952381,8.722222222222221,3.3611111111111107,0.20833333333333331,0.44841269841269843,7.4,6.0,67.0,1.25,84.64285714285714,9.778571428571428,8.633333333333333,3.6023809523809525,0.19791666666666666,0.519047619047619,7.0,5.666666666666667,62.5,1.25,83.86904761904762,9.482142857142856,8.061111111111112,3.376984126984127,0.19791666666666666,0.4658730158730158
00-0033288,G.Kittle,TE,SF,8,REG,DAL,6.0,7.0,128.0,1.0,,,81.0,71.0,5.0,8.1000395,,1.5802469,0.28,0.43085107,0.72159576,18.8,24.8,7.0,6.0,128.0,1.0,85.71428571428571,21.333333333333332,18.285714285714285,11.571428571428571,11.833333333333334,0.14285714285714285,0.7142857142857143,1.5802469,6.666666666666667,5.666666666666667,92.66666666666667,1.5,84.92063492063492,13.698412698412698,10.412698412698413,6.388888888888889,0.23809523809523808,0.5476190476190476,7.2,5.8,77.4,1.25,84.28571428571429,11.535714285714286,9.497619047619047,4.683333333333333,0.20238095238095238,0.5619047619047619,7.0,5.714285714285714,71.85714285714286,1.2,84.13265306122449,10.739795918367347,8.562585034013605,4.585034013605442,0.1869047619047619,0.501360544217687
00-0033288,G.Kittle,TE,SF,10,REG,TB,3.0,4.0,57.0,1.0,,,34.0,33.0,3.0,5.8553314,,1.6764706,0.11764706,0.13654618,0.2720529,11.7,14.7,4.0,3.0,57.0,1.0,75.0,19.0,14.25,8.5,11.0,0.25,0.75,1.6764706,6.0,5.0,92.33333333333333,1.0,82.14285714285714,15.226190476190476,10.357142857142856,9.055555555555555,0.19642857142857142,0.6309523809523809,7.2,5.6,79.8,1.25,79.28571428571429,12.135714285714286,9.247619047619049,6.583333333333333,0.20238095238095238,0.5619047619047619,6.625,5.375,70.0,1.1666666666666667,82.99107142857143,11.178571428571429,8.554761904761904,5.386904761904762,0.1974206349206349,0.5324404761904762
00-0033288,G.Kittle,TE,SF,12,REG,GB,6.0,6.0,82.0,1.0,,,51.0,31.0,4.0,8.527831,,1.6078432,0.23076923,0.25888324,0.5273721,14.2,20.2,6.0,6.0,82.0,1.0,100.0,13.666666666666666,13.666666666666666,8.5,5.166666666666667,0.16666666666666666,0.6666666666666666,1.6078432,5.666666666666667,5.0,89.0,1.0,86.90476190476191,15.400793650793652,9.523809523809524,9.333333333333334,0.1865079365079365,0.7103174603174603,6.0,5.2,83.4,1.25,85.95238095238096,13.802380952380952,9.647619047619049,7.066666666666667,0.2232142857142857,0.6119047619047618,6.555555555555555,5.444444444444445,71.33333333333333,1.1428571428571428,84.88095238095238,11.455026455026454,8.548677248677247,5.362433862433862,0.19302721088435373,0.5473544973544974
00-0033288,G.Kittle,TE,SF,13,REG,BUF,1.0,2.0,7.0,,,,6.0,1.0,,-0.7227036,,1.1666666,0.11764706,0.06521739,0.22212276,0.7,1.7,2.0,1.0,7.0,,50.0,7.0,3.5,3.0,1.0,,,1.1666666,4.0,3.3333333333333335,48.666666666666664,1.0,75.0,10.472222222222221,6.666666666666667,5.722222222222222,0.20833333333333334,0.7083333333333333,5.2,4.4,73.2,1.0,79.28571428571429,12.56904761904762,8.514285714285714,6.666666666666667,0.1865079365079365,0.6398809523809523,6.1,5.0,64.9,1.1428571428571428,81.39285714285714,10.659523809523808,7.993809523809523,4.926190476190476,0.19302721088435373,0.5473544973544974
00-0033288,G.Kittle,TE,SF,14,REG,CHI,6.0,6.0,151.0,,,,48.0,103.0,6.0,13.389875,,3.1458333,0.23076923,0.18181819,0.47342658,15.1,21.1,6.0,6.0,151.0,,100.0,25.166666666666668,25.166666666666668,8.0,17.166666666666668,,1.0,3.1458333,4.666666666666667,4.333333333333333,80.0,1.0,83.33333333333333,14.111111111111112,6.5,7.777777777777779,0.16666666666666666,0.8333333333333333,5.0,4.4,85.0,1.0,82.14285714285714,14.973809523809525,7.914285714285714,9.233333333333334,0.1865079365079365,0.7827380952380952,6.090909090909091,5.090909090909091,72.72727272727273,1.1428571428571428,83.08441558441558,11.978354978354979,7.994372294372294,6.038961038961039,0.19302721088435373,0.5926190476190476
00-0033288,G.Kittle,TE,SF,15,REG,LA,4.0,7.0,61.0,,,,119.0,22.0,3.0,1.2262753,,0.5126051,0.22580644,0.31989247,0.5626344,6.1,10.1,7.0,4.0,61.0,,57.14285714285714,15.25,8.714285714285714,17.0,5.5,,0.42857142857142855,0.5126051,5.0,3.6666666666666665,73.0,,69.04761904761905,12.460317460317462,9.333333333333334,7.888888888888889,,0.7142857142857142,5.0,4.0,71.6,1.0,76.42857142857143,13.05952380952381,9.0,7.966666666666666,0.20833333333333334,0.7113095238095237,6.166666666666667,5.0,71.75,1.1428571428571428,80.92261904761905,11.706349206349207,8.744841269841269,5.9940476190476195,0.19302721088435373,0.5777056277056277
00-0033288,G.Kittle,TE,SF,16,REG,MIA,8.0,9.0,106.0,,,,37.0,72.0,4.0,6.949933,,2.8648648,0.24324325,0.2032967,0.5071726,10.6,18.6,9.0,8.0,106.0,,88.88888888888889,13.25,11.777777777777779,4.111111111111111,9.0,,0.4444444444444444,2.8648648,7.333333333333333,6.0,106.0,,82.01058201058201,15.219576719576722,9.703703703703704,10.555555555555555,,0.6243386243386243,6.0,5.0,81.4,1.0,79.2063492063492,12.565079365079367,8.122222222222224,7.5666666666666655,0.16666666666666666,0.6349206349206349,6.384615384615385,5.230769230769231,74.38461538461539,1.1428571428571428,81.53540903540903,11.711843711843711,8.388400488400489,6.225274725274725,0.19302721088435373,0.566600529100529
00-0033288,G.Kittle,TE,SF,17,REG,DET,8.0,8.0,112.0,,,,58.0,54.0,5.0,7.7626567,,1.9310344,0.22222222,0.17313433,0.45452738,11.2,19.2,8.0,8.0,112.0,,100.0,14.0,14.0,7.25,6.75,,0.625,1.9310344,8.0,6.666666666666667,93.0,,82.01058201058201,11.497354497354499,9.453703703703704,7.083333333333333,,0.49933862433862425,6.4,5.4,87.4,,79.2063492063492,12.631746031746031,7.872222222222223,7.883333333333335,,0.6245039682539683,6.5,5.428571428571429,77.07142857142857,1.1428571428571428,82.85430839002267,11.875283446712018,8.307086167800453,6.262755102040816,0.19302721088435373,0.5710927960927961
00-0033288,G.Kittle,TE,SF,18,REG,ARI,2.0,3.0,27.0,,,,36.0,12.0,1.0,0.2918446,,0.75,0.071428575,0.10746269,0.18236674,2.7,4.7,3.0,2.0,27.0,,66.66666666666666,13.5,9.0,12.0,6.0,,0.3333333333333333,0.75,6.666666666666667,6.0,81.66666666666667,,85.18518518518518,11.592592592592593,7.787037037037037,7.25,,0.4675925925925925,6.6,5.6,91.4,,82.53968253968253,13.731746031746031,9.672222222222222,8.883333333333335,,0.5662698412698413,6.266666666666667,5.2,73.73333333333333,1.1428571428571428,81.77513227513228,11.683597883597884,8.553280423280423,6.245238095238095,0.19302721088435373,0.554109977324263
00-0033357,T.Hill,TE,NO,1,REG,CAR,1.0,2.0,1.0,,,,22.0,1.0,,0.8398953,,0.045454547,0.083333336,0.10576923,0.19903846,3.6,4.6,2.0,1.0,1.0,,50.0,1.0,0.5,11.0,1.0,,,0.045454547,2.0,1.0,1.0,,50.0,0.5,11.0,1.0,,,2.0,1.0,1.0,,50.0,0.5,11.0,1.0,,,2.0,1.0,1.0,,50.0,0.5,11.0,1.0,,
00-0033357,T.Hill,TE,NO,2,REG,DAL,1.0,1.0,1.0,,,,-1.0,2.0,,-0.65843767,,,0.06666667,-0.007246377,0.094927534,1.9,2.9,1.0,1.0,1.0,,100.0,1.0,1.0,-1.0,2.0,,,,1.5,1.0,1.0,,75.0,0.75,5.0,1.5,,,1.5,1.0,1.0,,75.0,0.75,5.0,1.5,,,1.5,1.0,1.0,,75.0,0.75,5.0,1.5,,
00-0033357,T.Hill,TE,NO,4,REG,ATL,,,,,,,,,,,,,,,,14.4,14.4,,,,,,,,,,,,,1.5,1.0,1.0,,75.0,0.75,5.0,1.5,,,1.5,1.0,1.0,,75.0,0.75,5.0,1.5,,,1.5,1.0,1.0,,75.0,0.75,5.0,1.5,,
00-0033357,T.Hill,TE,NO,8,REG,LAC,2.0,4.0,21.0,,,,14.0,14.0,,-2.0589,,1.5,0.10526316,0.05109489,0.19366115,4.22,6.22,4.0,2.0,21.0,,50.0,10.5,5.25,3.5,7.0,,,1.5,2.5,1.5,11.0,,75.0,3.125,1.25,4.5,,,2.3333333333333335,1.3333333333333333,7.666666666666667,,66.66666666666667,2.25,4.5,3.3333333333333335,,,2.3333333333333335,1.3333333333333333,7.666666666666667,,66.66666666666667,2.25,4.5,3.3333333333333335,,
00-0033357,T.Hill,TE,NO,9,REG,CAR,4.0,5.0,41.0,,,,7.0,37.0,3.0,4.141717,,5.857143,0.17857143,0.03846154,0.29478022,12.0,16.0,5.0,4.0,41.0,,80.0,10.25,8.2,1.4,9.25,,0.6,5.857143,4.5,3.0,31.0,,65.0,6.725,2.45,8.125,,0.6,3.0,2.0,16.0,,70.0,3.7375,3.725,4.8125,,0.6,3.0,2.0,16.0,,70.0,3.7375,3.725,4.8125,,0.6
00-0033357,T.Hill,TE,NO,10,REG,ATL,2.0,2.0,36.0,,,,,36.0,1.0,1.1472197,,,0.0952381,,0.14285715,5.0,7.0,2.0,2.0,36.0,,100.0,18.0,18.0,,18.0,,0.5,,3.6666666666666665,2.6666666666666665,32.666666666666664,,76.66666666666667,10.483333333333333,2.45,11.416666666666666,,0.55,3.0,2.25,24.75,,82.5,8.1125,1.3,9.0625,,0.55,2.8,2.0,20.0,,76.0,6.590000000000001,3.725,7.45,,0.55
